STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
BWQM,WN182,F13,D,WN182020,16.18,17.18,42.2674636,-70.734024,3/20/18 06:57,D,16.98,29.59,9.87,1.243,1.152,91.9,7.918,,32.06,25.5,3.414,0.9905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F13,B,WN182022,6.19,7.19,42.2670326,-70.7336502,3/20/18 06:57,B,7.04,29.09,9.92,1.269,1.17,91.43,7.929,,31.8,25.33,3.067,1.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F13,C,WN182021,11.97,12.97,42.2672767,-70.733879,3/20/18 06:57,C,13.08,29.49,9.9,1.292,1.186,92.01,7.918,,32.0,25.46,3.348,1.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F13,A,WN182023,0.34,1.34,42.2668685,-70.7334899,3/20/18 06:57,A,1.54,29.03,9.93,1.38,0.9658,91.44,7.937,,31.75,25.29,3.051,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F06,A,WN182032,0.95,1.95,42.1695556,-70.5760498,3/20/18 07:42,A,1.91,29.96,10.33,0.5488,0.3135,97.0,8.067,,32.22,25.61,3.703,0.8477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F06,B,WN182031,8.08,9.08,42.1698188,-70.5761795,3/20/18 07:42,B,8.92,29.97,10.32,0.8187,0.8471,96.9,8.056,,32.22,25.61,3.704,0.8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F06,C,WN182030,13.56,14.56,42.170063,-70.5763702,3/20/18 07:42,C,14.62,29.97,10.32,0.685,0.7487,96.9,8.056,,32.22,25.61,3.705,0.8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F06,D,WN18202F,20.26,21.26,42.170288,-70.5765304,3/20/18 07:42,D,21.33,29.97,10.32,0.6728,0.7396,96.9,8.051,,32.22,25.61,3.698,0.8346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F06,E,WN18202E,27.33,28.33,42.1705398,-70.5766754,3/20/18 07:42,E,28.71,29.97,10.32,0.6615,0.7313,96.9,8.048,,32.22,25.61,3.701,0.8419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F10,A,WN182040,0.89,1.89,42.2413902,-70.6384429,3/20/18 08:21,A,1.97,29.93,10.36,0.5597,0.2754,97.19,8.129,,32.21,25.6,3.667,0.8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F10,B,WN18203F,6.98,7.98,42.2415771,-70.6385879,3/20/18 08:21,B,8.07,29.92,10.36,0.7716,0.6996,97.19,8.121,,32.21,25.6,3.661,0.8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F10,C,WN18203E,13.99,14.99,42.2417793,-70.6387786,3/20/18 08:21,C,14.99,29.93,10.35,0.757,0.8019,97.09,8.114,,32.21,25.6,3.662,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F10,D,WN18203D,23.55,24.55,42.2420234,-70.6389541,3/20/18 08:21,D,24.6,29.93,10.35,0.7263,0.7793,97.09,8.11,,32.21,25.6,3.661,0.8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F10,E,WN18203C,29.83,30.83,42.2422485,-70.639122,3/20/18 08:21,E,31.0,29.93,10.35,0.7085,0.7661,97.09,8.11,,32.21,25.6,3.659,0.8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F15,C,WN18204D,17.03,18.03,42.3154907,-70.7291641,3/20/18 08:58,C,18.34,29.93,10.31,0.7325,0.7838,96.72,8.157,,32.2,25.59,3.679,0.7962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F15,B,WN18204E,7.89,8.89,42.3153266,-70.7291412,3/20/18 08:58,B,8.92,29.93,10.32,0.7413,0.6335,96.81,8.164,,32.2,25.59,3.68,0.7867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F15,A,WN18204F,0.64,1.64,42.3152313,-70.7290496,3/20/18 08:58,A,1.78,29.96,10.32,0.618,0.2746,96.9,8.172,,32.2,25.58,3.718,0.7801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN182,F15,E,WN18204B,35.01,36.01,42.3157768,-70.7292861,3/20/18 08:58,E,35.82,29.95,10.31,0.6597,0.7299,96.72,8.148,,32.21,25.59,3.688,0.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
