Plot Title: Carolina September 2021,,,
#,"Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20200318, SEN S/N: 20200318)","Temp, °C (LGR S/N: 20200318, SEN S/N: 20200318)"
3266,12/5/2021 10:06,21504.9,6.86
3267,12/5/2021 10:36,21519.9,6.76
3268,12/5/2021 11:06,21547.1,6.81
3269,12/5/2021 11:36,21544.3,6.72
3270,12/5/2021 12:06,21570.2,6.72
3271,12/5/2021 12:36,21590.6,6.74
3272,12/5/2021 13:06,21667.2,7.08
3273,12/5/2021 13:36,21740.1,7.38
3274,12/5/2021 14:06,21748.3,7.44
3275,12/5/2021 14:36,21727.7,7.38
3276,12/5/2021 15:06,21731.8,7.46
3277,12/5/2021 15:36,21755.2,7.73
3278,12/5/2021 16:06,21705.7,7.82
3279,12/5/2021 16:36,21696,7.81
3280,12/5/2021 17:06,21689.2,7.81
3281,12/5/2021 17:36,21643.9,7.84
3282,12/5/2021 18:06,21598.8,7.46
3283,12/5/2021 18:36,21581.1,7.44
3284,12/5/2021 19:06,21581.1,7.01
3285,12/5/2021 19:36,21650.8,7
3286,12/5/2021 20:06,21444,7.5
3287,12/5/2021 20:36,21441.3,7.57
3288,12/5/2021 21:06,21476.5,7.52
3289,12/5/2021 21:36,21518.5,7.44
3290,12/5/2021 22:06,21545.7,7.39
3291,12/5/2021 22:36,21581.1,7.3
3292,12/5/2021 23:06,21581.1,7.28
3293,12/5/2021 23:36,21585.2,7.35
3294,12/6/2021 0:06,21613.8,7.35
3295,12/6/2021 0:36,21633,7.29
3296,12/6/2021 1:06,21642.6,7.23
3297,12/6/2021 1:36,21656.3,7.16
3298,12/6/2021 2:06,21543,7.19
3299,12/6/2021 2:36,21521.2,7.15
3300,12/6/2021 3:06,21419.7,7.1
3301,12/6/2021 3:36,21458.9,7.06
3302,12/6/2021 4:06,21372.6,7.03
3303,12/6/2021 4:36,21458.9,7.12
3304,12/6/2021 5:06,21344.4,7.19
3305,12/6/2021 5:36,21361.9,7.21
3306,12/6/2021 6:06,21417,7.26
3307,12/6/2021 6:36,21404.9,7.37
3308,12/6/2021 7:06,21521.2,7.31
3309,12/6/2021 7:36,21548.4,7.28
3310,12/6/2021 8:06,21545.7,7.38
3311,12/6/2021 8:36,21598.8,7.39
3312,12/6/2021 9:06,21643.9,7.39
3313,12/6/2021 9:36,21702.9,7.45
3314,12/6/2021 10:06,21723.5,7.49
3315,12/6/2021 10:36,21769,7.53
3316,12/6/2021 11:06,21803.6,7.57
3317,12/6/2021 11:36,21839.6,7.71
3318,12/6/2021 12:06,21857.6,7.64
3319,12/6/2021 12:36,21875.7,7.71
3320,12/6/2021 13:06,21893.8,7.69
3321,12/6/2021 13:36,21911.9,7.58
3322,12/6/2021 14:06,21925.8,7.57
3323,12/6/2021 14:36,21962.2,7.64
3324,12/6/2021 15:06,21973.3,7.71
3325,12/6/2021 15:36,22000,7.85
3326,12/6/2021 16:06,22016.8,7.95
3327,12/6/2021 16:36,22014,7.99
3328,12/6/2021 17:06,21955.2,8.03
3329,12/6/2021 17:36,21945.4,8.2
3330,12/6/2021 18:06,21931.4,8.25
3331,12/6/2021 18:36,21895.2,8.36
3332,12/6/2021 19:06,21911.9,8.42
3333,12/6/2021 19:36,21970.6,8.43
3334,12/6/2021 20:06,21984.6,8.63
3335,12/6/2021 20:36,22009.8,8.7
3336,12/6/2021 21:06,22036.5,8.79
3337,12/6/2021 21:36,22026.6,8.94
3338,12/6/2021 22:06,22066,8.73
3339,12/6/2021 22:36,22116.8,8.86
3340,12/6/2021 23:06,22152.2,8.91
3341,12/6/2021 23:36,22165,8.96
3342,12/7/2021 0:06,22150.8,9
3343,12/7/2021 0:36,22081.5,8.84
3344,12/7/2021 1:06,22067.4,8.58
3345,12/7/2021 1:36,22081.5,8.5
3346,12/7/2021 2:06,22060.4,8.46
3347,12/7/2021 2:36,22036.5,8.36
3348,12/7/2021 3:06,21988.8,8.22
3349,12/7/2021 3:36,21903.5,8.14
3350,12/7/2021 4:06,21913.3,8.22
3351,12/7/2021 4:36,21857.6,8.12
3352,12/7/2021 5:06,21796.7,7.96
3353,12/7/2021 5:36,21821.6,8.03
3354,12/7/2021 6:06,21756.6,7.91
3355,12/7/2021 6:36,21568.8,7.91
3356,12/7/2021 7:06,21371.3,7.86
3357,12/7/2021 7:36,21367.2,7.89
3358,12/7/2021 8:06,21464.3,8.16
3359,12/7/2021 8:36,21503.6,8.31
3360,12/7/2021 9:06,21488.7,8.13
3361,12/7/2021 9:36,21563.4,8.23
3362,12/7/2021 10:06,21696,8.29
3363,12/7/2021 10:36,21780.1,8.32
3364,12/7/2021 11:06,21823,8.37
3365,12/7/2021 11:36,21884,8.37
3366,12/7/2021 12:06,21921.7,8.41
3367,12/7/2021 12:36,21885.4,8.52
3368,12/7/2021 13:06,21881.3,8.55
3369,12/7/2021 13:36,21914.7,8.57
3370,12/7/2021 14:06,21906.3,8.55
3371,12/7/2021 14:36,21924.4,8.52
3372,12/7/2021 15:06,21875.7,8.45
3373,12/7/2021 15:36,21770.4,8.42
3374,12/7/2021 16:06,21773.2,8.5
3375,12/7/2021 16:36,21722.2,8.37
3376,12/7/2021 17:06,21775.9,8.44
3377,12/7/2021 17:36,21813.3,8.43
3378,12/7/2021 18:06,21828.5,8.43
3379,12/7/2021 18:36,21859,8.42
3380,12/7/2021 19:06,21789.7,8.43
3381,12/7/2021 19:36,21814.6,8.31
3382,12/7/2021 20:06,21762.1,8.32
3383,12/7/2021 20:36,21690.5,8.3
3384,12/7/2021 21:06,21701.5,8.42
3385,12/7/2021 21:36,21664.5,8.44
3386,12/7/2021 22:06,21634.3,8.52
3387,12/7/2021 22:36,21657.6,8.52
3388,12/7/2021 23:06,21671.3,8.49
3389,12/7/2021 23:36,21751.1,8.32
3390,12/8/2021 0:06,21800.8,8.34
3391,12/8/2021 0:36,21829.9,8.3
3392,12/8/2021 1:06,21832.7,8.31
3393,12/8/2021 1:36,21831.3,8.41
3394,12/8/2021 2:06,21810.5,8.32
3395,12/8/2021 2:36,21882.6,8.35
3396,12/8/2021 3:06,21664.5,8.3
3397,12/8/2021 3:36,21488.7,8.14
3398,12/8/2021 4:06,21325.6,7.77
3399,12/8/2021 4:36,21112.6,7.64
3400,12/8/2021 5:06,21262.7,7.92
3401,12/8/2021 5:36,21449.4,8.03
3402,12/8/2021 6:06,21549.8,8.02
3403,12/8/2021 6:36,21496.8,7.98
3404,12/8/2021 7:06,21503.6,7.98
3405,12/8/2021 7:36,21410.3,8.09
3406,12/8/2021 8:06,21404.9,8.08
3407,12/8/2021 8:36,21441.3,8.15
3408,12/8/2021 9:06,21460.3,8.34
3409,12/8/2021 9:36,21449.4,8.38
3410,12/8/2021 10:06,21499.5,8.41
3411,12/8/2021 10:36,21551.1,8.32
3412,12/8/2021 11:06,21570.2,8.38
3413,12/8/2021 11:36,21587.9,8.28
3414,12/8/2021 12:06,21608.4,8.21
3415,12/8/2021 12:36,21586.5,8.12
3416,12/8/2021 13:06,21674.1,7.93
3417,12/8/2021 13:36,21672.7,8.27
3418,12/8/2021 14:06,21670,8.22
3419,12/8/2021 14:36,21661.7,8.14
3420,12/8/2021 15:06,21680.9,8.06
3421,12/8/2021 15:36,21575.6,8.16
3422,12/8/2021 16:06,21445.4,8.05
3423,12/8/2021 16:36,21510.4,8.14
3424,12/8/2021 17:06,21533.5,8.1
3425,12/8/2021 17:36,21407.6,8.01
3426,12/8/2021 18:06,21136.4,7.79
3427,12/8/2021 18:36,20986.2,7.57
3428,12/8/2021 19:06,21254.7,7.73
3429,12/8/2021 19:36,21182.8,7.94
3430,12/8/2021 20:06,21258.7,8.17
3431,12/8/2021 20:36,21292.1,8.21
3432,12/8/2021 21:06,20952.1,7.91
3433,12/8/2021 21:36,21040.1,7.92
3434,12/8/2021 22:06,21151,8.1
3435,12/8/2021 22:36,21355.1,8.15
3436,12/8/2021 23:06,20946.9,7.94
3437,12/8/2021 23:36,20965.2,7.65
3438,12/9/2021 0:06,21074.3,8.08
3439,12/9/2021 0:36,21055.9,7.64
3440,12/9/2021 1:06,21202.8,7.88
3441,12/9/2021 1:36,21209.4,7.48
3442,12/9/2021 2:06,21289.5,7.58
3443,12/9/2021 2:36,21166.9,7.27
3444,12/9/2021 3:06,21136.4,7.2
3445,12/9/2021 3:36,21119.2,7.13
3446,12/9/2021 4:06,21116.6,7.06
3447,12/9/2021 4:36,21091.5,6.96
3448,12/9/2021 5:06,21020.3,6.88
3449,12/9/2021 5:36,21025.6,6.8
3450,12/9/2021 6:06,20919.4,6.65
3451,12/9/2021 6:36,20603.8,6.52
3452,12/9/2021 7:06,20536,6.58
3453,12/9/2021 7:36,20701.4,6.78
3454,12/9/2021 8:06,20856.8,6.8
3455,12/9/2021 8:36,20957.4,6.81
3456,12/9/2021 9:06,20956,7.12
3457,12/9/2021 9:36,21091.5,7.27
3458,12/9/2021 10:06,21099.4,7.44
3459,12/9/2021 10:36,21155,7.43
3460,12/9/2021 11:06,21049.3,7.36
3461,12/9/2021 11:36,20910.3,7.41
3462,12/9/2021 12:06,21178.9,7.44
3463,12/9/2021 12:36,20807.5,7.09
3464,12/9/2021 13:06,20912.9,7.24
3465,12/9/2021 13:36,20819.2,7.07
3466,12/9/2021 14:06,20911.6,7.17
3467,12/9/2021 14:36,20793.2,6.88
3468,12/9/2021 15:06,20669.3,6.94
3469,12/9/2021 15:36,20716.9,7.16
3470,12/9/2021 16:06,20539.8,6.86
3471,12/9/2021 16:36,20875.1,7.13
3472,12/9/2021 17:06,21587.9,7.63
3473,12/9/2021 17:36,21532.1,7.48
3474,12/9/2021 18:06,21387.4,7.34
3475,12/9/2021 18:36,21445.4,7.28
3476,12/9/2021 19:06,21435.9,7.39
3477,12/9/2021 19:36,21343.1,7.36
3478,12/9/2021 20:06,21364.5,7.55
3479,12/9/2021 20:36,21415.7,7.91
3480,12/9/2021 21:06,21446.7,7.86
3481,12/9/2021 21:36,21343.1,7.85
3482,12/9/2021 22:06,21253.4,7.88
3483,12/9/2021 22:36,21269.4,7.87
3484,12/9/2021 23:06,21277.4,7.91
3485,12/9/2021 23:36,21305.5,7.77
3486,12/10/2021 0:06,21320.3,7.77
3487,12/10/2021 0:36,21454.8,7.78
3488,12/10/2021 1:06,21464.3,7.72
3489,12/10/2021 1:36,21452.1,7.73
3490,12/10/2021 2:06,21532.1,7.66
3491,12/10/2021 2:36,21575.6,7.6
3492,12/10/2021 3:06,21609.7,7.49
3493,12/10/2021 3:36,21643.9,7.41
3494,12/10/2021 4:06,21676.8,7.41
3495,12/10/2021 4:36,21687.8,7.41
3496,12/10/2021 5:06,21693.3,7.39
3497,12/10/2021 5:36,21682.3,7.41
3498,12/10/2021 6:06,21689.2,7.41
3499,12/10/2021 6:36,21701.5,7.39
3500,12/10/2021 7:06,21557.9,7.42
3501,12/10/2021 7:36,21465.7,7.33
3502,12/10/2021 8:06,21458.9,7.34
3503,12/10/2021 8:36,21445.4,7.43
3504,12/10/2021 9:06,21406.3,7.39
3505,12/10/2021 9:36,21399.5,7.31
3506,12/10/2021 10:06,21388.8,7.39
3507,12/10/2021 10:36,21399.5,7.41
3508,12/10/2021 11:06,21433.2,7.45
3509,12/10/2021 11:36,21465.7,7.45
3510,12/10/2021 12:06,21444,7.44
3511,12/10/2021 12:36,21457.6,7.45
3512,12/10/2021 13:06,21502.2,7.42
3513,12/10/2021 13:36,7385.2,8.21
3514,12/10/2021 14:06,0,22.76
3515,12/10/2021 14:36,0,19.97
3516,12/10/2021 15:06,0,19.71
3517,12/10/2021 15:36,0,19.98
3518,12/10/2021 16:06,0,19.9
