Date,Salinity Value,Temperature (C),Conductivity,Fit,Salinity Value (Offset +4),Date (UTC)
2021-11-15 12:03:42-05:00,23.844,12.68888888888889,28760.9,[28525.82577473],27.844,2021-11-15 17:03:42
2021-11-15 12:33:42-05:00,23.8,12.72222222222222,28736.0,[28525.82577473],27.8,2021-11-15 17:33:42
2021-11-15 13:03:42-05:00,23.532,12.92222222222222,28578.7,[28520.71313918],27.532,2021-11-15 18:03:42
2021-11-15 13:33:42-05:00,23.52,12.92777777777778,28569.8,[28520.71313918],27.52,2021-11-15 18:33:42
2021-11-15 14:03:42-05:00,23.265,12.977777777777778,28322.0,[28515.60050362],27.265,2021-11-15 19:03:42
2021-11-15 14:33:42-05:00,23.687,13.16111111111111,28913.6,[28515.60050362],27.687,2021-11-15 19:33:42
2021-11-15 15:03:42-05:00,23.405,13.25,28661.6,[28510.48786801],27.405,2021-11-15 20:03:42
2021-11-15 15:33:42-05:00,23.312,13.338888888888889,28619.0,[28510.48786801],27.312,2021-11-15 20:33:42
2021-11-15 16:03:42-05:00,23.425,13.28888888888889,28711.2,[28505.3752324],27.425,2021-11-15 21:03:42
2021-11-15 16:33:42-05:00,23.217,12.677777777777775,28065.9,[28505.3752324],27.217,2021-11-15 21:33:42
2021-11-15 17:03:42-05:00,23.062,12.750000000000002,27944.0,[28500.26259685],27.062,2021-11-15 22:03:42
2021-11-15 17:33:42-05:00,23.582,13.16111111111111,28797.2,[28500.26259685],27.582,2021-11-15 22:33:42
2021-11-15 18:03:42-05:00,23.698,13.18888888888889,28945.7,[28495.14996123],27.698,2021-11-15 23:03:42
2021-11-15 18:33:42-05:00,23.77,13.372222222222222,29151.7,[28495.14996123],27.77,2021-11-15 23:33:42
2021-11-15 19:03:42-05:00,23.715,12.82222222222222,28711.2,[28490.03732568],27.715,2021-11-16 00:03:42
2021-11-15 19:33:42-05:00,23.931,13.272222222222222,29261.7,[28490.03732568],27.931,2021-11-16 00:33:42
2021-11-15 20:03:42-05:00,23.987,13.12222222222222,29219.5,[28484.92469013],27.987,2021-11-16 01:03:42
2021-11-15 20:33:42-05:00,23.735,11.927777777777775,28119.8,[28484.92469013],27.735,2021-11-16 01:33:42
2021-11-15 21:03:42-05:00,23.729,11.927777777777775,28113.3,[28479.81205446],27.729,2021-11-16 02:03:42
2021-11-15 21:33:42-05:00,24.179,12.95,29311.2,[28479.81205446],28.179,2021-11-16 02:33:42
2021-11-15 22:03:42-05:00,23.979,12.088888888888889,28494.1,[28474.6994189],27.979,2021-11-16 03:03:42
2021-11-15 22:33:42-05:00,23.718,11.272222222222222,27655.5,[28474.6994189],27.718,2021-11-16 03:33:42
2021-11-15 23:03:42-05:00,23.568,11.138888888888888,27406.0,[28469.58678335],27.568,2021-11-16 04:03:42
2021-11-15 23:33:42-05:00,23.405,11.25,27308.4,[28469.58678335],27.405,2021-11-16 04:33:42
2021-11-16 00:03:42-05:00,23.279,11.038888888888888,27033.7,[28464.47414774],27.279,2021-11-16 05:03:42
2021-11-16 00:33:42-05:00,23.397,11.622222222222224,27549.8,[28464.47414774],27.397,2021-11-16 05:33:42
2021-11-16 01:03:42-05:00,23.624,11.722222222222223,27861.2,[28459.36151212],27.624,2021-11-16 06:03:42
2021-11-16 01:33:42-05:00,23.006,11.02777777777778,26737.6,[28459.36151212],27.006,2021-11-16 06:33:42
2021-11-16 02:03:42-05:00,23.189,12.03888888888889,27605.7,[28454.24887657],27.189,2021-11-16 07:03:42
2021-11-16 02:33:42-05:00,23.499,12.9,28527.4,[28454.24887657],27.499,2021-11-16 07:33:42
2021-11-16 03:03:42-05:00,23.376,12.572222222222225,28169.5,[28449.13624096],27.376,2021-11-16 08:03:42
2021-11-16 03:33:42-05:00,23.525,12.372222222222224,28195.5,[28449.13624096],27.525,2021-11-16 08:33:42
2021-11-16 04:03:42-05:00,23.252,11.927777777777775,27599.4,[28444.02360541],27.252,2021-11-16 09:03:42
2021-11-16 04:33:42-05:00,23.348,12.05,27785.3,[28444.02360541],27.348,2021-11-16 09:33:42
2021-11-16 05:03:42-05:00,23.147,11.627777777777778,27286.1,[28438.91096979],27.147,2021-11-16 10:03:42
2021-11-16 05:33:42-05:00,23.255,11.749999999999998,27483.9,[28438.91096979],27.255,2021-11-16 10:33:42
2021-11-16 06:03:42-05:00,23.347,12.311111111111108,27961.0,[28433.79833418],27.347,2021-11-16 11:03:42
2021-11-16 06:33:42-05:00,23.308,11.25,27205.4,[28433.79833418],27.308,2021-11-16 11:33:42
2021-11-16 07:03:42-05:00,23.43,11.188888888888888,27294.2,[28428.68569863],27.43,2021-11-16 12:03:42
2021-11-16 07:33:42-05:00,23.485,10.877777777777776,27143.2,[28428.68569863],27.485,2021-11-16 12:33:42
2021-11-16 08:03:42-05:00,23.521,11.022222222222224,27278.0,[28423.57306308],27.521,2021-11-16 13:03:42
2021-11-16 08:33:42-05:00,23.55,10.62222222222222,27039.6,[28423.57306308],27.55,2021-11-16 13:33:42
2021-11-16 09:03:42-05:00,23.495,10.472222222222223,26881.8,[28418.46042746],27.495,2021-11-16 14:03:42
2021-11-16 09:33:42-05:00,23.504,10.438888888888888,26868.1,[28418.46042746],27.504,2021-11-16 14:33:42
2021-11-16 10:03:42-05:00,23.619,10.711111111111112,27171.3,[28413.34779185],27.619,2021-11-16 15:03:42
2021-11-16 10:33:42-05:00,23.417,10.65,26919.1,[28413.34779185],27.417,2021-11-16 15:33:42
2021-11-16 11:03:42-05:00,23.325,10.7,26856.4,[28408.2351563],27.325,2021-11-16 16:03:42
2021-11-16 11:33:42-05:00,22.999,10.92222222222222,26660.3,[28408.2351563],26.999,2021-11-16 16:33:42
2021-11-16 12:03:42-05:00,22.747,11.11111111111111,26518.5,[28403.12252069],26.747,2021-11-16 17:03:42
2021-11-16 12:33:42-05:00,22.909,11.41111111111111,26887.7,[28403.12252069],26.909,2021-11-16 17:33:42
2021-11-16 13:03:42-05:00,22.624,11.461111111111112,26616.1,[28398.00988513],26.624,2021-11-16 18:03:42
2021-11-16 13:33:42-05:00,23.11,12.2,27628.5,[28398.00988513],27.11,2021-11-16 18:33:42
2021-11-16 14:03:42-05:00,23.323,12.46111111111111,28035.9,[28392.89724952],27.323,2021-11-16 19:03:42
2021-11-16 14:33:42-05:00,23.463,12.627777777777776,28302.3,[28392.89724952],27.463,2021-11-16 19:33:42
2021-11-16 15:03:42-05:00,23.407,12.6,28221.6,[28387.78461391],27.407,2021-11-16 20:03:42
2021-11-16 15:33:42-05:00,23.429,12.96111111111111,28491.8,[28387.78461391],27.429,2021-11-16 20:33:42
2021-11-16 16:03:42-05:00,23.362,12.872222222222224,28357.1,[28382.67197835],27.362,2021-11-16 21:03:42
2021-11-16 16:33:42-05:00,23.551,12.777777777777777,28500.7,[28382.67197835],27.551,2021-11-16 21:33:42
2021-11-16 17:03:42-05:00,23.18,12.238888888888887,27730.7,[28377.5593428],27.18,2021-11-16 22:03:42
2021-11-16 17:33:42-05:00,22.781,12.061111111111112,27179.3,[28377.5593428],26.781,2021-11-16 22:33:42
2021-11-16 18:03:42-05:00,22.932,11.988888888888887,27294.2,[28372.44670719],26.932,2021-11-16 23:03:42
2021-11-16 18:33:42-05:00,23.141,12.55,27897.2,[28372.44670719],27.141,2021-11-16 23:33:42
2021-11-16 19:03:42-05:00,23.153,12.577777777777778,27929.1,[28367.33407158],27.153,2021-11-17 00:03:42
2021-11-16 19:33:42-05:00,23.584,12.672222222222222,28465.2,[28367.33407158],27.584,2021-11-17 00:33:42
2021-11-16 20:03:42-05:00,23.873,12.6,28731.5,[28362.22143602],27.873,2021-11-17 01:03:42
2021-11-16 20:33:42-05:00,23.963,12.588888888888889,28822.2,[28362.22143602],27.963,2021-11-17 01:33:42
2021-11-16 21:03:42-05:00,24.02,12.538888888888888,28849.6,[28357.10880041],28.02,2021-11-17 02:03:42
2021-11-16 21:33:42-05:00,24.169,12.572222222222225,29035.6,[28357.10880041],28.169,2021-11-17 02:33:42
2021-11-16 22:03:42-05:00,24.258,12.6,29151.7,[28351.99616486],28.258,2021-11-17 03:03:42
2021-11-16 22:33:42-05:00,24.196,12.55,29049.4,[28351.99616486],28.196,2021-11-17 03:33:42
2021-11-16 23:03:42-05:00,23.798,12.13888888888889,28333.0,[28346.88352925],27.798,2021-11-17 04:03:42
2021-11-16 23:33:42-05:00,23.339,11.622222222222224,27488.0,[28346.88352925],27.339,2021-11-17 04:33:42
2021-11-17 00:03:42-05:00,23.443,12.07222222222222,27903.6,[28341.77089363],27.443,2021-11-17 05:03:42
2021-11-17 00:33:42-05:00,23.338,11.87222222222222,27655.5,[28341.77089363],27.338,2021-11-17 05:33:42
2021-11-17 01:03:42-05:00,23.362,11.9,27699.3,[28336.65825808],27.362,2021-11-17 06:03:42
2021-11-17 01:33:42-05:00,23.391,11.97777777777778,27783.2,[28336.65825808],27.391,2021-11-17 06:33:42
2021-11-17 02:03:42-05:00,23.286,11.97777777777778,27670.1,[28331.54562253],27.286,2021-11-17 07:03:42
2021-11-17 02:33:42-05:00,23.391,12.2,27933.4,[28331.54562253],27.391,2021-11-17 07:33:42
2021-11-17 03:03:42-05:00,23.375,12.311111111111108,27990.9,[28326.43298692],27.375,2021-11-17 08:03:42
2021-11-17 03:33:42-05:00,23.569,12.227777777777776,28145.7,[28326.43298692],27.569,2021-11-17 08:33:42
2021-11-17 04:03:42-05:00,23.285,12.122222222222222,27766.4,[28321.3203513],27.285,2021-11-17 09:03:42
2021-11-17 04:33:42-05:00,23.42,12.2,27965.3,[28321.3203513],27.42,2021-11-17 09:33:42
2021-11-17 05:03:42-05:00,23.332,11.95,27701.4,[28316.20771575],27.332,2021-11-17 10:03:42
2021-11-17 05:33:42-05:00,23.348,11.97777777777778,27737.0,[28316.20771575],27.348,2021-11-17 10:33:42
2021-11-17 06:03:42-05:00,23.342,12.022222222222222,27760.1,[28311.09508014],27.342,2021-11-17 11:03:42
2021-11-17 06:33:42-05:00,23.288,12.13888888888889,27781.1,[28311.09508014],27.288,2021-11-17 11:33:42
2021-11-17 07:03:42-05:00,23.22,12.05,27647.2,[28305.98244458],27.22,2021-11-17 12:03:42
2021-11-17 07:33:42-05:00,23.696,12.211111111111109,28271.7,[28305.98244458],27.696,2021-11-17 12:33:42
2021-11-17 08:03:42-05:00,23.822,12.27777777777778,28454.1,[28300.86980897],27.822,2021-11-17 13:03:42
2021-11-17 08:33:42-05:00,23.848,12.249999999999998,28463.0,[28300.86980897],27.848,2021-11-17 13:33:42
2021-11-17 09:03:42-05:00,23.924,12.249999999999998,28545.2,[28295.75717336],27.924,2021-11-17 14:03:42
2021-11-17 09:33:42-05:00,24.126,12.22222222222222,28745.1,[28295.75717336],28.126,2021-11-17 14:33:42
2021-11-17 10:03:42-05:00,24.068,12.22222222222222,28681.9,[28290.64453781],28.068,2021-11-17 15:03:42
2021-11-17 10:33:42-05:00,23.8,12.22222222222222,28392.3,[28290.64453781],27.8,2021-11-17 15:33:42
2021-11-17 11:03:42-05:00,23.819,12.272222222222224,28447.5,[28285.53190225],27.819,2021-11-17 16:03:42
2021-11-17 11:33:42-05:00,23.886,12.3,28538.5,[28285.53190225],27.886,2021-11-17 16:33:42
2021-11-17 12:03:42-05:00,24.112,12.3,28783.6,[28280.41926658],28.112,2021-11-17 17:03:42
2021-11-17 12:33:42-05:00,24.121,12.511111111111113,28941.1,[28280.41926658],28.121,2021-11-17 17:33:42
2021-11-17 13:03:42-05:00,23.774,12.522222222222222,28569.8,[28275.30663103],27.774,2021-11-17 18:03:42
2021-11-17 13:33:42-05:00,23.465,12.46111111111111,28191.2,[28275.30663103],27.465,2021-11-17 18:33:42
2021-11-17 14:03:42-05:00,23.558,12.55,28352.7,[28270.19399548],27.558,2021-11-17 19:03:42
2021-11-17 14:33:42-05:00,23.816,12.5,28601.1,[28270.19399548],27.816,2021-11-17 19:33:42
2021-11-17 15:03:42-05:00,23.785,12.477777777777778,28551.9,[28265.08135986],27.785,2021-11-17 20:03:42
2021-11-17 15:33:42-05:00,23.751,12.5,28529.6,[28265.08135986],27.751,2021-11-17 20:33:42
2021-11-17 16:03:42-05:00,23.661,12.572222222222225,28480.7,[28259.96872431],27.661,2021-11-17 21:03:42
2021-11-17 16:33:42-05:00,23.618,12.527777777777777,28403.3,[28259.96872431],27.618,2021-11-17 21:33:42
2021-11-17 17:03:42-05:00,23.634,12.511111111111113,28410.0,[28254.8560887],27.634,2021-11-17 22:03:42
2021-11-17 17:33:42-05:00,23.643,12.477777777777778,28396.7,[28254.8560887],27.643,2021-11-17 22:33:42
2021-11-17 18:03:42-05:00,23.594,12.27777777777778,28206.4,[28249.74345309],27.594,2021-11-17 23:03:42
2021-11-17 18:33:42-05:00,23.69,12.272222222222224,28306.7,[28249.74345309],27.69,2021-11-17 23:33:42
2021-11-17 19:03:42-05:00,23.777,12.377777777777778,28474.1,[28244.63081753],27.777,2021-11-18 00:03:42
2021-11-17 19:33:42-05:00,23.84,12.388888888888888,28549.7,[28244.63081753],27.84,2021-11-18 00:33:42
2021-11-17 20:03:42-05:00,23.919,12.288888888888888,28567.5,[28239.51818198],27.919,2021-11-18 01:03:42
2021-11-17 20:33:42-05:00,24.002,12.15,28560.8,[28239.51818198],28.002,2021-11-18 01:33:42
2021-11-17 21:03:42-05:00,24.064,12.127777777777776,28612.2,[28234.40554631],28.064,2021-11-18 02:03:42
2021-11-17 21:33:42-05:00,24.177,12.022222222222222,28661.6,[28234.40554631],28.177,2021-11-18 02:33:42
2021-11-17 22:03:42-05:00,24.179,12.07777777777778,28702.2,[28229.29291075],28.179,2021-11-18 03:03:42
2021-11-17 22:33:42-05:00,24.254,11.97777777777778,28713.4,[28229.29291075],28.254,2021-11-18 03:33:42
2021-11-17 23:03:42-05:00,24.017,11.85,28370.3,[28224.1802752],28.017,2021-11-18 04:03:42
2021-11-17 23:33:42-05:00,24.087,11.888888888888888,28471.9,[28224.1802752],28.087,2021-11-18 04:33:42
2021-11-18 00:03:42-05:00,24.232,11.827777777777778,28585.4,[28219.06763959],28.232,2021-11-18 05:03:42
2021-11-18 00:33:42-05:00,24.103,11.83888888888889,28454.1,[28219.06763959],28.103,2021-11-18 05:33:42
2021-11-18 01:03:42-05:00,23.928,11.761111111111113,28212.9,[28213.95500398],27.928,2021-11-18 06:03:42
2021-11-18 01:33:42-05:00,23.966,11.8,28280.4,[28213.95500398],27.966,2021-11-18 06:33:42
2021-11-18 02:03:42-05:00,24.003,11.827777777777778,28339.5,[28208.84236842],28.003,2021-11-18 07:03:42
2021-11-18 02:33:42-05:00,23.955,11.83888888888889,28295.7,[28208.84236842],27.955,2021-11-18 07:33:42
2021-11-18 03:03:42-05:00,23.934,11.87222222222222,28295.7,[28203.72973281],27.934,2021-11-18 08:03:42
2021-11-18 03:33:42-05:00,23.889,11.93888888888889,28293.5,[28203.72973281],27.889,2021-11-18 08:33:42
2021-11-18 04:03:42-05:00,23.936,11.9,28317.6,[28198.61709726],27.936,2021-11-18 09:03:42
2021-11-18 04:33:42-05:00,23.858,12.0,28302.3,[28198.61709726],27.858,2021-11-18 09:33:42
2021-11-18 05:03:42-05:00,23.765,12.0,28202.0,[28193.50446171],27.765,2021-11-18 10:03:42
2021-11-18 05:33:42-05:00,23.898,11.97222222222222,28326.4,[28193.50446171],27.898,2021-11-18 10:33:42
2021-11-18 06:03:42-05:00,23.904,11.95,28317.6,[28188.39182603],27.904,2021-11-18 11:03:42
2021-11-18 06:33:42-05:00,24.05,11.822222222222225,28385.7,[28188.39182603],28.05,2021-11-18 11:33:42
2021-11-18 07:03:42-05:00,24.073,11.788888888888888,28387.9,[28183.27919048],28.073,2021-11-18 12:03:42
2021-11-18 07:33:42-05:00,24.118,11.8,28443.1,[28183.27919048],28.118,2021-11-18 12:33:42
2021-11-18 08:03:42-05:00,24.105,11.8,28429.8,[28178.16655493],28.105,2021-11-18 13:03:42
2021-11-18 08:33:42-05:00,24.168,11.788888888888888,28489.6,[28178.16655493],28.168,2021-11-18 13:33:42
2021-11-18 09:03:42-05:00,24.229,11.77777777777778,28547.4,[28173.05391932],28.229,2021-11-18 14:03:42
2021-11-18 09:33:42-05:00,24.282,11.77777777777778,28603.3,[28173.05391932],28.282,2021-11-18 14:33:42
2021-11-18 10:03:42-05:00,24.332,11.77777777777778,28657.1,[28167.9412837],28.332,2021-11-18 15:03:42
2021-11-18 10:33:42-05:00,24.398,11.8,28742.8,[28167.9412837],28.398,2021-11-18 15:33:42
2021-11-18 11:03:42-05:00,24.491,11.822222222222225,28858.7,[28162.82864815],28.491,2021-11-18 16:03:42
2021-11-18 11:33:42-05:00,24.585,11.85,28977.9,[28162.82864815],28.585,2021-11-18 16:33:42
2021-11-18 12:03:42-05:00,24.612,11.9,29042.5,[28157.71601254],28.612,2021-11-18 17:03:42
2021-11-18 12:33:42-05:00,24.68,11.927777777777775,29135.3,[28157.71601254],28.68,2021-11-18 17:33:42
2021-11-18 13:03:42-05:00,24.663,12.13888888888889,29266.4,[28152.60337698],28.663,2021-11-18 18:03:42
2021-11-18 13:33:42-05:00,24.64,12.327777777777776,29375.0,[28152.60337698],28.64,2021-11-18 18:33:42
2021-11-18 14:03:42-05:00,24.558,12.577777777777778,29463.1,[28147.49074137],28.558,2021-11-18 19:03:42
2021-11-18 14:33:42-05:00,24.458,12.727777777777776,29460.7,[28147.49074137],28.458,2021-11-18 19:33:42
2021-11-18 15:03:42-05:00,24.228,12.877777777777776,29313.5,[28142.37810576],28.228,2021-11-18 20:03:42
2021-11-18 15:33:42-05:00,24.099,12.872222222222224,29168.0,[28142.37810576],28.099,2021-11-18 20:33:42
2021-11-18 16:03:42-05:00,24.128,12.838888888888889,29177.3,[28137.26547021],28.128,2021-11-18 21:03:42
2021-11-18 16:33:42-05:00,24.137,12.82222222222222,29175.0,[28137.26547021],28.137,2021-11-18 21:33:42
2021-11-18 17:03:42-05:00,24.118,12.68888888888889,29061.0,[28132.15283465],28.118,2021-11-18 22:03:42
2021-11-18 17:33:42-05:00,24.018,12.738888888888887,28987.1,[28132.15283465],28.018,2021-11-18 22:33:42
2021-11-18 18:03:42-05:00,24.047,12.572222222222225,28902.1,[28127.04019904],28.047,2021-11-18 23:03:42
2021-11-18 18:33:42-05:00,24.089,12.572222222222225,28948.0,[28127.04019904],28.089,2021-11-18 23:33:42
2021-11-18 19:03:42-05:00,24.158,12.5,28973.3,[28121.92756343],28.158,2021-11-19 00:03:42
2021-11-18 19:33:42-05:00,24.224,12.449999999999998,29010.1,[28121.92756343],28.224,2021-11-19 00:33:42
2021-11-18 20:03:42-05:00,24.266,12.46111111111111,29063.3,[28116.81492788],28.266,2021-11-19 01:03:42
2021-11-18 20:33:42-05:00,24.251,12.46111111111111,29047.1,[28116.81492788],28.251,2021-11-19 01:33:42
2021-11-18 21:03:42-05:00,24.278,12.472222222222223,29084.2,[28111.70229226],28.278,2021-11-19 02:03:42
2021-11-18 21:33:42-05:00,24.323,12.477777777777778,29137.7,[28111.70229226],28.323,2021-11-19 02:33:42
2021-11-18 22:03:42-05:00,24.377,12.477777777777778,29196.0,[28106.58965671],28.377,2021-11-19 03:03:42
2021-11-18 22:33:42-05:00,24.411,12.572222222222225,29299.4,[28106.58965671],28.411,2021-11-19 03:33:42
2021-11-18 23:03:42-05:00,24.483,12.538888888888888,29353.7,[28101.4770211],28.483,2021-11-19 04:03:42
2021-11-18 23:33:42-05:00,24.538,12.577777777777778,29441.6,[28101.4770211],28.538,2021-11-19 04:33:42
2021-11-19 00:03:42-05:00,24.508,12.577777777777778,29408.3,[28096.36438549],28.508,2021-11-19 05:03:42
2021-11-19 00:33:42-05:00,24.392,12.622222222222222,29313.5,[28096.36438549],28.392,2021-11-19 05:33:42
2021-11-19 01:03:42-05:00,24.46,12.627777777777776,29391.7,[28091.25174993],28.46,2021-11-19 06:03:42
2021-11-19 01:33:42-05:00,24.444,12.672222222222222,29405.9,[28091.25174993],28.444,2021-11-19 06:33:42
2021-11-19 02:03:42-05:00,23.964,12.577777777777778,28815.4,[28086.13911438],27.964,2021-11-19 07:03:42
2021-11-19 02:33:42-05:00,23.819,12.577777777777778,28657.1,[28086.13911438],27.819,2021-11-19 07:33:42
2021-11-19 03:03:42-05:00,24.026,12.522222222222222,28845.0,[28081.02647877],28.026,2021-11-19 08:03:42
2021-11-19 03:33:42-05:00,23.683,12.427777777777775,28405.5,[28081.02647877],27.683,2021-11-19 08:33:42
2021-11-19 04:03:42-05:00,23.697,12.388888888888888,28394.5,[28075.91384315],27.697,2021-11-19 09:03:42
2021-11-19 04:33:42-05:00,23.653,12.327777777777776,28304.5,[28075.91384315],27.653,2021-11-19 09:33:42
2021-11-19 05:03:42-05:00,23.561,12.36111111111111,28228.1,[28070.8012076],27.561,2021-11-19 10:03:42
2021-11-19 05:33:42-05:00,23.139,12.15,27626.4,[28070.8012076],27.139,2021-11-19 10:33:42
2021-11-19 06:03:42-05:00,23.174,11.988888888888887,27556.0,[28065.68857199],27.174,2021-11-19 11:03:42
2021-11-19 06:33:42-05:00,23.122,12.022222222222222,27523.0,[28065.68857199],27.122,2021-11-19 11:33:42
2021-11-19 07:03:42-05:00,22.902,11.93888888888889,27229.6,[28060.57593644],26.902,2021-11-19 12:03:42
2021-11-19 07:33:42-05:00,22.822,11.822222222222225,27065.4,[28060.57593644],26.822,2021-11-19 12:33:42
2021-11-19 08:03:42-05:00,23.455,12.311111111111108,28078.8,[28055.46330082],27.455,2021-11-19 13:03:42
2021-11-19 08:33:42-05:00,23.742,12.372222222222224,28432.0,[28055.46330082],27.742,2021-11-19 13:33:42
2021-11-19 09:03:42-05:00,23.67,12.238888888888887,28263.0,[28050.35066521],27.67,2021-11-19 14:03:42
2021-11-19 09:33:42-05:00,23.784,12.32222222222222,28443.1,[28050.35066521],27.784,2021-11-19 14:33:42
2021-11-19 10:03:42-05:00,23.457,11.927777777777775,27821.1,[28045.23802966],27.457,2021-11-19 15:03:42
2021-11-19 10:33:42-05:00,23.785,12.211111111111109,28368.1,[28045.23802966],27.785,2021-11-19 15:33:42
2021-11-19 11:03:42-05:00,23.948,12.288888888888888,28598.8,[28040.12539411],27.948,2021-11-19 16:03:42
2021-11-19 11:33:42-05:00,24.084,12.372222222222224,28804.0,[28040.12539411],28.084,2021-11-19 16:33:42
2021-11-19 12:03:42-05:00,24.007,12.27777777777778,28654.9,[28035.01275849],28.007,2021-11-19 17:03:42
2021-11-19 12:33:42-05:00,24.044,12.349999999999998,28745.1,[28035.01275849],28.044,2021-11-19 17:33:42
2021-11-19 13:03:42-05:00,24.069,12.477777777777778,28861.0,[28029.90012288],28.069,2021-11-19 18:03:42
2021-11-19 13:33:42-05:00,23.835,12.522222222222222,28636.9,[28029.90012288],27.835,2021-11-19 18:33:42
2021-11-19 14:03:42-05:00,23.781,12.472222222222223,28543.0,[28024.78748733],27.781,2021-11-19 19:03:42
2021-11-19 14:33:42-05:00,23.792,12.427777777777775,28525.2,[28024.78748733],27.792,2021-11-19 19:33:42
2021-11-19 15:03:42-05:00,23.502,12.449999999999998,28223.8,[28019.67485172],27.502,2021-11-19 20:03:42
2021-11-19 15:33:42-05:00,23.265,12.311111111111108,27871.8,[28019.67485172],27.265,2021-11-19 20:33:42
2021-11-19 16:03:42-05:00,22.934,12.022222222222222,27318.5,[28014.56221616],26.934,2021-11-19 21:03:42
2021-11-19 16:33:42-05:00,22.739,11.73888888888889,26921.1,[28014.56221616],26.739,2021-11-19 21:33:42
2021-11-19 17:03:42-05:00,22.48,11.57222222222222,26533.8,[28009.44958055],26.48,2021-11-19 22:03:42
2021-11-19 17:33:42-05:00,22.351,11.500000000000002,26348.2,[28009.44958055],26.351,2021-11-19 22:33:42
2021-11-19 18:03:42-05:00,22.131,11.377777777777776,26034.5,[28004.33694494],26.131,2021-11-19 23:03:42
2021-11-19 18:33:42-05:00,22.409,11.45,26378.4,[28004.33694494],26.409,2021-11-19 23:33:42
2021-11-19 19:03:42-05:00,21.931,10.861111111111107,25492.6,[27999.22430938],25.931,2021-11-20 00:03:42
