Date/Time,Temperature,Specific Cond,Conductivity,Resistivity,Salinity,TDS,Density,Pressure-Abs,Depth,pH,pH.1,Turbidity,Chlorophyll,Chlorophyll.1,DO,DO.1,Battery,Datetime_UTC,TA (Approximated)
9/26/2019 20:00,20.657,46.7146,42.8398,0.023,30.404,30.3645,1.021,18.958,3.178,7.881,-78.67,-31.36,5.0,1.27,101.29,7.606,12.89,2019-09-27 01:00:00,2069.0584
9/26/2019 20:15,20.459,46.8851,42.8184,0.023,30.53,30.4753,1.021,19.333,3.4363,7.913,-80.57,,5.78,1.46,101.72,7.66,12.97,2019-09-27 01:15:00,2075.938
9/26/2019 20:30,20.11,47.3029,42.8848,0.023,30.836,30.7469,1.022,19.669,3.6666,7.983,-84.53,119.275,5.0,1.27,104.42,7.9,12.97,2019-09-27 01:30:00,2092.6456
9/26/2019 20:45,19.885,47.4451,42.8096,0.023,30.94,30.8393,1.022,19.931,3.8467,8.018,-86.49,,4.85,1.23,105.35,7.999,12.89,2019-09-27 01:45:00,2098.324
9/26/2019 21:00,19.861,47.3835,42.7324,0.023,30.896,30.7993,1.022,20.103,3.9647,7.999,-85.39,,5.24,1.33,103.53,7.866,12.81,2019-09-27 02:00:00,2095.9216
9/26/2019 21:15,19.921,47.3132,42.7236,0.023,30.844,30.7536,1.022,20.242,4.0612,7.992,-85.02,,4.56,1.16,101.98,7.742,12.81,2019-09-27 02:15:00,2093.0824000000002
9/26/2019 21:30,20.023,47.2182,42.7295,0.023,30.775,30.6918,1.022,20.33,4.1222,7.979,-84.29,,4.22,1.07,101.45,7.69,12.89,2019-09-27 02:30:00,2089.315
9/26/2019 21:45,19.962,47.2686,42.7197,0.023,30.811,30.7246,1.022,20.412,4.1783,7.989,-84.84,90.649,4.82,1.22,101.42,7.695,12.89,2019-09-27 02:45:00,2091.2806
9/26/2019 22:00,19.973,47.3042,42.7627,0.023,30.837,30.7478,1.022,20.45,4.2045,8.002,-85.63,,3.86,0.98,97.89,7.424,12.97,2019-09-27 03:00:00,2092.7002
9/26/2019 22:15,19.637,47.4466,42.5869,0.023,30.942,30.8403,1.022,20.451,4.2043,8.007,-85.82,,3.89,0.98,100.06,7.632,12.89,2019-09-27 03:15:00,2098.4332
9/26/2019 22:30,19.476,47.4876,42.4775,0.024,30.973,30.8669,1.022,20.377,4.1537,8.01,-85.94,,4.99,1.26,96.27,7.363,12.89,2019-09-27 03:30:00,2100.1258
9/26/2019 22:45,19.573,47.4624,42.543,0.024,30.954,30.8506,1.022,20.261,4.0734,8.008,-85.88,,4.16,1.05,100.65,7.685,12.81,2019-09-27 03:45:00,2099.0884
9/26/2019 23:00,19.608,47.4196,42.5361,0.024,30.923,30.8227,1.022,20.147,3.9952,8.013,-86.18,,4.68,1.19,100.99,7.707,12.89,2019-09-27 04:00:00,2097.3958000000002
9/26/2019 23:15,19.16,47.4889,42.1914,0.024,30.974,30.8678,1.022,19.968,3.8713,8.009,-85.88,,5.26,1.33,99.9,7.686,12.89,2019-09-27 04:15:00,2100.1804
9/26/2019 23:30,19.258,47.4211,42.2207,0.024,30.925,30.8237,1.022,19.75,3.7209,8.002,-85.45,,5.26,1.33,99.9,7.674,12.89,2019-09-27 04:30:00,2097.505
9/26/2019 23:45,19.578,47.2813,42.3848,0.024,30.822,30.7328,1.022,19.54,3.5769,7.976,-84.05,,4.41,1.12,96.03,7.337,12.89,2019-09-27 04:45:00,2091.8812
9/27/2019 0:00,19.628,47.2404,42.3936,0.024,30.792,30.7063,1.022,19.312,3.4196,7.97,-83.68,,4.54,1.15,95.79,7.314,12.89,2019-09-27 05:00:00,2090.2432
9/27/2019 0:15,19.557,47.2469,42.335,0.024,30.797,30.7105,1.022,19.061,3.2468,7.964,-83.31,,4.6,1.16,91.48,6.994,12.89,2019-09-27 05:15:00,2090.5162
9/27/2019 0:30,19.683,47.1939,42.4014,0.024,30.758,30.6761,1.022,18.824,3.0837,7.941,-81.97,,4.5,1.14,91.28,6.964,12.81,2019-09-27 05:30:00,2088.3868
9/27/2019 0:45,19.693,47.0991,42.3252,0.024,30.689,30.6144,1.022,18.578,2.9141,7.938,-81.85,,4.02,1.02,94.52,7.213,12.89,2019-09-27 05:45:00,2084.6194
9/27/2019 1:00,19.813,46.9186,42.2705,0.024,30.558,30.4971,1.021,18.341,2.7513,7.901,-79.71,,3.9,0.99,92.38,7.039,12.89,2019-09-27 06:00:00,2077.4668
9/27/2019 1:15,19.868,46.7937,42.207,0.024,30.467,30.4159,1.021,18.096,2.5826,7.872,-78.0,,4.43,1.12,91.0,6.931,12.89,2019-09-27 06:15:00,2072.4982
9/27/2019 1:30,19.96,46.5713,42.0879,0.024,30.305,30.2713,1.021,17.852,2.4143,7.821,-75.01,,4.89,1.24,87.21,6.637,12.89,2019-09-27 06:30:00,2063.6530000000002
9/27/2019 1:45,19.967,46.4712,42.0039,0.024,30.232,30.2063,1.021,17.618,2.2536,7.794,-73.55,,3.63,0.92,85.22,6.487,12.97,2019-09-27 06:45:00,2059.6672
9/27/2019 2:00,19.997,46.2795,41.8574,0.024,30.093,30.0817,1.021,17.387,2.0939,7.732,-69.89,,3.79,0.96,81.97,6.242,12.89,2019-09-27 07:00:00,2052.0778
9/27/2019 2:15,19.989,46.0954,41.6836,0.024,29.96,29.962,1.021,17.153,1.9332,7.692,-67.57,,3.4,0.86,79.24,6.04,12.81,2019-09-27 07:15:00,2044.816
9/27/2019 2:30,19.966,45.8886,41.4766,0.024,29.81,29.8276,1.021,16.928,1.7783,7.63,-63.9,72.095,4.54,1.15,76.15,5.812,12.89,2019-09-27 07:30:00,2036.626
9/27/2019 2:45,19.936,45.7114,41.29,0.024,29.682,29.7124,1.021,16.717,1.6324,7.569,-60.36,72.217,4.01,1.01,72.26,5.522,12.97,2019-09-27 07:45:00,2029.6372
9/27/2019 3:00,19.853,45.4964,41.0234,0.024,29.527,29.5727,1.021,16.51,1.49,7.513,-57.13,,4.34,1.1,69.62,5.334,12.97,2019-09-27 08:00:00,2021.1742000000002
9/27/2019 3:15,19.712,45.3622,40.7803,0.025,29.431,29.4855,1.021,16.311,1.3528,7.483,-55.36,,4.13,1.04,67.53,5.189,12.89,2019-09-27 08:15:00,2015.9326
9/27/2019 3:30,19.548,45.1359,40.4355,0.025,29.268,29.3384,1.021,16.122,1.222,7.416,-51.45,,4.27,1.08,63.85,4.927,12.89,2019-09-27 08:30:00,2007.0328000000002
9/27/2019 3:45,19.379,44.919,40.0967,0.025,29.112,29.1973,1.02,15.93,1.09,7.356,-47.91,,4.96,1.26,61.19,4.741,12.89,2019-09-27 08:45:00,1998.5152
9/27/2019 4:00,19.225,44.6127,39.6914,0.025,28.892,28.9982,1.02,15.738,0.9577,7.309,-45.23,,4.68,1.18,58.58,4.558,12.89,2019-09-27 09:00:00,1986.5032
9/27/2019 4:15,19.051,44.315,39.2793,0.025,28.678,28.8047,1.02,15.556,0.832,7.28,-43.52,,3.97,1.0,56.68,4.43,12.89,2019-09-27 09:15:00,1974.8188
9/27/2019 4:30,18.905,44.0963,38.9629,0.026,28.52,28.6626,1.02,15.386,0.7145,7.272,-43.03,,4.11,1.04,56.1,4.4,12.81,2019-09-27 09:30:00,1966.192
9/27/2019 4:45,18.741,43.6796,38.458,0.026,28.221,28.3918,1.02,15.243,0.6159,7.234,-40.83,,4.37,1.11,54.57,4.302,12.89,2019-09-27 09:45:00,1949.8666
9/27/2019 5:00,18.496,42.9221,37.5898,0.027,27.678,27.8993,1.02,15.132,0.5395,7.211,-39.49,,4.02,1.02,52.86,4.2,12.89,2019-09-27 10:00:00,1920.2188
9/27/2019 5:15,18.392,42.4983,37.1348,0.027,27.375,27.6239,1.019,15.09,0.5109,7.169,-36.99,,4.62,1.17,50.68,4.042,12.73,2019-09-27 10:15:00,1903.675
9/27/2019 5:30,18.63,43.229,37.9697,0.026,27.898,28.0988,1.02,15.236,0.6112,7.158,-36.38,,4.79,1.21,52.55,4.16,12.89,2019-09-27 10:30:00,1932.2308
9/27/2019 5:45,18.491,43.2542,37.877,0.026,27.916,28.1152,1.02,15.413,0.7338,7.153,-36.13,,4.51,1.14,51.53,4.089,12.81,2019-09-27 10:45:00,1933.2136
9/27/2019 6:00,18.176,43.257,37.6191,0.027,27.918,28.117,1.02,15.599,0.8622,7.189,-38.15,,4.39,1.11,52.55,4.195,12.81,2019-09-27 11:00:00,1933.3228
9/27/2019 6:15,18.309,44.2273,38.5752,0.026,28.615,28.7478,1.02,15.793,0.9958,7.289,-43.95,,3.9,0.99,56.45,4.476,12.81,2019-09-27 11:15:00,1971.379
9/27/2019 6:30,18.833,44.0613,38.8711,0.026,28.495,28.6399,1.02,15.993,1.1334,7.225,-40.34,,5.88,1.49,58.63,4.606,12.81,2019-09-27 11:30:00,1964.827
9/27/2019 6:45,19.025,43.7552,38.7617,0.026,28.275,28.4409,1.02,16.221,1.2917,7.204,-39.06,,5.89,1.49,60.41,4.735,12.81,2019-09-27 11:45:00,1952.815
9/27/2019 7:00,18.878,44.3163,39.1348,0.026,28.679,28.8056,1.02,16.458,1.4547,7.296,-44.43,,4.79,1.21,61.12,4.793,12.97,2019-09-27 12:00:00,1974.8734
9/27/2019 7:15,18.785,44.8603,39.5352,0.025,29.071,29.1592,1.021,16.719,1.6346,7.377,-49.13,,4.47,1.13,60.78,4.763,12.81,2019-09-27 12:15:00,1996.2766000000001
9/27/2019 7:30,19.052,44.7515,39.667,0.025,28.992,29.0885,1.02,17.012,1.8366,7.433,-52.37,,4.19,1.06,68.38,5.334,12.89,2019-09-27 12:30:00,1991.9632000000001
9/27/2019 7:45,19.181,45.0404,40.0342,0.025,29.2,29.2763,1.021,17.322,2.0504,7.496,-56.03,,4.01,1.01,71.59,5.564,12.81,2019-09-27 12:45:00,2003.32
9/27/2019 8:00,19.149,45.152,40.1064,0.025,29.281,29.3488,1.021,17.652,2.2779,7.54,-58.59,,4.07,1.03,72.88,5.665,12.81,2019-09-27 13:00:00,2007.7426
9/27/2019 8:15,18.889,45.4598,40.1533,0.025,29.503,29.5489,1.021,17.983,2.5057,7.648,-64.88,,3.9,0.99,77.14,6.017,12.73,2019-09-27 13:15:00,2019.8638
9/27/2019 8:30,18.668,45.6899,40.1641,0.025,29.67,29.6985,1.021,18.328,2.7433,7.722,-69.09,,4.14,1.05,81.14,6.35,12.89,2019-09-27 13:30:00,2028.9820000000002
9/27/2019 8:45,18.88,45.6304,40.2969,0.025,29.627,29.6598,1.021,18.696,2.9973,7.705,-68.12,,4.28,1.08,81.43,6.349,12.81,2019-09-27 13:45:00,2026.6342
9/27/2019 9:00,19.307,45.7962,40.8164,0.024,29.746,29.7675,1.021,19.057,3.2462,7.763,-71.59,,4.42,1.12,85.0,6.569,12.81,2019-09-27 14:00:00,2033.1316
9/27/2019 9:15,19.091,46.182,40.9697,0.024,30.026,30.0183,1.021,19.408,3.4877,7.875,-78.06,,4.19,1.06,90.52,7.013,12.81,2019-09-27 14:15:00,2048.4196
9/27/2019 9:30,18.952,46.3153,40.9648,0.024,30.122,30.1049,1.021,19.689,3.6811,7.912,-80.2,,4.68,1.19,93.26,7.24,12.97,2019-09-27 14:30:00,2053.6612
9/27/2019 9:45,18.692,46.4713,40.8721,0.024,30.235,30.2064,1.021,19.909,3.8318,7.954,-82.58,,4.64,1.17,95.88,7.475,12.81,2019-09-27 14:45:00,2059.831
9/27/2019 10:00,18.62,46.5335,40.8633,0.024,30.28,30.2468,1.022,20.062,3.9371,7.962,-83.01,,4.49,1.14,96.23,7.51,12.81,2019-09-27 15:00:00,2062.288
9/27/2019 10:15,18.634,46.5129,40.8574,0.024,30.265,30.2334,1.021,20.162,4.0066,7.957,-82.76,,3.97,1.01,93.87,7.325,12.81,2019-09-27 15:15:00,2061.469
9/27/2019 10:30,18.652,46.4711,40.8369,0.024,30.235,30.2062,1.021,20.219,4.0459,7.942,-81.85,,3.66,0.93,94.48,7.372,12.89,2019-09-27 15:30:00,2059.831
9/27/2019 10:45,18.674,46.4878,40.8711,0.024,30.247,30.2171,1.021,20.208,4.0387,7.939,-81.67,,3.14,0.79,88.73,6.92,12.81,2019-09-27 15:45:00,2060.4862000000003
9/27/2019 11:00,18.676,46.4815,40.8672,0.024,30.243,30.213,1.021,20.162,4.0068,7.942,-81.91,,3.23,0.82,92.33,7.2,12.81,2019-09-27 16:00:00,2060.2677999999996
9/27/2019 11:15,18.691,46.4778,40.877,0.024,30.24,30.2106,1.021,20.069,3.9426,7.944,-81.97,,3.44,0.87,94.92,7.4,12.81,2019-09-27 16:15:00,2060.1040000000003
9/27/2019 11:30,18.705,46.483,40.8945,0.024,30.244,30.2139,1.021,19.926,3.8442,7.955,-82.64,,3.87,0.98,96.54,7.524,12.81,2019-09-27 16:30:00,2060.3224
9/27/2019 11:45,18.77,46.443,40.917,0.024,30.215,30.1879,1.021,19.765,3.7332,7.962,-83.01,,4.37,1.11,96.76,7.533,12.81,2019-09-27 16:45:00,2058.739
9/27/2019 12:00,18.858,46.3978,40.9551,0.024,30.182,30.1586,1.021,19.569,3.5979,7.953,-82.52,,3.45,0.87,95.78,7.446,12.73,2019-09-27 17:00:00,2056.9372000000003
9/27/2019 12:15,19.121,46.2224,41.0322,0.024,30.055,30.0446,1.021,19.357,3.4527,7.913,-80.26,,3.64,0.92,94.62,7.325,12.81,2019-09-27 17:15:00,2050.0029999999997
9/27/2019 12:30,19.205,46.175,41.0645,0.024,30.02,30.0138,1.021,19.133,3.2984,7.905,-79.83,,4.15,1.05,93.34,7.216,12.81,2019-09-27 17:30:00,2048.092
9/27/2019 12:45,19.22,46.1814,41.083,0.024,30.025,30.0179,1.021,18.914,3.1469,7.902,-79.65,,4.05,1.03,90.83,7.02,12.81,2019-09-27 17:45:00,2048.365
9/27/2019 13:00,19.27,46.1545,41.1035,0.024,30.005,30.0004,1.021,18.699,2.9988,7.902,-79.65,,3.04,0.77,93.79,7.242,12.81,2019-09-27 18:00:00,2047.273
9/27/2019 13:15,19.463,46.0644,41.1924,0.024,29.939,29.9418,1.021,18.479,2.8478,7.887,-78.8,,3.08,0.78,94.84,7.301,12.73,2019-09-27 18:15:00,2043.6694
9/27/2019 13:30,19.562,45.9184,41.1494,0.024,29.833,29.847,1.021,18.25,2.6895,7.862,-77.33,,3.91,0.99,95.72,7.359,12.81,2019-09-27 18:30:00,2037.8817999999999
9/27/2019 13:45,19.749,45.8091,41.2148,0.024,29.754,29.7759,1.021,18.021,2.5324,7.829,-75.5,,4.27,1.08,95.83,7.346,12.81,2019-09-27 18:45:00,2033.5684
9/27/2019 14:00,19.893,45.6784,41.2227,0.024,29.658,29.691,1.021,17.793,2.3749,7.802,-73.97,,3.6,0.91,95.6,7.312,12.81,2019-09-27 19:00:00,2028.3268
9/27/2019 14:15,20.09,45.5083,41.2402,0.024,29.534,29.5804,1.021,17.566,2.2185,7.761,-71.59,,3.3,0.83,94.62,7.216,12.81,2019-09-27 19:15:00,2021.5564
9/27/2019 14:30,20.28,45.3081,41.2236,0.024,29.389,29.4503,1.02,17.333,2.0583,7.725,-69.52,74.597,3.97,1.01,94.45,7.184,12.81,2019-09-27 19:30:00,2013.6394
9/27/2019 14:45,20.453,45.1163,41.1982,0.024,29.249,29.3256,1.02,17.104,1.9008,7.684,-67.14,46.765,4.56,1.16,94.44,7.167,12.81,2019-09-27 19:45:00,2005.9954
9/27/2019 15:00,20.632,44.9591,41.208,0.024,29.134,29.2234,1.02,16.889,1.752,7.653,-65.37,-25.134,3.9,0.98,94.85,7.179,12.81,2019-09-27 20:00:00,1999.7164
9/27/2019 15:15,20.787,44.7469,41.1465,0.024,28.98,29.0855,1.02,16.678,1.6066,7.635,-64.33,-28.247,3.5,0.88,96.36,7.279,12.81,2019-09-27 20:15:00,1991.308
9/27/2019 15:30,20.994,44.5321,41.125,0.024,28.823,28.9459,1.02,16.468,1.4622,7.622,-63.6,,4.52,1.14,98.25,7.4,12.81,2019-09-27 20:30:00,1982.7358000000002
9/27/2019 15:45,21.231,44.3674,41.1738,0.024,28.702,28.8388,1.02,16.271,1.3267,7.601,-62.38,-10.486,5.57,1.41,99.0,7.43,12.81,2019-09-27 20:45:00,1976.1292
9/27/2019 16:00,21.404,44.1825,41.1475,0.024,28.567,28.7186,1.019,16.081,1.1949,7.574,-60.85,-40.21,4.96,1.25,98.81,7.398,12.89,2019-09-27 21:00:00,1968.7582
9/27/2019 16:15,21.543,44.0285,41.1211,0.024,28.455,28.6185,1.019,15.888,1.0617,7.569,-60.55,-47.351,5.87,1.48,99.53,7.438,12.73,2019-09-27 21:15:00,1962.643
9/27/2019 16:30,21.625,43.7864,40.9639,0.024,28.28,28.4612,1.019,15.699,0.9319,7.561,-60.06,-47.534,5.32,1.35,100.68,7.52,12.81,2019-09-27 21:30:00,1953.0880000000002
9/27/2019 16:45,21.649,43.5158,40.7305,0.025,28.085,28.2852,1.019,15.519,0.8071,7.546,-59.27,-47.473,5.59,1.41,100.55,7.516,12.73,2019-09-27 21:45:00,1942.441
9/27/2019 17:00,21.654,43.3022,40.5352,0.025,27.932,28.1465,1.019,15.354,0.6931,7.527,-58.11,-47.534,5.62,1.42,99.19,7.42,12.81,2019-09-27 22:00:00,1934.0872
9/27/2019 17:15,21.64,42.7715,40.0264,0.025,27.551,27.8015,1.019,15.219,0.6003,7.525,-57.98,-47.107,4.7,1.19,99.01,7.425,12.81,2019-09-27 22:15:00,1913.2846
9/27/2019 17:30,21.528,42.1287,39.335,0.025,27.093,27.3837,1.018,15.133,0.5408,7.529,-58.17,-47.412,5.42,1.37,98.53,7.424,12.66,2019-09-27 22:30:00,1888.2778
9/27/2019 17:45,21.482,42.5702,39.71,0.025,27.409,27.6706,1.019,15.242,0.6165,7.429,-52.37,-47.351,5.93,1.5,92.22,6.941,12.73,2019-09-27 22:45:00,1905.5314
9/27/2019 18:00,21.38,42.708,39.7549,0.025,27.509,27.7602,1.019,15.439,0.7522,7.402,-50.78,-46.191,5.24,1.33,90.5,6.821,12.73,2019-09-27 23:00:00,1910.9914
9/27/2019 18:15,21.321,42.5431,39.5537,0.025,27.391,27.653,1.019,15.643,0.8931,7.476,-55.11,-46.069,5.52,1.4,94.06,7.102,12.81,2019-09-27 23:15:00,1904.5485999999999
9/27/2019 18:30,21.001,43.5968,40.2666,0.025,28.15,28.3379,1.019,15.851,1.0366,7.624,-63.72,-42.224,5.13,1.3,98.91,7.478,12.81,2019-09-27 23:30:00,1945.99
9/27/2019 18:45,20.829,43.5223,40.0547,0.025,28.098,28.2895,1.019,16.064,1.184,7.49,-55.85,-46.924,9.64,2.44,93.3,7.079,12.73,2019-09-27 23:45:00,1943.1508
9/27/2019 19:00,20.753,43.5073,39.9785,0.025,28.088,28.2798,1.019,16.292,1.3415,7.49,-55.85,,7.5,1.9,93.48,7.102,12.73,2019-09-28 00:00:00,1942.6048
9/27/2019 19:15,20.804,43.8196,40.3076,0.025,28.312,28.4828,1.019,16.539,1.5112,7.524,-57.86,-41.37,7.56,1.91,92.54,7.016,12.73,2019-09-28 00:15:00,1954.8352000000002
9/27/2019 19:30,20.712,44.3583,40.7256,0.025,28.7,28.8329,1.02,16.822,1.707,7.612,-62.99,71.973,5.62,1.43,93.69,7.099,12.66,2019-09-28 00:30:00,1976.02
9/27/2019 19:45,20.491,44.209,40.4014,0.025,28.594,28.7358,1.02,17.14,1.926,7.627,-63.84,20.886,6.3,1.59,94.1,7.163,12.73,2019-09-28 00:45:00,1970.2324
9/27/2019 20:00,20.439,44.5153,40.6377,0.025,28.815,28.9349,1.02,17.476,2.1578,7.694,-67.69,,5.65,1.43,95.65,7.279,12.73,2019-09-28 01:00:00,1982.2990000000002
9/27/2019 20:15,20.406,44.4558,40.5547,0.025,28.773,28.8963,1.02,17.826,2.3998,7.703,-68.24,,6.03,1.53,96.58,7.356,12.81,2019-09-28 01:15:00,1980.0058000000001
9/27/2019 20:30,19.942,44.8675,40.5332,0.025,29.072,29.1639,1.02,18.188,2.6483,7.843,-76.29,,5.09,1.29,101.25,7.765,12.89,2019-09-28 01:30:00,1996.3312
9/27/2019 20:45,20.076,44.9167,40.6924,0.025,29.107,29.1959,1.02,18.57,2.9122,7.817,-74.83,-25.195,5.35,1.35,99.18,7.585,12.73,2019-09-28 01:45:00,1998.2422
9/27/2019 21:00,19.986,45.0688,40.7529,0.025,29.217,29.2947,1.02,18.968,3.1866,7.835,-75.87,,5.74,1.45,98.28,7.523,12.73,2019-09-28 02:00:00,2004.2482
9/27/2019 21:15,19.863,45.2128,40.7764,0.025,29.322,29.3883,1.02,19.356,3.4544,7.875,-78.19,,5.7,1.45,99.68,7.644,12.73,2019-09-28 02:15:00,2009.9812
9/27/2019 21:30,19.352,45.5332,40.6211,0.025,29.556,29.5966,1.021,19.707,3.6954,7.962,-83.13,,5.4,1.36,103.33,7.988,12.81,2019-09-28 02:30:00,2022.7576000000001
9/27/2019 21:45,19.065,45.6866,40.5078,0.025,29.667,29.6963,1.021,19.981,3.8842,8.01,-85.88,,5.0,1.27,105.42,8.189,12.73,2019-09-28 02:45:00,2028.8182000000002
9/27/2019 22:00,18.987,45.7311,40.4785,0.025,29.699,29.7252,1.021,20.201,4.0356,8.011,-85.94,,5.25,1.33,104.05,8.093,12.73,2019-09-28 03:00:00,2030.5654000000002
9/27/2019 22:15,19.122,45.6275,40.5049,0.025,29.624,29.6578,1.021,20.371,4.153,7.985,-84.47,,4.63,1.17,102.19,7.931,12.73,2019-09-28 03:15:00,2026.4704
9/27/2019 22:30,19.124,45.6521,40.5283,0.025,29.642,29.6738,1.021,20.49,4.2352,7.985,-84.47,,4.31,1.09,102.38,7.945,12.66,2019-09-28 03:30:00,2027.4532
9/27/2019 22:45,19.181,45.6074,40.5381,0.025,29.61,29.6448,1.021,20.565,4.2872,7.977,-83.98,-25.806,4.42,1.12,102.07,7.914,12.73,2019-09-28 03:45:00,2025.706
9/27/2019 23:00,19.202,45.634,40.5801,0.025,29.629,29.6621,1.021,20.593,4.3065,7.992,-84.9,,5.12,1.3,102.35,7.932,12.66,2019-09-28 04:00:00,2026.7434
9/27/2019 23:15,19.207,45.6429,40.5928,0.025,29.635,29.6679,1.021,20.574,4.2928,7.988,-84.66,,4.03,1.02,87.84,6.806,12.73,2019-09-28 04:15:00,2027.0710000000001
9/27/2019 23:30,19.177,45.667,40.5879,0.025,29.653,29.6835,1.021,20.479,4.2275,7.999,-85.27,,4.21,1.07,93.04,7.212,12.66,2019-09-28 04:30:00,2028.0538
9/27/2019 23:45,19.173,45.6684,40.5859,0.025,29.654,29.6845,1.021,20.332,4.1261,8.003,-85.51,,4.22,1.07,103.19,7.999,12.73,2019-09-28 04:45:00,2028.1084
9/28/2019 0:00,19.132,45.6506,40.5342,0.025,29.641,29.6729,1.021,20.151,4.001,8.001,-85.39,,5.04,1.28,103.91,8.062,12.66,2019-09-28 05:00:00,2027.3986
9/28/2019 0:15,18.92,45.6988,40.3916,0.025,29.676,29.7042,1.021,19.952,3.8636,8.006,-85.57,,4.39,1.11,103.13,8.033,12.66,2019-09-28 05:15:00,2029.3096
9/28/2019 0:30,18.928,45.6686,40.3721,0.025,29.654,29.6846,1.021,19.734,3.7134,8.0,-85.27,,4.99,1.27,98.97,7.708,12.73,2019-09-28 05:30:00,2028.1084
9/28/2019 0:45,18.99,45.6116,40.376,0.025,29.613,29.6476,1.021,19.502,3.5538,7.971,-83.62,,4.47,1.13,99.48,7.741,12.73,2019-09-28 05:45:00,2025.8698
9/28/2019 1:00,18.99,45.5774,40.3457,0.025,29.588,29.6253,1.021,19.255,3.3831,7.959,-82.89,,4.32,1.09,88.99,6.925,12.81,2019-09-28 06:00:00,2024.5048000000002
9/28/2019 1:15,18.968,45.5781,40.3271,0.025,29.589,29.6258,1.021,19.004,3.2101,7.963,-83.13,,3.95,1.0,93.64,7.291,12.73,2019-09-28 06:15:00,2024.5593999999999
9/28/2019 1:30,18.967,45.5304,40.2842,0.025,29.554,29.5948,1.021,18.747,3.0325,7.953,-82.58,,4.8,1.22,94.89,7.389,12.81,2019-09-28 06:30:00,2022.6484
9/28/2019 1:45,19.001,45.4343,40.2285,0.025,29.485,29.5323,1.021,18.49,2.8557,7.916,-80.38,,4.98,1.26,93.76,7.3,12.58,2019-09-28 06:45:00,2018.881
9/28/2019 2:00,19.035,45.3273,40.1631,0.025,29.407,29.4627,1.021,18.245,2.687,7.892,-79.04,,4.32,1.09,92.47,7.198,12.73,2019-09-28 07:00:00,2014.6222
9/28/2019 2:15,19.059,45.1619,40.0371,0.025,29.288,29.3552,1.021,17.994,2.5141,7.834,-75.62,,4.25,1.07,89.25,6.949,12.66,2019-09-28 07:15:00,2008.1248
9/28/2019 2:30,19.065,45.0378,39.9326,0.025,29.198,29.2746,1.021,17.748,2.3444,7.793,-73.3,,4.12,1.04,86.59,6.745,12.66,2019-09-28 07:30:00,2003.2108
9/28/2019 2:45,19.063,44.8678,39.7803,0.025,29.076,29.1641,1.02,17.506,2.1775,7.743,-70.43,,3.84,0.97,83.09,6.477,12.73,2019-09-28 07:45:00,1996.5496
9/28/2019 3:00,19.011,44.6669,39.5576,0.025,28.931,29.0335,1.02,17.271,2.0155,7.666,-65.92,,4.17,1.06,79.85,6.236,12.73,2019-09-28 08:00:00,1988.6326000000001
9/28/2019 3:15,18.962,44.5203,39.3857,0.025,28.825,28.9382,1.02,17.043,1.8588,7.62,-63.23,,4.15,1.05,76.86,6.012,12.73,2019-09-28 08:15:00,1982.845
9/28/2019 3:30,18.89,44.3402,39.166,0.026,28.696,28.8212,1.02,16.822,1.7061,7.565,-60.0,,3.98,1.01,73.95,5.796,12.73,2019-09-28 08:30:00,1975.8016000000002
9/28/2019 3:45,18.792,44.164,38.9277,0.026,28.569,28.7066,1.02,16.604,1.556,7.522,-57.56,,4.56,1.16,71.69,5.634,12.66,2019-09-28 08:45:00,1968.8674
9/28/2019 4:00,18.64,44.0096,38.6631,0.026,28.458,28.6062,1.02,16.4,1.4146,7.462,-54.02,,4.12,1.04,68.63,5.412,12.66,2019-09-28 09:00:00,1962.8068
9/28/2019 4:15,18.517,43.8865,38.4521,0.026,28.37,28.5263,1.02,16.202,1.2777,7.429,-52.12,,5.06,1.28,66.12,5.229,12.81,2019-09-28 09:15:00,1958.0020000000002
9/28/2019 4:30,18.376,43.6753,38.1494,0.026,28.218,28.3889,1.02,16.002,1.14,7.36,-48.1,,4.39,1.11,62.99,5.001,12.73,2019-09-28 09:30:00,1949.7028
9/28/2019 4:45,18.256,43.4448,37.8486,0.026,28.053,28.2392,1.02,15.8,1.0006,7.317,-45.59,,4.78,1.21,60.34,4.806,12.66,2019-09-28 09:45:00,1940.6938
9/28/2019 5:00,18.17,43.2204,37.582,0.027,27.892,28.0932,1.02,15.608,0.8679,7.297,-44.43,,4.06,1.03,58.86,4.7,12.66,2019-09-28 10:00:00,1931.9032
9/28/2019 5:15,18.085,42.9514,37.2783,0.027,27.699,27.9184,1.02,15.424,0.741,7.279,-43.4,,4.19,1.06,57.11,4.573,12.73,2019-09-28 10:15:00,1921.3654000000001
9/28/2019 5:30,17.969,42.6016,36.8809,0.027,27.448,27.6911,1.02,15.264,0.6311,7.244,-41.38,,4.06,1.03,55.31,4.445,12.66,2019-09-28 10:30:00,1907.6608
9/28/2019 5:45,17.798,41.9026,36.1387,0.028,26.949,27.2367,1.019,15.127,0.5365,7.239,-41.02,,4.15,1.05,53.04,4.29,12.73,2019-09-28 10:45:00,1880.4154
9/28/2019 6:00,17.604,41.2192,35.3965,0.028,26.462,26.7925,1.019,15.018,0.461,7.208,-39.31,,4.44,1.12,48.89,3.98,12.73,2019-09-28 11:00:00,1853.8252
