STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
BWQM,WN203,N18,A,WN20306E,0.77,1.77,42.3658485,-70.7771377,5/4/2020 9:39,A,1.7,32.58,10.82,1.033,0.517,112.2,8.156,,30.96,24.08,8.187,0.7523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N18,B,WN20306D,6.61,7.61,42.3658638,-70.777214,5/4/2020 9:39,B,7.6,32.22,10.94,1.145,1.114,112.1,8.156,,31.03,24.2,7.672,0.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N18,C,WN20306C,12.52,13.52,42.3659019,-70.7772979,5/4/2020 9:39,D,13.37,31.34,10.61,2.15,3.069,106,8.14,,31.08,24.39,6.556,0.8343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N18,D,WN20306B,18.19,19.19,42.3659133,-70.7773513,5/4/2020 9:39,C,19.21,31.29,10.19,2.761,4.969,101.3,8.094,,31.22,24.52,6.353,0.8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N18,E,WN20306A,23.55,24.55,42.3659477,-70.7773895,5/4/2020 9:39,E,24.67,31.32,10.08,4.649,8.251,99.82,8.062,,31.46,24.74,6.121,0.9232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N21,C,WN203079,14.17,15.17,42.3871421,-70.7851409,5/4/2020 10:08,C,15.19,31.15,10.4,3.333,5.45,103.5,8.082,,30.98,24.33,6.436,0.9701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N21,E,WN203077,32.63,33.63,42.3872756,-70.7851943,5/4/2020 10:08,E,33.67,31.31,10.19,3.966,7.044,101.1,8.106,,31.36,24.65,6.204,1.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N21,D,WN203078,23.55,24.55,42.3872108,-70.7851638,5/4/2020 10:08,D,24.55,31.3,10.2,2.64,4.763,101.5,8.1,,31.21,24.52,6.36,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N21,B,WN20307A,7.71,8.71,42.3870849,-70.7850723,5/4/2020 10:08,B,8.71,31.33,10.36,3.366,4.07,103.6,8.08,,30.98,24.3,6.666,0.9331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N21,A,WN20307B,0.83,1.83,42.3870277,-70.7850418,5/4/2020 10:08,A,1.82,32.01,10.43,2.229,1.673,106.3,8.106,,30.97,24.18,7.492,0.7965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F22,A,WN20308D,0.77,1.77,42.4800949,-70.6186141,5/4/2020 10:54,A,1.81,32.1,11.14,1.358,0.8156,114.5,8.204,,30.69,23.9,7.923,0.9509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F22,B,WN20308C,15.81,16.81,42.4800872,-70.6184997,5/4/2020 10:54,B,16.67,31.56,11.06,3.575,6.09,110.3,8.202,,31.46,24.71,6.413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F22,C,WN20308B,28.73,29.73,42.4800834,-70.61837,5/4/2020 10:54,C,29.92,31.41,10.64,5.043,8.956,105.4,8.136,,31.58,24.84,6.088,1.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F22,D,WN20308A,47.74,48.74,42.4800949,-70.6182632,5/4/2020 10:54,D,48.75,31.4,10.25,2.793,5.023,101.3,8.099,,31.67,24.93,5.967,0.8834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F22,E,WN203089,75.11,76.11,42.4800987,-70.618164,5/4/2020 10:54,E,76.17,31.72,9.527,6.417,11.46,94.17,8.015,,32.14,25.31,5.838,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N04,B,WN20309F,10.21,11.21,42.4437179,-70.7370681,5/4/2020 11:37,B,11.18,31.33,10.82,1.973,2.54,107.9,8.163,,31.15,24.46,6.467,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N04,A,WN2030A0,0.58,1.58,42.4437103,-70.7371902,5/4/2020 11:37,A,1.61,32.8,10.81,1.086,0.4704,112.6,8.179,,30.98,24.06,8.425,0.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N04,C,WN20309E,20.69,21.69,42.4437294,-70.7369537,5/4/2020 11:37,C,21.65,31.23,10.47,4.882,8.669,103.8,8.119,,31.28,24.59,6.203,1.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N04,D,WN20309D,31.53,32.53,42.4437332,-70.7369003,5/4/2020 11:37,D,32.54,31.39,10.43,4.29,7.614,103.3,8.171,,31.56,24.83,6.087,0.9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N04,E,WN20309C,45.67,46.67,42.4437294,-70.7368545,5/4/2020 11:37,E,46.66,31.44,10.16,3.806,6.765,100.4,8.233,,31.73,24.97,5.96,1.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N01,E,WN2030A9,28.06,29.06,42.4195709,-70.8638839,5/4/2020 12:10,E,28.99,31.29,9.787,8.538,15.46,96.95,8.079,,31.41,24.7,6.133,2.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N01,A,WN2030AD,0.83,1.83,42.4198532,-70.8638992,5/4/2020 12:10,A,1.74,33.45,10.49,0.8306,0.5766,111.6,8.153,,30.82,23.79,9.375,0.9904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N01,B,WN2030AC,8.32,9.32,42.4197807,-70.8638839,5/4/2020 12:10,B,9.37,31.59,10.56,2.076,3.334,105.9,8.144,,31.19,24.46,6.737,1.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N01,C,WN2030AB,15.08,16.08,42.4196739,-70.8638763,5/4/2020 12:10,D,16.1,31.39,10.29,2.882,5.173,102.5,8.107,,31.29,24.58,6.379,1.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,N01,D,WN2030AA,22.51,23.51,42.419609,-70.863861,5/4/2020 12:10,C,23.46,31.28,9.808,5.791,10.31,97.18,8.076,,31.39,24.68,6.144,1.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F23,E,WN2030B6,23.37,24.37,42.3401298,-70.9405441,5/4/2020 12:44,E,24.38,32.19,9.843,0.7501,1.695,101.4,8.11,,30.69,23.89,8.013,1.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F23,D,WN2030B7,17.34,18.34,42.3402633,-70.9402236,5/4/2020 12:44,D,18.36,32.23,9.844,0.8151,1.796,102,8.109,,30.46,23.67,8.33,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F23,C,WN2030B8,10.03,11.03,42.3403968,-70.9399795,5/4/2020 12:44,C,11.05,32.23,9.84,0.7738,1.732,103,8.106,,29.96,23.19,8.913,1.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F23,B,WN2030B9,6,7,42.3406181,-70.9396591,5/4/2020 12:44,B,6.91,32.29,9.789,0.625,1.502,103.8,8.103,,29.41,22.65,9.659,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F23,A,WN2030BA,0.7,1.7,42.3407669,-70.9394226,5/4/2020 12:44,A,1.79,32.39,9.749,1.265,1.582,104.3,8.093,,29.13,22.35,10.13,1.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F13,A,WN2030C7,0.83,1.83,42.2678871,-70.7351913,5/4/2020 13:31,A,1.86,33.53,10.41,1.101,1.164,111,8.155,,30.81,23.77,9.491,1.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F13,B,WN2030C6,5.4,6.4,42.2679252,-70.7351455,5/4/2020 13:31,B,6.41,32.08,10.26,1.476,2.336,104.8,8.13,,30.97,24.17,7.571,1.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F13,C,WN2030C5,8.93,9.93,42.2679519,-70.7351074,5/4/2020 13:31,C,9.89,31.93,10.04,1.252,2.485,101.9,8.116,,31.14,24.35,7.206,1.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F13,D,WN2030C4,15.08,16.08,42.2679977,-70.7350692,5/4/2020 13:31,D,16.07,31.68,9.886,1.121,2.278,99.17,8.1,,31.33,24.57,6.686,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN203,F13,E,WN2030C3,21.3,22.3,42.2680435,-70.7350006,5/4/2020 13:31,E,22.46,31.56,9.789,2.004,3.704,97.75,8.097,,31.4,24.66,6.468,1.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F06,E,WN20402B,28.36,29.36,42.1702804,-70.5770111,5/18/2020 7:21,E,29.31,31.8,8.596,0.1202,0.4031,85.91,7.95866251,-1,31.71,24.9,6.42,0.6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F06,D,WN20402C,20.56,21.56,42.170185,-70.5770187,5/18/2020 7:21,D,21.7,32.17,9.088,0.4072,0.6499,92.39,8.003644943,-1,31.36,24.52,7.242,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F06,C,WN20402D,12.21,13.21,42.1701469,-70.5770187,5/18/2020 7:21,C,13.1,33.37,9.867,0.8703,1.034,104.4,8.081225395,-1,30.99,23.96,9.089,0.4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F06,B,WN20402E,6.06,7.06,42.170063,-70.5770187,5/18/2020 7:21,B,7.03,33.75,9.911,1.081,1.204,106.1,8.129606247,-1,30.92,23.83,9.628,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F06,A,WN20402F,0.82,1.82,42.1699905,-70.5770111,5/18/2020 7:21,A,1.75,33.96,9.862,0.7267,0.9167,106.2,8.343878746,-1,30.88,23.76,9.907,0.5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F10,A,WN20403C,0.76,1.76,42.2421417,-70.6369781,5/18/2020 7:50,A,1.78,34.29,9.808,1.187,1.289,107,8.037,,30.66,23.47,10.57,0.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F10,B,WN20403B,8.68,9.68,42.2421684,-70.637001,5/18/2020 7:50,B,9.75,33.16,9.937,1.181,1.284,104.7,8.04,,30.88,23.9,8.959,0.4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F10,C,WN20403A,16.29,17.29,42.2421836,-70.6370468,5/18/2020 7:50,C,17.11,32.33,9.223,1.222,1.317,94.73,7.985,,31.05,24.21,7.777,0.4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F10,D,WN204039,23.67,24.67,42.2421951,-70.6370773,5/18/2020 7:50,D,24.66,31.75,8.797,0.0566,0.3474,87.91,7.902,,31.64,24.85,6.436,0.4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F10,E,WN204038,32.38,33.38,42.2422065,-70.6371002,5/18/2020 7:50,E,33.27,31.72,8.799,0.0577,0.3483,87.74,7.906,,31.7,24.91,6.328,0.5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F15,E,WN204048,35.12,36.12,42.3146591,-70.7287216,5/18/2020 8:24,E,36.46,31.61,8.584,0.3107,0.5676,85.11,7.872,,31.84,25.05,6.049,0.7063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F15,D,WN204049,25.07,26.07,42.3144607,-70.7288818,5/18/2020 8:24,D,26.13,31.81,9.467,0.2385,0.5057,94.86,7.955,,31.58,24.78,6.57,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F15,C,WN20404A,11.79,12.79,42.3143272,-70.7290039,5/18/2020 8:24,C,12.62,32.75,10.37,2.098,1.992,107.4,8.048,,31.22,24.3,8.085,0.5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F15,A,WN20404C,0.7,1.7,42.3141059,-70.7291641,5/18/2020 8:24,A,1.68,34.14,9.928,1.158,1.266,107.4,8.049,,30.89,23.73,10.12,0.6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F15,B,WN20404B,6.49,7.49,42.3142127,-70.7291107,5/18/2020 8:24,B,7.44,33.82,10.08,1.626,1.633,108,8.038,,30.97,23.86,9.64,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N07,A,WN20405E,1.12,2.12,42.3552284,-70.7076416,5/18/2020 8:49,A,2.14,33.79,10.02,0.8025,0.9789,107,8.038,,31.09,23.98,9.479,0.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N07,B,WN20405D,9.96,10.96,42.3553543,-70.7075271,5/18/2020 8:49,B,10.93,32.72,10.26,2.518,2.303,106.2,8.039,,31.2,24.28,8.086,0.5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N07,C,WN20405C,23,24,42.3555259,-70.707405,5/18/2020 8:49,C,23.82,32.08,9.916,0.3383,0.5912,100.4,8.001,,31.44,24.61,7.054,0.4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N07,D,WN20405B,34.69,35.69,42.3558044,-70.7071838,5/18/2020 8:49,D,35.76,31.51,9.69,0.1731,0.4491,96.13,7.962,,31.65,24.89,6.124,0.4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N07,E,WN20405A,45.72,46.72,42.3559761,-70.7070236,5/18/2020 8:49,E,46.52,31.59,8.577,0.1511,0.43,84.77,7.853,,31.96,25.17,5.885,0.8298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N18,C,WN204069,13.13,14.13,42.365303,-70.77845,5/18/2020 9:16,C,14.13,33.03,10.31,1.903,1.844,107.8,8.05,,31.1,24.13,8.553,0.6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N18,E,WN204067,24.46,25.46,42.3656654,-70.77816,5/18/2020 9:16,E,25.33,31.83,9.485,0.1219,0.4046,95.27,7.962,,31.49,24.7,6.694,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N18,D,WN204068,18.3,19.3,42.3654251,-70.7783584,5/18/2020 9:16,D,19.23,32.33,10.28,0.7369,0.9251,105.1,8.039,,31.28,24.42,7.519,0.4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N18,A,WN20406B,0.82,1.82,42.3649978,-70.7787017,5/18/2020 9:16,A,1.78,34.18,9.928,1.477,1.517,107.7,8.051,,30.82,23.65,10.25,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N18,B,WN20406A,7.16,8.16,42.3651733,-70.7785644,5/18/2020 9:16,B,8.04,33.65,10.17,1.125,1.24,108.2,8.048,,31.08,24.01,9.31,0.6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N21,D,WN204077,23.73,24.73,42.3874473,-70.7856826,5/18/2020 9:39,D,24.68,32.24,10.05,0.7162,0.908,102.6,8.031,,31.24,24.4,7.46,0.4548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N21,A,WN20407A,0.88,1.88,42.387165,-70.7859725,5/18/2020 9:39,A,1.83,34.12,9.953,1.938,1.871,107.8,8.045,,30.8,23.64,10.2,0.6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N21,B,WN204079,8.31,9.31,42.3872261,-70.7858886,5/18/2020 9:39,B,9.23,33,10.2,1.07,1.195,106.6,8.049,,31.11,24.15,8.515,0.5594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N21,C,WN204078,14.53,15.53,42.3873252,-70.7857894,5/18/2020 9:39,C,15.64,32.13,9.818,0.6637,0.8646,100.2,7.969,,31.08,24.26,7.515,0.5389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N21,E,WN204076,31.83,32.83,42.387516,-70.7856063,5/18/2020 9:39,E,32.87,31.69,9.219,0.189,0.4629,92,7.923,,31.62,24.83,6.388,0.4828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F22,B,WN204090,16.05,17.05,42.4791336,-70.6181488,5/18/2020 10:25,B,17,32,10.13,0.5201,0.745,102.8,8.027,,31.2,24.4,7.222,0.4129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F22,C,WN20408F,33.17,34.17,42.4793395,-70.6178283,5/18/2020 10:25,C,34.59,31.74,9.421,0.1291,0.4108,94.24,7.942,,31.56,24.77,6.506,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F22,E,WN20408D,75.53,76.53,42.479618,-70.617691,5/18/2020 10:25,E,76.48,31.88,9.336,0.2604,0.5245,92.56,7.895,,32.23,25.37,5.941,0.9127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F22,A,WN204091,1,2,42.4790039,-70.6182937,5/18/2020 10:25,A,1.87,33.4,10.11,0.9933,0.6705,107,8.059,,31.01,23.98,9.108,0.5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F22,D,WN20408E,56.57,57.57,42.4794998,-70.6177597,5/18/2020 10:25,D,57.56,31.79,9.347,0.1168,0.4001,92.63,7.904,,32.11,25.28,5.959,0.4715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N04,C,WN20409C,25.19,26.19,42.4430465,-70.7378387,5/18/2020 11:00,B,26.38,31.78,9.785,0.4302,0.6693,98.14,7.977,,31.49,24.71,6.633,0.4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N04,B,WN20409D,12.46,13.46,42.4429244,-70.7379302,5/18/2020 11:00,C,13.39,32.85,10.28,1.597,1.61,106.9,8.044,,31.15,24.21,8.293,0.6046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N04,D,WN20409B,36.77,37.77,42.4431724,-70.7377471,5/18/2020 11:00,D,37.6,31.53,9.03,0.1683,0.4449,89.4,7.903,,31.8,25.03,6.001,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N04,A,WN20409E,0.76,1.76,42.442768,-70.7380752,5/18/2020 11:00,A,1.87,33.74,10.1,1.315,0.5769,107.8,8.056,,31.04,23.95,9.468,0.6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N04,E,WN20409A,46.09,47.09,42.443283,-70.7376251,5/18/2020 11:00,E,47.11,31.58,8.676,0.1326,0.4138,85.77,7.861,,31.93,25.14,5.905,0.7375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N01,B,WN2040AA,6.24,7.24,42.419075,-70.8669815,5/18/2020 11:32,C,7.12,33.6,10.02,2.341,2.173,107,8.039,,30.83,23.77,9.554,0.6623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N01,C,WN2040A9,12.52,13.52,42.4190711,-70.8669052,5/18/2020 11:32,B,13.57,32.33,9.746,0.9296,1.082,100,8.006,,31.09,24.25,7.736,0.4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N01,D,WN2040A8,19.22,20.22,42.4191131,-70.8666839,5/18/2020 11:32,D,20.16,31.83,9.354,0.2991,0.5577,93.97,7.954,,31.48,24.68,6.707,0.4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N01,E,WN2040A7,26.77,27.77,42.4191474,-70.8663177,5/18/2020 11:32,E,27.85,31.56,9.128,0.1326,0.4138,90.63,7.922,,31.68,24.92,6.154,0.5532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,N01,A,WN2040AB,0.58,1.58,42.4190673,-70.8671035,5/18/2020 11:32,A,1.91,33.96,10.04,1.461,0.7241,108.3,8.046,,30.8,23.67,10.01,0.6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F23,C,WN2040C8,9.35,10.35,42.3406333,-70.9419021,5/18/2020 12:20,C,10.49,33.63,9.67,1.584,1.6,104.7,8.022,,30.16,23.11,10.38,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F23,E,WN2040C6,19.52,20.52,42.340496,-70.9419326,5/18/2020 12:20,E,20.49,33.32,9.736,1.053,1.182,103.1,8.018,,30.86,23.86,9.173,0.9911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F23,A,WN2040CA,1.12,2.12,42.3407402,-70.9417877,5/18/2020 12:20,A,2.12,33.68,9.764,1.485,1.485,106.2,8.03,,30,22.95,10.62,1.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F23,B,WN2040C9,6.49,7.49,42.3406944,-70.9418792,5/18/2020 12:20,B,7.47,33.71,9.74,1.911,1.851,105.8,8.027,,30.09,23.04,10.55,1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F23,D,WN2040C7,14.34,15.34,42.3405761,-70.9419097,5/18/2020 12:20,D,15.36,33.38,9.704,1.09,1.211,103,8.015,,30.81,23.8,9.302,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F13,A,WN2040DA,1.06,2.06,42.2671508,-70.7355804,5/18/2020 13:05,A,2.02,34.29,9.935,1.821,1.024,108.1,8.063,,30.79,23.59,10.42,0.6596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F13,B,WN2040D9,6.49,7.49,42.2672462,-70.7354583,5/18/2020 13:05,C,7.53,33.78,9.98,2.678,2.42,107.1,8.056,,30.8,23.71,9.788,0.6845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN204,F13,C,WN2040D8,11.05,12.05,42.2673835,-70.7353363,5/18/2020 13:05,B,11.86,32.42,9.612,1.036,1.169,98.98,8.005,,31.06,24.2,7.885,0.5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
