,Date,Salinity Value,Temperature (C),Conductivity,Fit
275,2022-05-23 06:35:00-04:00,20.643,17.69,28319.1,[29643.71917764]
276,2022-05-23 07:05:00-04:00,20.382,17.72,28011.8,[29642.76580486]
277,2022-05-23 07:35:00-04:00,20.442,17.69,28068.2,[29642.76580486]
278,2022-05-23 08:05:00-04:00,20.218,17.73,27812.9,[29641.81243207]
279,2022-05-23 08:35:00-04:00,20.479,17.7,28120.8,[29641.81243207]
280,2022-05-23 09:05:00-04:00,19.973,17.82,27560.9,[29640.85905928]
281,2022-05-23 09:35:00-04:00,19.984,17.83,27581.8,[29640.85905928]
282,2022-05-23 10:05:00-04:00,19.909,17.84,27492.7,[29639.9056865]
283,2022-05-23 10:35:00-04:00,20.576,17.7,28242.3,[29639.9056865]
284,2022-05-23 11:05:00-04:00,21.784,17.45,29579.5,[29638.95231371]
285,2022-05-23 11:35:00-04:00,21.227,17.72,29065.6,[29638.95231371]
286,2022-05-23 12:05:00-04:00,22.346,17.34,30196.9,[29637.99894092]
287,2022-05-23 12:35:00-04:00,22.259,17.55,30231.8,[29637.99894092]
288,2022-05-23 13:05:00-04:00,21.826,18.15,30094.7,[29637.04556814]
289,2022-05-23 13:35:00-04:00,22.423,17.92,30684.7,[29637.04556814]
290,2022-05-23 14:05:00-04:00,22.737,17.92,31073.3,[29636.09219535]
291,2022-05-23 14:35:00-04:00,22.922,17.89,31282.2,[29636.09219535]
292,2022-05-23 15:05:00-04:00,22.928,17.99,31358.5,[29635.13882256]
293,2022-05-23 15:35:00-04:00,22.913,17.94,31305.3,[29635.13882256]
294,2022-05-23 16:05:00-04:00,22.883,17.97,31289.1,[29634.18544978]
295,2022-05-23 16:35:00-04:00,22.007,18.67,30669.1,[29634.18544978]
296,2022-05-23 17:05:00-04:00,21.321,18.96,29988.8,[29633.23207699]
297,2022-05-23 17:35:00-04:00,21.28,19.11,30034.1,[29633.23207699]
298,2022-05-23 18:05:00-04:00,21.623,19.02,30413.8,[29632.2787042]
299,2022-05-23 18:35:00-04:00,20.917,19.19,29619.6,[29632.2787042]
300,2022-05-23 19:05:00-04:00,20.772,19.29,29497.4,[29631.32533142]
301,2022-05-23 19:35:00-04:00,20.798,19.25,29505.8,[29631.32533142]
302,2022-05-23 20:05:00-04:00,20.719,19.23,29390.6,[29630.37195863]
303,2022-05-23 20:35:00-04:00,20.6,19.22,29230.5,[29630.37195863]
304,2022-05-23 21:05:00-04:00,20.975,19.08,29623.8,[29629.41858584]
305,2022-05-23 21:35:00-04:00,20.881,19.08,29503.7,[29629.41858584]
306,2022-05-23 22:05:00-04:00,21.332,18.86,29937.1,[29628.46521306]
307,2022-05-23 22:35:00-04:00,22.347,18.15,30745.2,[29628.46521306]
308,2022-05-23 23:05:00-04:00,22.842,17.81,31128.2,[29627.51184027]
309,2022-05-23 23:35:00-04:00,22.898,17.79,31183.2,[29627.51184027]
310,2022-05-24 00:05:00-04:00,22.818,17.82,31105.3,[29626.55846749]
311,2022-05-24 00:35:00-04:00,23.155,17.53,31319.2,[29626.55846749]
312,2022-05-24 01:05:00-04:00,23.187,17.48,31323.8,[29625.6050947]
313,2022-05-24 01:35:00-04:00,23.013,17.32,31000.4,[29625.6050947]
314,2022-05-24 02:05:00-04:00,23.176,17.11,31052.8,[29624.65172191]
315,2022-05-24 02:35:00-04:00,22.982,16.97,30720.5,[29624.65172191]
316,2022-05-24 03:05:00-04:00,23.314,16.84,31032.3,[29623.69834913]
317,2022-05-24 03:35:00-04:00,23.006,16.84,30660.1,[29623.69834913]
318,2022-05-24 04:05:00-04:00,23.485,16.83,31231.5,[29622.74497634]
319,2022-05-24 04:35:00-04:00,23.361,16.88,31116.8,[29622.74497634]
320,2022-05-24 05:05:00-04:00,22.654,16.9,30275.5,[29621.79160355]
321,2022-05-24 05:35:00-04:00,22.344,16.94,29926.4,[29621.79160355]
322,2022-05-24 06:05:00-04:00,22.159,16.85,29640.7,[29620.83823077]
323,2022-05-24 06:35:00-04:00,21.485,16.91,28859.4,[29620.83823077]
324,2022-05-24 07:05:00-04:00,21.302,16.88,28617.4,[29619.88485798]
325,2022-05-24 07:35:00-04:00,21.222,16.92,28545.4,[29619.88485798]
326,2022-05-24 08:05:00-04:00,21.131,16.93,28439.8,[29618.93148519]
327,2022-05-24 08:35:00-04:00,20.792,16.9,28006.0,[29618.93148519]
328,2022-05-24 09:05:00-04:00,20.682,16.92,27884.1,[29617.97811241]
329,2022-05-24 09:35:00-04:00,21.363,16.99,28762.2,[29617.97811241]
330,2022-05-24 10:05:00-04:00,21.419,16.99,28831.0,[29617.02473962]
331,2022-05-24 10:35:00-04:00,21.568,17.01,29026.6,[29617.02473962]
332,2022-05-24 11:05:00-04:00,22.068,17.02,29642.8,[29616.07136683]
333,2022-05-24 11:35:00-04:00,22.607,17.0,30286.4,[29616.07136683]
334,2022-05-24 12:05:00-04:00,22.69,17.02,30400.6,[29615.11799405]
335,2022-05-24 12:35:00-04:00,22.702,17.05,30435.9,[29615.11799405]
336,2022-05-24 13:05:00-04:00,23.103,17.07,30936.9,[29614.16462126]
