STN_ID,STN_EQUIV,SAMP_DATE,UNIQUE_ID,SOURCE,LAB,GEN_QC,TIME,TIME_QC,DUP,SAMPDEP_M,SAMPDEP_QC,SECCHI_M,SECC_QC,TOTDEP_M,TOTDEP_QC,TEMP_C,TEMP_QC,SAL_FIELD,SAL_METH,SAL_QC,SAL_LAB,SAL_LAB_QC,COND,DO_MGL,DO_SAT,DO_METH,DO_QC,PO4_UM,PO4_QC,TP_UM,TP_QC,NH4_UM,NH4_QC,NO2NO3_UM,NO2NO3_QC,TDN_UM,TDN_QC,PON_UM,PON_QC,TN_UM,TN_QC,POC_UM,POC_QC,CHLA_UGL_LAB,CHLA_LAB_QC,CHLA_LAB_METH,CHLA_UGL_ SONDE,CHLA_SONDE_QC,CHLA_SONDE_METH,PHEO_UGL,PHEO_QC,DOC_UM,DOC_QC,PH,PH_QC,BEAU,BEAU_QC,TIDE,WHTR,PREC,WIND,OBS_COMM,QA_COM
FC1X,FC1,6/7/1996,FC1X-X-1996-06-07-0630-S-0.15-0,BBC,,,6:30 AM,,0,0.15,,,,1.5,,17,,28,S1,,,,,7,85.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,6/13/1996,FC1X-X-1996-06-13-0845-D-2.6-0,BBC,,,8:45 AM,,0,2.6,,,,2.7,,18,,29,S1,,,,,7,88.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,1,SW,,
FC1X,FC1,6/13/1996,FC1X-X-1996-06-13-0820-S-0.15-0,BBC,,,8:20 AM,,0,0.15,,,,2.7,,19,,28,S1,,,,,7,89.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,1,SW,,
FC1X,FC1,6/19/1996,FC1X-X-1996-06-19-0830-D-2.2-0,BBC,,,8:30 AM,,0,2.2,,,,2.3,,19,,29,S1,,,,,6.5,83.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,6/19/1996,FC1X-X-1996-06-19-0820-S-0.15-0,BBC,,,8:20 AM,,0,0.15,,,,2.3,,19,,27,S1,,,,,6,76.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,6/27/1996,FC1X-X-1996-06-27-0730-S-0.15-0,BBC,,,7:30 AM,,0,0.15,,,,2.1,,18,,27,S1,,,,,6.5,80.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,1,NW,,
FC1X,FC1,6/27/1996,FC1X-X-1996-06-27-0745-D-2-0,BBC,,,7:45 AM,,0,2,,,,2.1,,19,,28,S1,,,,,7,89.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,1,NW,,
FC1X,FC1,7/3/1996,FC1X-X-1996-07-03-0835-D-2-0,BBC,,,8:35 AM,,0,2,,,,2.1,,19,,29,S1,,,,,7,89.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,2,SW,,
FC1X,FC1,7/3/1996,FC1X-X-1996-07-03-0815-S-0.15-0,BBC,,,8:15 AM,,0,0.15,,,,2.1,,19,,28,S1,,,,,7,89.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,2,SW,,
FC1X,FC1,7/10/1996,FC1X-X-1996-07-10-0735-D-2-0,BBC,,,7:35 AM,,0,2,,,,2.1,,20,,30,S1,,,,,6.5,85.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,NW,,
FC1X,FC1,7/10/1996,FC1X-X-1996-07-10-0715-S-0.15-0,BBC,,,7:15 AM,,0,0.15,,,,2.1,,20,,29,S1,,,,,6.5,85.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,2,NW,,
FC1X,FC1,7/15/1996,FC1X-X-1996-07-15-0715-D-2-0,BBC,,,7:15 AM,,0,2,,,,2.1,,21,,29,S1,,,,,6.5,86.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,1,SW,,
FC1X,FC1,7/15/1996,FC1X-X-1996-07-15-0700-S-0.15-0,BBC,,,7:00 AM,,0,0.15,,,,2.1,,21,,27,S1,,,,,6.5,85.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,1,SW,,
FC1X,FC1,7/21/1996,FC1X-X-1996-07-21-0735-D-1-0,BBC,,,7:35 AM,,0,1,,,,1.1,,20,,29,S1,,,,,8,104.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,NW,,
FC1X,FC1,7/21/1996,FC1X-X-1996-07-21-0715-S-0.15-0,BBC,,,7:15 AM,,0,0.15,,,,1.1,,20,,27,S1,,,,,7,90.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,NW,,
FC1X,FC1,7/26/1996,FC1X-X-1996-07-26-0715-D-1.7-0,BBC,,,7:15 AM,,0,1.7,,,,2,,21,,30,S1,,,,,6.5,87.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,3,1,SW,,
FC1X,FC1,7/26/1996,FC1X-X-1996-07-26-0700-S-0.15-0,BBC,,,7:00 AM,,0,0.15,,,,2,,21,,29,S1,,,,,6,79.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,3,1,SW,,
FC1X,FC1,8/1/1996,FC1X-X-1996-08-01-0900-D-2.1-0,BBC,,,9:00 AM,,0,2.1,,,,2.4,,20,,30,S1,,,,,7,92.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,2,NW,,
FC1X,FC1,8/1/1996,FC1X-X-1996-08-01-0845-S-0.15-0,BBC,,,8:45 AM,,0,0.15,,,,2.4,,20,,29,S1,,,,,6.5,85.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,2,NW,,
FC1X,FC1,8/5/1996,FC1X-X-1996-08-05-0755-D-1.1-0,BBC,,,7:55 AM,,0,1.1,,,,1.4,,20,,29,S1,,,,,8,104.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,SW,,
FC1X,FC1,8/5/1996,FC1X-X-1996-08-05-0740-S-0.15-0,BBC,,,7:40 AM,,0,0.15,,,,1.4,,20,,29,S1,,,,,7.5,98.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,SW,,
FC1X,FC1,8/11/1996,FC1X-X-1996-08-11-0730-S-0.15-0,BBC,,,7:30 AM,,0,0.15,,,,1.7,,20,,27,S1,,,,,7.5,96.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,NW,,
FC1X,FC1,8/11/1996,FC1X-X-1996-08-11-0750-D-1.4-0,BBC,,,7:50 AM,,0,1.4,,,,1.7,,21,,27,S1,,,,,8,105.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,NW,,
FC1X,FC1,8/15/1996,FC1X-X-1996-08-15-0630-S-0.15-0,BBC,,,6:30 AM,,0,0.15,,,,1.8,,18,,27,S1,,,,,8,99.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,1,SW,,
FC1X,FC1,8/15/1996,FC1X-X-1996-08-15-0650-D-1.5-0,BBC,,,6:50 AM,,0,1.5,,,,1.8,,21,,29,S1,,,,,7.5,99.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,1,SW,,
FC1X,FC1,8/20/1996,FC1X-X-1996-08-20-0650-S-0.15-0,BBC,,,6:50 AM,,0,0.15,,,,1.7,,20,,27,S1,,,,,7,90.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1X,FC1,8/20/1996,FC1X-X-1996-08-20-0705-D-1.4-0,BBC,,,7:05 AM,,0,1.4,,,,1.7,,21,,29,S1,,,,,7,93.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1X,FC1,8/25/1996,FC1X-X-1996-08-25-0735-D-1.6-0,BBC,,,7:35 AM,,0,1.6,,,,1.9,,21,,30,S1,,,,,6,80.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,3,SW,,
FC1X,FC1,8/25/1996,FC1X-X-1996-08-25-0715-S-0.15-0,BBC,,,7:15 AM,,0,0.15,,,,1.9,,21,,29,S1,,,,,7,93.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,3,SW,,
FC1X,FC1,8/30/1996,FC1X-X-1996-08-30-0645-S-0.15-0,BBC,,,6:45 AM,,0,0.15,,,,1.8,,20,,27,S1,,,,,7,90.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,NW,,
FC1X,FC1,8/30/1996,FC1X-X-1996-08-30-0705-D-1.5-0,BBC,,,7:05 AM,,0,1.5,,,,1.8,,22,,29,S1,,,,,6.5,88.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,NW,,
FC1X,FC1,9/6/1996,FC1X-X-1996-09-06-0715-S-0.15-0,BBC,,,7:15 AM,,0,0.15,,,,1.6,,20,,27,S1,,,,,7,90.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,SW,,
FC1X,FC1,9/6/1996,FC1X-X-1996-09-06-0735-D-1.3-0,BBC,,,7:35 AM,,0,1.3,,,,1.6,,21,,30,S1,,,,,7,93.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,SW,,
FC1X,FC1,9/12/1996,FC1X-X-1996-09-12-0735-D-1.8-0,BBC,,,7:35 AM,,0,1.8,,,,2.1,,20,,29,S1,,,,,7,91.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,ENE,,
FC1X,FC1,9/12/1996,FC1X-X-1996-09-12-0715-S-0.15-0,BBC,,,7:15 AM,,0,0.15,,,,2.1,,20,,27,S1,,,,,7,90.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,ENE,,
FC1X,FC1,9/20/1996,FC1X-X-1996-09-20-0700-D-1.3-0,BBC,,,7:00 AM,,0,1.3,,,,1.6,,16,,27,S1,,,,,7,83.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,SW,,
FC1X,FC1,9/20/1996,FC1X-X-1996-09-20-0645-S-0.15-0,BBC,,,6:45 AM,,0,0.15,,,,1.6,,16,,21,S1,,,,,5.5,63.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,SW,,
FC1X,FC1,8/10/1997,FC1X-X-1997-08-10-0730-S-0.15-0,BBC,,,7:30 AM,,0,0.15,,,,1.1,,21,,27,S1,,,,,4.5,59.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,2,WSW,,
FC1X,FC1,8/16/1997,FC1X-X-1997-08-16-0711-S-0.15-0,BBC,,,7:11 AM,,0,0.15,,,,2.75,,22.5,,28,S1,,,,,6,81.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,1,SW,,
FC1X,FC1,8/19/1997,FC1X-X-1997-08-19-0645-S-0.15-0,BBC,,,6:45 AM,,0,0.15,,,,1.95,,20,,25,S1,,,,,5.5,70.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,3,NE,,
FC1X,FC1,8/25/1997,FC1X-X-1997-08-25-0651-S-0.15-0,BBC,,,6:51 AM,,0,0.15,,,,2.05,,21,,27,S1,,,,,6,79.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,2,1,SE,,
FC1X,FC1,8/30/1997,FC1X-X-1997-08-30-0757-S-0.15-0,BBC,,,7:57 AM,,0,0.15,,,,2,,20.5,,25,S1,,,,,6.5,83.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,3,SW,,
FC1X,FC1,9/5/1997,FC1X-X-1997-09-05-0628-S-0.15-0,BBC,,,6:28 AM,,0,0.15,,,,2.4,,16,,22,S1,,,,,6.5,75.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,F,1,1,NNW,,
FC1X,FC1,9/11/1997,FC1X-X-1997-09-11-0608-S-0.15-0,BBC,,,6:08 AM,,0,0.15,,,,2.5,,19.5,,24,S1,,,,,6,75.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,E,,
FC1X,FC1,9/20/1997,FC1X-X-1997-09-20-0625-S-0.15-0,BBC,,,6:25 AM,,0,0.15,,,,2.2,,21,,27,S1,,,,,6.5,85.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,2,1,SW,,
FC1X,FC1,5/28/1998,FC1X-X-1998-05-28-0815-S-0.15-0,BBC,,,8:15 AM,,0,0.15,,,,2.5,,16,,25.5,S1,,,,,7,82.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,5/28/1998,FC1X-X-1998-05-28-0830-D-2.3-0,BBC,,,8:30 AM,,0,2.3,,,,2.5,,16.5,,28.5,S1,,,,,7.5,91.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,6/4/1998,FC1X-X-1998-06-04-0835-D-2-0,BBC,,,8:35 AM,,0,2,,,,2.35,,16,,28,S1,,,,,6.5,78.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,W,,
FC1X,FC1,6/4/1998,FC1X-X-1998-06-04-0815-S-0.15-0,BBC,,,8:15 AM,,0,0.15,,,,2.35,,16,,25.5,S1,,,,,6.5,77.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,W,,
FC1X,FC1,6/5/1998,FC1X-X-1998-06-05-0908-S-0.15-0,BBC,,,9:08 AM,,0,0.15,,2.15,,2.45,,16,,26,S1,,,,,7.5,89.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,E,1,1,W,,
FC1X,FC1,6/8/1998,FC1X-X-1998-06-08-0643-S-0.15-0,BBC,,,6:43 AM,,0,0.15,,2.4,,2.9,,15,,26,S1,,,,,7,81.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,E,3,2,W,,
FC1X,FC1,6/12/1998,FC1X-X-1998-06-12-0720-S-0.15-0,BBC,,,7:20 AM,,0,0.15,,,,2.5,,18,,27,S1,,,,,7,87.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,W,,
FC1X,FC1,6/19/1998,FC1X-X-1998-06-19-0630-S-0.15-0,BBC,,,6:30 AM,,0,0.15,,,,2.7,,20,,26,S1,,,,,7.5,96.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,1,SW,,
FC1X,FC1,6/27/1998,FC1X-X-1998-06-27-0720-S-0.15-0,BBC,,,7:20 AM,,0,0.15,,,,2.4,,20,,25,S1,,,,,6,76.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,2,SW,,
FC1X,FC1,7/1/1998,FC1X-X-1998-07-01-0756-S-0.15-0,BBC,,,7:56 AM,,0,0.15,,2.1,,2.4,,19,,26,S1,,,,,5,63.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,3,W,,
FC1X,FC1,7/7/1998,FC1X-X-1998-07-07-0656-S-0.15-0,BBC,,,6:56 AM,,0,0.15,,2.9,,2.9,,21,,25,S1,,,,,6,78.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,2,1,W,,
FC1X,FC1,7/13/1998,FC1X-X-1998-07-13-0910-S-0.15-0,BBC,,,9:10 AM,,0,0.15,,2.4,,2.75,,21.5,,26,S1,,,,,6.5,85.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,SW,flock of ducks,
FC1X,FC1,7/24/1998,FC1X-X-1998-07-24-0745-S-0.15-0,BBC,,,7:45 AM,,0,0.15,,2.5,,2.9,,23.5,,26,S1,,,,,6.5,89.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,3,SW,small fish in water column,
FC1X,FC1,7/29/1998,FC1X-X-1998-07-29-0643-S-0.15-0,BBC,,,6:43 AM,,0,0.15,,,,2.25,,23,,27,S1,,,,,6,81.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,SW,,
FC1X,FC1,8/4/1998,FC1X-X-1998-08-04-0749-S-0.15-0,BBC,,,7:49 AM,,0,0.15,,1.95,,2.55,,23,,27,S1,,,,,7,95.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,2,1,,very cloudy,
FC1X,FC1,8/9/1998,FC1X-X-1998-08-09-0650-S-0.15-0,BBC,,,6:50 AM,,0,0.15,,2.1,,2.6,,23,,26,S1,,,,,5.5,74.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,,,
FC1X,FC1,8/13/1998,FC1X-X-1998-08-13-0616-S-0.15-0,BBC,,,6:16 AM,,0,0.15,,1.8,,2,,21,,25,S1,,,,,5.5,71.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,2,NNE,"water much cleaner, ducks in area",
FC1X,FC1,8/19/1998,FC1X-X-1998-08-19-0725-S-0.15-0,BBC,,,7:25 AM,,0,0.15,,1.8,,2.9,,21,,25,S1,,,,,5.5,71.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,F,3,2,E,,
FC1X,FC1,8/24/1998,FC1X-X-1998-08-24-0655-S-0.15-0,BBC,,,6:55 AM,,0,0.15,,2.55,,2.65,,22.5,,27,S1,,,,,6.5,88.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,F,3,2,SSW,,
FC1X,FC1,8/28/1998,FC1X-X-1998-08-28-0642-S-0.15-0,BBC,,,6:42 AM,,0,0.15,,2.25,,2.3,,22,,27,S1,,,,,5,67.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,2,,,
FC1X,FC1,9/4/1998,FC1X-X-1998-09-04-0634-S-0.15-0,BBC,,,6:34 AM,,0,0.15,,,,2.9,,22.5,,27,S1,,,,,6,81.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,SW,,
FC1X,FC1,9/10/1998,FC1X-X-1998-09-10-0624-S-0.15-0,BBC,,,6:24 AM,,0,0.15,,1.6,,2.1,,18,,27,S1,,,,,6,74.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,F,2,1,NE,,
FC1X,FC1,9/18/1998,FC1X-X-1998-09-18-0703-S-0.15-0,BBC,,,7:03 AM,,0,0.15,,,,2.9,,20,,27,S1,,,,,6.5,84.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NE,,
FC1X,FC1,6/2/1999,FC1X-X-1999-06-02-0825-S-0.15-0,BBC,,,8:25 AM,,0,0.15,,,,2.6,,18.5,,28.5,S1,,,,,7.5,95.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,SW,,
FC1X,FC1,6/2/1999,FC1X-X-1999-06-02-0835-D-2.3-0,BBC,,,8:35 AM,,0,2.3,,,,2.6,,19,,29.5,S1,,,,,7.5,96.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,SW,,
FC1X,FC1,6/10/1999,FC1X-X-1999-06-10-0810-S-0.15-0,BBC,,,8:10 AM,,0,0.15,,,,2.45,,16.5,,27,S1,,,,,7.5,90.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,E,2,1,NE,,
FC1X,FC1,6/10/1999,FC1X-X-1999-06-10-0820-D-2.15-0,BBC,,,8:20 AM,,0,2.15,,,,2.45,,19,,30,S1,,,,,6,77.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,E,2,1,NE,,
FC1X,FC1,6/24/1999,FC1X-X-1999-06-24-0850-D-2.1-0,BBC,,,8:50 AM,,0,2.1,,,,2.4,,22.5,,31,S1,,,,,7,97.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,6/24/1999,FC1X-X-1999-06-24-0835-S-0.15-0,BBC,,,8:35 AM,,0,0.15,,,,2.4,,23,,30,S1,,,,,8,111.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,7/1/1999,FC1X-X-1999-07-01-0838-D-2.4-0,BBC,,,8:38 AM,,0,2.4,,,,2.8,,22,,29.5,S1,,,,,5.5,74.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,6,2,SE,,
FC1X,FC1,7/1/1999,FC1X-X-1999-07-01-0820-S-0.15-0,BBC,,,8:20 AM,,0,0.15,,,,2.8,,22,,28,S1,,,,,5,67.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,6,2,SE,,
FC1N,FC1,7/13/1999,FC1N-N-1999-07-13-1110-S-0.15-0,BBC,SMAST,,11:10 AM,,0,0.15,,2.8,,2.9,,24,,30,S1,,,,,,,,,0.57,,,,1.03,,2.0708,,33.75,,6.77,,40.52,,44.4,,4.07,,CH1,,,,0.17,,,,,,,,E,,,,,
FC1N,FC1,7/27/1999,FC1N-N-1999-07-27-1010-S-0.15-0,BBC,SMAST,,10:10 AM,,0,0.15,,,,2.8,,26,,30,S1,,,,,,,,,0.95,,,,4.34,,3.8086,,40.2,,6.3,,46.5,,45.5,,2.48,,CH1,,,,0.83,,,,,,,,E,,,,,
FC1X,FC1,8/3/1999,FC1X-X-1999-08-03-0850-S-0.15-0,BBC,,,8:50 AM,,0,0.15,,2,,2.2,,22.5,,26,S1,,,,,6,80.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,2,1,N,,
FC1X,FC1,8/3/1999,FC1X-X-1999-08-03-0820-D-1.9-0,BBC,,,8:20 AM,,0,1.9,,2,,2.2,,24.5,,29.5,S1,,,,,6,85.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,2,1,N,,
FC1N,FC1,8/10/1999,FC1N-N-1999-08-10-1040-S-0.15-0,BBC,SMAST,,10:40 AM,,0,0.15,,,,2.53,,24.5,,30.5,S1,,,,,,,,,0.6,,,,0.75,,1.8126,,17.54,,7.74,,25.27,,43.8,,3.45,,CH1,,,,0.31,,,,,,,,E,,,,,
FC1X,FC1,8/12/1999,FC1X-X-1999-08-12-0905-D-2.4-0,BBC,,,9:05 AM,,0,2.4,,2.33,,2.7,,22,,29,S1,,,,,5.5,74.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,2,S,,
FC1X,FC1,8/12/1999,FC1X-X-1999-08-12-0855-S-0.15-0,BBC,,,8:55 AM,,0,0.15,,2.33,,2.7,,22,,28,S1,,,,,6,80.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,2,S,,
FC1X,FC1,8/17/1999,FC1X-X-1999-08-17-0856-S-0.15-0,BBC,,,8:56 AM,,0,0.15,,1.35,,2.35,,21.5,,27.5,S1,,,,,7.5,100.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,S,,
FC1X,FC1,8/17/1999,FC1X-X-1999-08-17-0850-D-2-0,BBC,,,8:50 AM,,0,2,,1.35,,2.35,,23,,29.5,S1,,,,,7.5,103.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,S,,
FC1N,FC1,8/24/1999,FC1N-N-1999-08-24-1034-S-0.15-0,BBC,SMAST,,10:34 AM,,0,0.15,,2.81,,2.85,,23.5,,31,S1,,,,,,,,,1.04,,,,2.29,,2.2063,,42.1,,6.53,,48.64,,36.8,,4.61,,CH1,,,,0.77,,,,,,,,E,,,,,
FC1X,FC1,9/8/1999,FC1X-X-1999-09-08-0855-D-2.4-0,BBC,,,8:55 AM,,0,2.4,,2.7,,3.1,,23,,30,S1,,,,,6.5,90.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,6,3,S,,
FC1X,FC1,6/5/2000,FC1X-X-2000-06-05-0611-S-0.15-0,BBC,,,6:11 AM,,0,0.15,,,,1.9,,17,,29,S1,,,,,8,98.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,,,
FC1X,FC1,6/5/2000,FC1X-X-2000-06-05-0639-D-1.6-0,BBC,,,6:39 AM,,0,1.6,,,,1.9,,18,,32,S1,,,,,10,128.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,,,
FC1X,FC1,6/10/2000,FC1X-X-2000-06-10-0632-D-2.2-0,BBC,,,6:32 AM,,0,2.2,,,,2.49,,17,,32,S1,,,,,9,113.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,6/10/2000,FC1X-X-2000-06-10-0610-S-0.15-0,BBC,,,6:10 AM,,0,0.15,,,,2.49,,17,,31,S1,,,,,9,112.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,SW,,
FC1X,FC1,6/14/2000,FC1X-X-2000-06-14-0630-D-2.3-0,BBC,,,6:30 AM,,0,2.3,,,,2.88,,16,,31,S1,,,,,8,98.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,5,2,,,
FC1X,FC1,6/14/2000,FC1X-X-2000-06-14-0606-S-0.15-0,BBC,,,6:06 AM,,0,0.15,,,,2.88,,17,,27,S1,,,,,8,97.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,5,2,,,
FC1X,FC1,6/22/2000,FC1X-X-2000-06-22-0631-S-0.15-0,BBC,,,6:31 AM,,0,0.15,,,,2.25,,19.5,,31,S1,,,,,9,118.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,1,SW,,
FC1X,FC1,6/22/2000,FC1X-X-2000-06-22-0656-D-1.95-0,BBC,,,6:56 AM,,0,1.95,,,,2.25,,20,,31,S1,,,,,9,119.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,4,1,SW,,
FC1X,FC1,6/28/2000,FC1X-X-2000-06-28-0610-S-0.15-0,BBC,,,6:10 AM,,0,0.15,,,,3.04,,22,,30,S1,,,,,8,109.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,NW,,
FC1X,FC1,6/28/2000,FC1X-X-2000-06-28-0638-D-2.2-0,BBC,,,6:38 AM,,0,2.2,,,,3.04,,22.5,,30,S1,,,,,7.5,103.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,3,2,NW,,
FC1X,FC1,7/5/2000,FC1X-X-2000-07-05-0636-S-0.15-0,BBC,,,6:36 AM,,0,0.15,,,,1.99,,22,,30,S1,,,,,7.5,102.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,N,,
