"Plot Title: Carolina September 2021 2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Bad Battery","Coupler Detached","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
11/08/21 08:33:42,27956.8,55.40,,,,,,,
11/08/21 09:03:42,27895.1,55.38,,,,,,,
11/08/21 09:33:42,28641.4,56.32,,,,,,,
11/08/21 10:03:42,28141.4,55.99,,,,,,,
11/08/21 10:33:42,28567.5,56.50,,,,,,,
11/08/21 11:03:42,28180.3,55.81,,,,,,,
11/08/21 11:33:42,28359.3,55.80,,,,,,,
11/08/21 12:03:42,28643.6,56.26,,,,,,,
11/08/21 12:33:42,28747.3,56.34,,,,,,,
11/08/21 13:03:42,28731.5,56.39,,,,,,,
11/08/21 13:33:42,28722.5,56.35,,,,,,,
11/08/21 14:03:42,28781.3,56.44,,,,,,,
11/08/21 14:33:42,28507.4,56.48,,,,,,,
11/08/21 15:03:42,28376.9,56.48,,,,,,,
11/08/21 15:33:42,28102.5,56.35,,,,,,,
11/08/21 16:03:42,27895.1,56.26,,,,,,,
11/08/21 16:33:42,28038.0,56.41,,,,,,,
11/08/21 17:03:42,27929.1,56.53,,,,,,,
11/08/21 17:33:42,27948.3,56.34,,,,,,,
11/08/21 18:03:42,27129.2,55.74,,,,,,,
11/08/21 18:33:42,27961.0,56.73,,,,,,,
11/08/21 19:03:42,28269.5,57.25,,,,,,,
11/08/21 19:33:42,28354.9,56.89,,,,,,,
11/08/21 20:03:42,28549.7,56.88,,,,,,,
11/08/21 20:33:42,28693.1,57.11,,,,,,,
11/08/21 21:03:42,28654.9,56.98,,,,,,,
11/08/21 21:33:42,28711.2,56.93,,,,,,,
11/08/21 22:03:42,28697.6,56.88,,,,,,,
11/08/21 22:33:42,28820.0,57.07,,,,,,,
11/08/21 23:03:42,28625.7,56.97,,,,,,,
11/08/21 23:33:42,28883.8,56.89,,,,,,,
11/09/21 00:03:42,28984.8,56.80,,,,,,,
11/09/21 00:33:42,29123.7,57.00,,,,,,,
11/09/21 01:03:42,29217.1,57.07,,,,,,,
11/09/21 01:33:42,29320.6,57.02,,,,,,,
11/09/21 02:03:42,29372.7,56.86,,,,,,,
11/09/21 02:33:42,29346.6,56.73,,,,,,,
11/09/21 03:03:42,29292.3,56.75,,,,,,,
11/09/21 03:33:42,29306.5,56.82,,,,,,,
11/09/21 04:03:42,29207.8,56.86,,,,,,,
11/09/21 04:33:42,29219.5,56.77,,,,,,,
11/09/21 05:03:42,29149.3,56.73,,,,,,,
11/09/21 05:33:42,29105.1,56.73,,,,,,,
11/09/21 06:03:42,28922.7,56.55,,,,,,,
11/09/21 06:33:42,28193.3,54.91,,,,,,,
11/09/21 07:03:42,28474.1,55.63,,,,,,,
11/09/21 07:33:42,28429.8,55.69,,,,,,,
11/09/21 08:03:42,28498.5,55.92,,,,,,,
11/09/21 08:33:42,28612.2,56.16,,,,,,,
11/09/21 09:03:42,28427.6,55.76,,,,,,,
11/09/21 09:33:42,28592.1,56.44,,,,,,,
11/09/21 10:03:42,28760.9,56.39,,,,,,,
11/09/21 10:33:42,28954.9,56.59,,,,,,,
11/09/21 11:03:42,29137.7,56.68,,,,,,,
11/09/21 11:33:42,29308.8,56.80,,,,,,,
11/09/21 12:03:42,29451.1,56.88,,,,,,,
11/09/21 12:33:42,29592.5,56.89,,,,,,,
11/09/21 13:03:42,29811.0,57.13,,,,,,,
11/09/21 13:33:42,29823.3,57.11,,,,,,,
11/09/21 14:03:42,30005.7,57.18,,,,,,,
11/09/21 14:33:42,30070.4,57.54,,,,,,,
11/09/21 15:03:42,30230.9,57.45,,,,,,,
11/09/21 15:33:42,30278.9,57.81,,,,,,,
11/09/21 16:03:42,30352.4,57.83,,,,,,,
11/09/21 16:33:42,30125.3,57.79,,,,,,,
11/09/21 17:03:42,30208.2,57.83,,,,,,,
11/09/21 17:33:42,30077.9,57.76,,,,,,,
11/09/21 18:03:42,29958.6,57.70,,,,,,,
11/09/21 18:33:42,30038.0,57.65,,,,,,,
11/09/21 19:03:42,29946.3,57.65,,,,,,,
11/09/21 19:33:42,29791.5,57.52,,,,,,,
11/09/21 20:03:42,29882.2,57.63,,,,,,,
11/09/21 20:33:42,29694.1,57.49,,,,,,,
11/09/21 21:03:42,29578.1,57.42,,,,,,,
11/09/21 21:33:42,29448.7,57.43,,,,,,,
11/09/21 22:03:42,29522.8,57.49,,,,,,,
11/09/21 22:33:42,29510.9,57.51,,,,,,,
11/09/21 23:03:42,29458.3,57.40,,,,,,,
11/09/21 23:33:42,29424.9,57.34,,,,,,,
11/10/21 00:03:42,29602.2,57.49,,,,,,,
11/10/21 00:33:42,29720.8,57.49,,,,,,,
11/10/21 01:03:42,29850.2,57.51,,,,,,,
11/10/21 01:33:42,29796.3,57.43,,,,,,,
11/10/21 02:03:42,29750.0,57.36,,,,,,,
11/10/21 02:33:42,29869.9,57.40,,,,,,,
11/10/21 03:03:42,29899.4,57.42,,,,,,,
11/10/21 03:33:42,30122.8,57.43,,,,,,,
11/10/21 04:03:42,30120.3,57.40,,,,,,,
11/10/21 04:33:42,30020.6,57.36,,,,,,,
11/10/21 05:03:42,29983.4,57.29,,,,,,,
11/10/21 05:33:42,29951.2,57.31,,,,,,,
11/10/21 06:03:42,29874.8,57.22,,,,,,,
11/10/21 06:33:42,29789.0,57.27,,,,,,,
11/10/21 07:03:42,29546.8,56.95,,,,,,,
11/10/21 07:33:42,29353.7,56.68,,,,,,,
11/10/21 08:03:42,29299.4,56.66,,,,,,,
11/10/21 08:33:42,29044.8,56.28,,,,,,,
11/10/21 09:03:42,28966.4,56.21,,,,,,,
11/10/21 09:33:42,29200.7,56.71,,,,,,,
11/10/21 10:03:42,29353.7,56.86,,,,,,,
11/10/21 10:33:42,29628.7,57.54,,,,,,,
11/10/21 11:03:42,29401.2,57.11,,,,,,,
11/10/21 11:33:42,29546.8,57.24,,,,,,,
11/10/21 12:03:42,29619.0,57.63,,,,,,,
11/10/21 12:33:42,29578.1,57.58,,,,,,,
11/10/21 13:03:42,29936.4,58.05,,,,,,,
11/10/21 13:33:42,29694.1,58.39,,,,,,,
11/10/21 14:03:42,29901.9,58.39,,,,,,,
11/10/21 14:33:42,29953.7,58.59,,,,,,,
11/10/21 15:03:42,30040.5,58.66,,,,,,,
11/10/21 15:33:42,29938.9,58.78,,,,,,,
11/10/21 16:03:42,30072.9,58.68,,,,,,,
11/10/21 16:33:42,29948.7,58.60,,,,,,,
11/10/21 17:03:42,30028.1,58.64,,,,,,,
11/10/21 17:33:42,29971.0,58.51,,,,,,,
11/10/21 18:03:42,29725.6,58.03,,,,,,,
11/10/21 18:33:42,29623.9,57.99,,,,,,,
11/10/21 19:03:42,29177.3,57.51,,,,,,,
11/10/21 19:33:42,29163.3,57.61,,,,,,,
11/10/21 20:03:42,28856.4,57.36,,,,,,,
11/10/21 20:33:42,28681.9,57.29,,,,,,,
11/10/21 21:03:42,28996.3,57.52,,,,,,,
11/10/21 21:33:42,29116.7,57.81,,,,,,,
11/10/21 22:03:42,29109.8,58.10,,,,,,,
11/10/21 22:33:42,29530.0,58.32,,,,,,,
11/10/21 23:03:42,29446.4,58.24,,,,,,,
11/10/21 23:33:42,29398.8,58.21,,,,,,,
11/11/21 00:03:42,29382.2,58.10,,,,,,,
11/11/21 00:33:42,29290.0,58.17,,,,,,,
11/11/21 01:03:42,29503.7,58.15,,,,,,,
11/11/21 01:33:42,29660.1,58.08,,,,,,,
11/11/21 02:03:42,29764.6,57.90,,,,,,,
11/11/21 02:33:42,29842.9,57.85,,,,,,,
11/11/21 03:03:42,29801.2,57.88,,,,,,,
11/11/21 03:33:42,29847.8,57.90,,,,,,,
11/11/21 04:03:42,29914.2,57.90,,,,,,,
11/11/21 04:33:42,29921.6,57.85,,,,,,,
11/11/21 05:03:42,29946.3,57.81,,,,,,,
11/11/21 05:33:42,29643.2,57.42,,,,,,,
11/11/21 06:03:42,29554.0,57.27,,,,,,,
11/11/21 06:33:42,29735.4,57.43,,,,,,,
11/11/21 07:03:42,29420.2,56.84,,,,,,,
11/11/21 07:33:42,29264.1,56.68,,,,,,,
11/11/21 08:03:42,29123.7,56.35,,,,,,,
11/11/21 08:33:42,28423.2,54.95,,,,,,,
11/11/21 09:03:42,28529.6,55.17,,,,,,,
11/11/21 09:33:42,28304.5,54.95,,,,,,,
11/11/21 10:03:42,28879.2,56.68,,,,,,,
11/11/21 10:33:42,28668.4,56.16,,,,,,,
11/11/21 11:03:42,28738.3,56.16,,,,,,,
11/11/21 11:33:42,28781.3,56.44,,,,,,,
11/11/21 12:03:42,28872.4,56.68,,,,,,,
11/11/21 12:33:42,29325.4,57.58,,,,,,,
11/11/21 13:03:42,29095.8,57.22,,,,,,,
11/11/21 13:33:42,29349.0,57.67,,,,,,,
11/11/21 14:03:42,29774.4,58.10,,,,,,,
11/11/21 14:33:42,29703.8,58.12,,,,,,,
11/11/21 15:03:42,29911.7,58.15,,,,,,,
11/11/21 15:33:42,29924.1,58.32,,,,,,,
11/11/21 16:03:42,30082.9,58.71,,,,,,,
11/11/21 16:33:42,30152.9,58.50,,,,,,,
11/11/21 17:03:42,30268.7,58.37,,,,,,,
11/11/21 17:33:42,30152.9,58.37,,,,,,,
11/11/21 18:03:42,30225.8,58.32,,,,,,,
11/11/21 18:33:42,30077.9,58.26,,,,,,,
11/11/21 19:03:42,30173.0,58.35,,,,,,,
11/11/21 19:33:42,30155.4,58.26,,,,,,,
11/11/21 20:03:42,30035.5,58.15,,,,,,,
11/11/21 20:33:42,29971.0,58.15,,,,,,,
11/11/21 21:03:42,29828.2,57.97,,,,,,,
11/11/21 21:33:42,29820.8,58.05,,,,,,,
11/11/21 22:03:42,29527.6,57.65,,,,,,,
11/11/21 22:33:42,29313.5,57.38,,,,,,,
11/11/21 23:03:42,28925.0,56.84,,,,,,,
11/11/21 23:33:42,29221.8,57.49,,,,,,,
11/12/21 00:03:42,29356.1,57.63,,,,,,,
11/12/21 00:33:42,29014.8,57.36,,,,,,,
11/12/21 01:03:42,29121.4,57.43,,,,,,,
11/12/21 01:33:42,29434.4,57.61,,,,,,,
11/12/21 02:03:42,29367.9,57.61,,,,,,,
11/12/21 02:33:42,29592.5,57.69,,,,,,,
11/12/21 03:03:42,29472.6,57.51,,,,,,,
11/12/21 03:33:42,29694.1,57.61,,,,,,,
11/12/21 04:03:42,29845.3,57.69,,,,,,,
11/12/21 04:33:42,29652.9,57.40,,,,,,,
11/12/21 05:03:42,30117.8,57.61,,,,,,,
11/12/21 05:33:42,29953.7,57.29,,,,,,,
11/12/21 06:03:42,30147.9,57.38,,,,,,,
11/12/21 06:33:42,30130.3,57.27,,,,,,,
11/12/21 07:03:42,30203.1,57.29,,,,,,,
11/12/21 07:33:42,30276.3,57.34,,,,,,,
11/12/21 08:03:42,30198.1,57.22,,,,,,,
11/12/21 08:33:42,30235.9,57.24,,,,,,,
11/12/21 09:03:42,30278.9,57.43,,,,,,,
11/12/21 09:33:42,30278.9,57.45,,,,,,,
11/12/21 10:03:42,30117.8,57.51,,,,,,,
11/12/21 10:33:42,30082.9,57.58,,,,,,,
11/12/21 11:03:42,30162.9,57.65,,,,,,,
11/12/21 11:33:42,30200.6,57.70,,,,,,,
11/12/21 12:03:42,30233.4,57.76,,,,,,,
11/12/21 12:33:42,30240.9,57.81,,,,,,,
11/12/21 13:03:42,30301.6,57.81,,,,,,,
11/12/21 13:33:42,30324.5,57.81,,,,,,,
11/12/21 14:03:42,30360.1,57.81,,,,,,,
11/12/21 14:33:42,30405.9,57.81,,,,,,,
11/12/21 15:03:42,30426.4,57.83,,,,,,,
11/12/21 15:33:42,30413.6,57.90,,,,,,,
11/12/21 16:03:42,30408.5,57.90,,,,,,,
11/12/21 16:33:42,30385.5,57.92,,,,,,,
11/12/21 17:03:42,30296.6,58.03,,,,,,,
11/12/21 17:33:42,30327.0,57.99,,,,,,,
11/12/21 18:03:42,30240.9,58.03,,,,,,,
11/12/21 18:33:42,30263.7,57.99,,,,,,,
11/12/21 19:03:42,30003.2,58.17,,,,,,,
11/12/21 19:33:42,30190.6,57.99,,,,,,,
11/12/21 20:03:42,30180.5,58.06,,,,,,,
11/12/21 20:33:42,30220.8,58.05,,,,,,,
11/12/21 21:03:42,30240.9,58.03,,,,,,,
11/12/21 21:33:42,30203.1,58.05,,,,,,,
11/12/21 22:03:42,30258.6,58.03,,,,,,,
11/12/21 22:33:42,30137.9,58.05,,,,,,,
11/12/21 23:03:42,30080.4,57.97,,,,,,,
11/12/21 23:33:42,29933.9,57.99,,,,,,,
11/13/21 00:03:42,29759.7,57.83,,,,,,,
11/13/21 00:33:42,29713.5,57.83,,,,,,,
11/13/21 01:03:42,29623.9,57.81,,,,,,,
11/13/21 01:33:42,29580.5,57.79,,,,,,,
11/13/21 02:03:42,29394.0,57.72,,,,,,,
11/13/21 02:33:42,29306.5,57.65,,,,,,,
11/13/21 03:03:42,29401.2,57.69,,,,,,,
11/13/21 03:33:42,29679.5,57.72,,,,,,,
11/13/21 04:03:42,29757.3,57.70,,,,,,,
11/13/21 04:33:42,29723.2,57.65,,,,,,,
11/13/21 05:03:42,29776.8,57.63,,,,,,,
11/13/21 05:33:42,29874.8,57.67,,,,,,,
11/13/21 06:03:42,29983.4,57.67,,,,,,,
11/13/21 06:33:42,30062.9,57.67,,,,,,,
11/13/21 07:03:42,30062.9,57.67,,,,,,,
11/13/21 07:33:42,29948.7,57.51,,,,,,,
11/13/21 08:03:42,29803.7,57.42,,,,,,,
11/13/21 08:33:42,29784.1,57.38,,,,,,,
11/13/21 09:03:42,29842.9,57.38,,,,,,,
11/13/21 09:33:42,29759.7,57.45,,,,,,,
11/13/21 10:03:42,29660.1,57.27,,,,,,,
11/13/21 10:33:42,29444.0,57.11,,,,,,,
11/13/21 11:03:42,29377.4,57.34,,,,,,,
11/13/21 11:33:42,29254.7,57.31,,,,,,,
11/13/21 12:03:42,29320.6,57.51,,,,,,,
11/13/21 12:33:42,29275.8,57.40,,,,,,,
11/13/21 13:03:42,29210.1,57.76,,,,,,,
11/13/21 13:33:42,29522.8,58.46,,,,,,,
11/13/21 14:03:42,29655.3,58.71,,,,,,,
11/13/21 14:33:42,29623.9,58.71,,,,,,,
11/13/21 15:03:42,29757.3,58.68,,,,,,,
11/13/21 15:33:42,29946.3,58.57,,,,,,,
11/13/21 16:03:42,30010.7,58.51,,,,,,,
11/13/21 16:33:42,30145.4,58.35,,,,,,,
11/13/21 17:03:42,30072.9,58.35,,,,,,,
11/13/21 17:33:42,30105.3,58.12,,,,,,,
11/13/21 18:03:42,30183.0,58.08,,,,,,,
11/13/21 18:33:42,30218.3,57.99,,,,,,,
11/13/21 19:03:42,30296.6,57.99,,,,,,,
11/13/21 19:33:42,30281.4,57.90,,,,,,,
11/13/21 20:03:42,30185.5,57.76,,,,,,,
11/13/21 20:33:42,30321.9,57.78,,,,,,,
11/13/21 21:03:42,30316.9,57.54,,,,,,,
11/13/21 21:33:42,30565.1,57.58,,,,,,,
11/13/21 22:03:42,30344.8,57.31,,,,,,,
11/13/21 22:33:42,30102.8,56.98,,,,,,,
11/13/21 23:03:42,29966.1,56.80,,,,,,,
11/13/21 23:33:42,29901.9,56.71,,,,,,,
11/14/21 00:03:42,29823.3,56.44,,,,,,,
11/14/21 00:33:42,29973.5,56.50,,,,,,,
11/14/21 01:03:42,29537.2,55.74,,,,,,,
11/14/21 01:33:42,28941.1,55.49,,,,,,,
11/14/21 02:03:42,28068.1,54.86,,,,,,,
11/14/21 02:33:42,28234.6,55.31,,,,,,,
11/14/21 03:03:42,28398.9,55.31,,,,,,,
11/14/21 03:33:42,29095.8,56.19,,,,,,,
11/14/21 04:03:42,29214.8,56.43,,,,,,,
11/14/21 04:33:42,29114.4,56.12,,,,,,,
11/14/21 05:03:42,28936.5,55.44,,,,,,,
11/14/21 05:33:42,29665.0,56.35,,,,,,,
11/14/21 06:03:42,29791.5,56.48,,,,,,,
11/14/21 06:33:42,29926.5,56.62,,,,,,,
11/14/21 07:03:42,29901.9,56.68,,,,,,,
11/14/21 07:33:42,29919.1,57.11,,,,,,,
11/14/21 08:03:42,30082.9,56.86,,,,,,,
11/14/21 08:33:42,30188.1,57.09,,,,,,,
11/14/21 09:03:42,30142.9,56.84,,,,,,,
11/14/21 09:33:42,29855.1,56.46,,,,,,,
11/14/21 10:03:42,29315.9,55.78,,,,,,,
11/14/21 10:33:42,29105.1,55.62,,,,,,,
11/14/21 11:03:42,29170.3,55.81,,,,,,,
11/14/21 11:33:42,28826.8,55.58,,,,,,,
11/14/21 12:03:42,28829.1,55.89,,,,,,,
11/14/21 12:33:42,28699.9,55.67,,,,,,,
11/14/21 13:03:42,28971.0,56.59,,,,,,,
11/14/21 13:33:42,29196.0,56.80,,,,,,,
11/14/21 14:03:42,29056.4,56.55,,,,,,,
11/14/21 14:33:42,29554.0,56.88,,,,,,,
11/14/21 15:03:42,29580.5,57.40,,,,,,,
11/14/21 15:33:42,29604.6,57.29,,,,,,,
11/14/21 16:03:42,29662.5,57.25,,,,,,,
11/14/21 16:33:42,29747.5,57.24,,,,,,,
11/14/21 17:03:42,29674.7,57.09,,,,,,,
11/14/21 17:33:42,29771.9,56.98,,,,,,,
11/14/21 18:03:42,29911.7,56.93,,,,,,,
11/14/21 18:33:42,29933.9,56.82,,,,,,,
11/14/21 19:03:42,29938.9,56.70,,,,,,,
11/14/21 19:33:42,29956.2,56.68,,,,,,,
11/14/21 20:03:42,29973.5,56.61,,,,,,,
11/14/21 20:33:42,29823.3,56.53,,,,,,,
11/14/21 21:03:42,29696.5,56.28,,,,,,,
11/14/21 21:33:42,29774.4,56.35,,,,,,,
11/14/21 22:03:42,29723.2,56.21,,,,,,,
11/14/21 22:33:42,29764.6,56.21,,,,,,,
11/14/21 23:03:42,29635.9,56.23,,,,,,,
11/14/21 23:33:42,29463.1,55.85,,,,,,,
11/15/21 00:03:42,29077.2,55.35,,,,,,,
11/15/21 00:33:42,28934.2,55.44,,,,,,,
11/15/21 01:03:42,29207.8,55.81,,,,,,,
11/15/21 01:33:42,29088.8,55.72,,,,,,,
11/15/21 02:03:42,29035.6,55.65,,,,,,,
11/15/21 02:33:42,28927.3,55.60,,,,,,,
11/15/21 03:03:42,29098.1,55.72,,,,,,,
11/15/21 03:33:42,29287.6,55.89,,,,,,,
11/15/21 04:03:42,29235.9,55.85,,,,,,,
11/15/21 04:33:42,29098.1,55.62,,,,,,,
11/15/21 05:03:42,29238.2,55.87,,,,,,,
11/15/21 05:33:42,29072.6,55.72,,,,,,,
11/15/21 06:03:42,29306.5,55.90,,,,,,,
11/15/21 06:33:42,29290.0,55.78,,,,,,,
11/15/21 07:03:42,29370.3,55.74,,,,,,,
11/15/21 07:33:42,29518.0,55.87,,,,,,,
11/15/21 08:03:42,29489.3,55.40,,,,,,,
11/15/21 08:33:42,28936.5,54.45,,,,,,,
11/15/21 09:03:42,29410.7,55.17,,,,,,,
11/15/21 09:33:42,29655.3,55.65,,,,,,,
11/15/21 10:03:42,29599.7,55.62,,,,,,,
11/15/21 10:33:42,29494.1,55.47,,,,,,,
11/15/21 11:03:42,29079.6,54.84,,,,,,,
11/15/21 11:33:42,28902.1,54.46,,,,,,,
11/15/21 12:03:42,28760.9,54.84,,,,,,,
11/15/21 12:33:42,28736.0,54.90,,,,,,,
11/15/21 13:03:42,28578.7,55.26,,,,,,,
11/15/21 13:33:42,28569.8,55.27,,,,,,,
11/15/21 14:03:42,28322.0,55.36,,,,,,,
11/15/21 14:33:42,28913.6,55.69,,,,,,,
11/15/21 15:03:42,28661.6,55.85,,,,,,,
11/15/21 15:33:42,28619.0,56.01,,,,,,,
11/15/21 16:03:42,28711.2,55.92,,,,,,,
11/15/21 16:33:42,28065.9,54.82,,,,,,,
11/15/21 17:03:42,27944.0,54.95,,,,,,,
11/15/21 17:33:42,28797.2,55.69,,,,,,,
11/15/21 18:03:42,28945.7,55.74,,,,,,,
11/15/21 18:33:42,29151.7,56.07,,,,,,,
11/15/21 19:03:42,28711.2,55.08,,,,,,,
11/15/21 19:33:42,29261.7,55.89,,,,,,,
11/15/21 20:03:42,29219.5,55.62,,,,,,,
11/15/21 20:33:42,28119.8,53.47,,,,,,,
11/15/21 21:03:42,28113.3,53.47,,,,,,,
11/15/21 21:33:42,29311.2,55.31,,,,,,,
11/15/21 22:03:42,28494.1,53.76,,,,,,,
11/15/21 22:33:42,27655.5,52.29,,,,,,,
11/15/21 23:03:42,27406.0,52.05,,,,,,,
11/15/21 23:33:42,27308.4,52.25,,,,,,,
11/16/21 00:03:42,27033.7,51.87,,,,,,,
11/16/21 00:33:42,27549.8,52.92,,,,,,,
11/16/21 01:03:42,27861.2,53.10,,,,,,,
11/16/21 01:33:42,26737.6,51.85,,,,,,,
11/16/21 02:03:42,27605.7,53.67,,,,,,,
11/16/21 02:33:42,28527.4,55.22,,,,,,,
11/16/21 03:03:42,28169.5,54.63,,,,,,,
11/16/21 03:33:42,28195.5,54.27,,,,,,,
11/16/21 04:03:42,27599.4,53.47,,,,,,,
11/16/21 04:33:42,27785.3,53.69,,,,,,,
11/16/21 05:03:42,27286.1,52.93,,,,,,,
11/16/21 05:33:42,27483.9,53.15,,,,,,,
11/16/21 06:03:42,27961.0,54.16,,,,,,,
11/16/21 06:33:42,27205.4,52.25,,,,,,,
11/16/21 07:03:42,27294.2,52.14,,,,,,,
11/16/21 07:33:42,27143.2,51.58,,,,,,,
11/16/21 08:03:42,27278.0,51.84,,,,,,,
11/16/21 08:33:42,27039.6,51.12,,,,,,,
11/16/21 09:03:42,26881.8,50.85,,,,,,,
11/16/21 09:33:42,26868.1,50.79,,,,,,,
11/16/21 10:03:42,27171.3,51.28,,,,,,,
11/16/21 10:33:42,26919.1,51.17,,,,,,,
11/16/21 11:03:42,26856.4,51.26,,,,,,,
11/16/21 11:33:42,26660.3,51.66,,,,,,,
11/16/21 12:03:42,26518.5,52.00,,,,,,,
11/16/21 12:33:42,26887.7,52.54,,,,,,,
11/16/21 13:03:42,26616.1,52.63,,,,,,,
11/16/21 13:33:42,27628.5,53.96,,,,,,,
11/16/21 14:03:42,28035.9,54.43,,,,,,,
11/16/21 14:33:42,28302.3,54.73,,,,,,,
11/16/21 15:03:42,28221.6,54.68,,,,,,,
11/16/21 15:33:42,28491.8,55.33,,,,,,,
11/16/21 16:03:42,28357.1,55.17,,,,,,,
11/16/21 16:33:42,28500.7,55.00,,,,,,,
11/16/21 17:03:42,27730.7,54.03,,,,,,,
11/16/21 17:33:42,27179.3,53.71,,,,,,,
11/16/21 18:03:42,27294.2,53.58,,,,,,,
11/16/21 18:33:42,27897.2,54.59,,,,,,,
11/16/21 19:03:42,27929.1,54.64,,,,,,,
11/16/21 19:33:42,28465.2,54.81,,,,,,,
11/16/21 20:03:42,28731.5,54.68,,,,,,,
11/16/21 20:33:42,28822.2,54.66,,,,,,,
11/16/21 21:03:42,28849.6,54.57,,,,,,,
11/16/21 21:33:42,29035.6,54.63,,,,,,,
11/16/21 22:03:42,29151.7,54.68,,,,,,,
11/16/21 22:33:42,29049.4,54.59,,,,,,,
11/16/21 23:03:42,28333.0,53.85,,,,,,,
11/16/21 23:33:42,27488.0,52.92,,,,,,,
11/17/21 00:03:42,27903.6,53.73,,,,,,,
11/17/21 00:33:42,27655.5,53.37,,,,,,,
11/17/21 01:03:42,27699.3,53.42,,,,,,,
11/17/21 01:33:42,27783.2,53.56,,,,,,,
11/17/21 02:03:42,27670.1,53.56,,,,,,,
11/17/21 02:33:42,27933.4,53.96,,,,,,,
11/17/21 03:03:42,27990.9,54.16,,,,,,,
11/17/21 03:33:42,28145.7,54.01,,,,,,,
11/17/21 04:03:42,27766.4,53.82,,,,,,,
11/17/21 04:33:42,27965.3,53.96,,,,,,,
11/17/21 05:03:42,27701.4,53.51,,,,,,,
11/17/21 05:33:42,27737.0,53.56,,,,,,,
11/17/21 06:03:42,27760.1,53.64,,,,,,,
11/17/21 06:33:42,27781.1,53.85,,,,,,,
11/17/21 07:03:42,27647.2,53.69,,,,,,,
11/17/21 07:33:42,28271.7,53.98,,,,,,,
11/17/21 08:03:42,28454.1,54.10,,,,,,,
11/17/21 08:33:42,28463.0,54.05,,,,,,,
11/17/21 09:03:42,28545.2,54.05,,,,,,,
11/17/21 09:33:42,28745.1,54.00,,,,,,,
11/17/21 10:03:42,28681.9,54.00,,,,,,,
11/17/21 10:33:42,28392.3,54.00,,,,,,,
11/17/21 11:03:42,28447.5,54.09,,,,,,,
11/17/21 11:33:42,28538.5,54.14,,,,,,,
11/17/21 12:03:42,28783.6,54.14,,,,,,,
11/17/21 12:33:42,28941.1,54.52,,,,,,,
11/17/21 13:03:42,28569.8,54.54,,,,,,,
11/17/21 13:33:42,28191.2,54.43,,,,,,,
11/17/21 14:03:42,28352.7,54.59,,,,,,,
11/17/21 14:33:42,28601.1,54.50,,,,,,,
11/17/21 15:03:42,28551.9,54.46,,,,,,,
11/17/21 15:33:42,28529.6,54.50,,,,,,,
11/17/21 16:03:42,28480.7,54.63,,,,,,,
11/17/21 16:33:42,28403.3,54.55,,,,,,,
11/17/21 17:03:42,28410.0,54.52,,,,,,,
11/17/21 17:33:42,28396.7,54.46,,,,,,,
11/17/21 18:03:42,28206.4,54.10,,,,,,,
11/17/21 18:33:42,28306.7,54.09,,,,,,,
11/17/21 19:03:42,28474.1,54.28,,,,,,,
11/17/21 19:33:42,28549.7,54.30,,,,,,,
11/17/21 20:03:42,28567.5,54.12,,,,,,,
11/17/21 20:33:42,28560.8,53.87,,,,,,,
11/17/21 21:03:42,28612.2,53.83,,,,,,,
11/17/21 21:33:42,28661.6,53.64,,,,,,,
11/17/21 22:03:42,28702.2,53.74,,,,,,,
11/17/21 22:33:42,28713.4,53.56,,,,,,,
11/17/21 23:03:42,28370.3,53.33,,,,,,,
11/17/21 23:33:42,28471.9,53.40,,,,,,,
11/18/21 00:03:42,28585.4,53.29,,,,,,,
11/18/21 00:33:42,28454.1,53.31,,,,,,,
11/18/21 01:03:42,28212.9,53.17,,,,,,,
11/18/21 01:33:42,28280.4,53.24,,,,,,,
11/18/21 02:03:42,28339.5,53.29,,,,,,,
11/18/21 02:33:42,28295.7,53.31,,,,,,,
11/18/21 03:03:42,28295.7,53.37,,,,,,,
11/18/21 03:33:42,28293.5,53.49,,,,,,,
11/18/21 04:03:42,28317.6,53.42,,,,,,,
11/18/21 04:33:42,28302.3,53.60,,,,,,,
11/18/21 05:03:42,28202.0,53.60,,,,,,,
11/18/21 05:33:42,28326.4,53.55,,,,,,,
11/18/21 06:03:42,28317.6,53.51,,,,,,,
11/18/21 06:33:42,28385.7,53.28,,,,,,,
11/18/21 07:03:42,28387.9,53.22,,,,,,,
11/18/21 07:33:42,28443.1,53.24,,,,,,,
11/18/21 08:03:42,28429.8,53.24,,,,,,,
11/18/21 08:33:42,28489.6,53.22,,,,,,,
11/18/21 09:03:42,28547.4,53.20,,,,,,,
11/18/21 09:33:42,28603.3,53.20,,,,,,,
11/18/21 10:03:42,28657.1,53.20,,,,,,,
11/18/21 10:33:42,28742.8,53.24,,,,,,,
11/18/21 11:03:42,28858.7,53.28,,,,,,,
11/18/21 11:33:42,28977.9,53.33,,,,,,,
11/18/21 12:03:42,29042.5,53.42,,,,,,,
11/18/21 12:33:42,29135.3,53.47,,,,,,,
11/18/21 13:03:42,29266.4,53.85,,,,,,,
11/18/21 13:33:42,29375.0,54.19,,,,,,,
11/18/21 14:03:42,29463.1,54.64,,,,,,,
11/18/21 14:33:42,29460.7,54.91,,,,,,,
11/18/21 15:03:42,29313.5,55.18,,,,,,,
11/18/21 15:33:42,29168.0,55.17,,,,,,,
