"Plot Title: Salinity_Carolina_8-16-22_2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182877)","Temp, °F (SEN S/N: 20182877)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/10/22 13:00:00,31162.6,70.18,,,,,
06/10/22 13:30:00,30662.4,71.13,,,,,
06/10/22 14:00:00,29600.6,72.01,,,,,
06/10/22 14:30:00,28465.7,72.55,,,,,
06/10/22 15:00:00,27492.7,72.99,,,,,
06/10/22 15:30:00,27116.6,73.17,,,,,
06/10/22 16:00:00,29084.1,72.23,,,,,
06/10/22 16:30:00,31463.1,71.13,,,,,
06/10/22 17:00:00,31657.5,71.19,,,,,
06/10/22 17:30:00,31619.9,71.20,,,,,
06/10/22 18:00:00,31580.0,71.26,,,,,
06/10/22 18:30:00,31453.8,71.26,,,,,
06/10/22 19:00:00,31514.4,71.19,,,,,
06/10/22 19:30:00,31486.4,71.15,,,,,
06/10/22 20:00:00,31470.1,70.97,,,,,
06/10/22 20:30:00,31465.4,70.84,,,,,
06/10/22 21:00:00,31414.2,70.81,,,,,
06/10/22 21:30:00,31437.5,70.84,,,,,
06/10/22 22:00:00,31414.2,70.88,,,,,
06/10/22 22:30:00,31393.3,70.88,,,,,
06/10/22 23:00:00,27598.9,70.81,,,,,
06/10/22 23:30:00,31351.6,70.68,,,,,
06/11/22 00:00:00,31416.6,70.56,,,,,
06/11/22 00:30:00,31379.4,70.43,,,,,
06/11/22 01:00:00,31314.6,70.30,,,,,
06/11/22 01:30:00,31089.3,70.09,,,,,
06/11/22 02:00:00,30684.7,69.94,,,,,
06/11/22 02:30:00,30114.2,70.00,,,,,
06/11/22 03:00:00,29253.3,70.16,,,,,
06/11/22 03:30:00,27889.9,70.43,,,,,
06/11/22 04:00:00,26820.5,70.57,,,,,
06/11/22 04:30:00,26098.3,70.66,,,,,
06/11/22 05:00:00,25853.5,70.59,,,,,
06/11/22 05:30:00,30019.0,70.05,,,,,
06/11/22 06:00:00,31381.7,69.44,,,,,
06/11/22 06:30:00,31411.9,69.12,,,,,
06/11/22 07:00:00,31393.3,68.99,,,,,
06/11/22 07:30:00,31374.8,68.97,,,,,
06/11/22 08:00:00,31391.0,68.99,,,,,
06/11/22 08:30:00,31407.3,68.74,,,,,
06/11/22 09:00:00,31384.0,68.50,,,,,
06/11/22 09:30:00,31370.1,68.50,,,,,
06/11/22 10:00:00,31367.8,68.40,,,,,
