Ordinal_Date,Date,Time,Temp,pH,Battery,Date (UTC)
239.125,2021-08-27,02:59:59,27.46,7.5258,9.49,2021-08-27 03:00:00
239.1667,2021-08-27,03:59:59,26.03,7.8659,9.48,2021-08-27 04:00:02
239.2083,2021-08-27,04:59:59,25.97,7.926,9.47,2021-08-27 04:59:57
239.25,2021-08-27,05:59:59,26.19,7.9481,9.46,2021-08-27 06:00:00
239.2917,2021-08-27,06:59:59,26.19,7.9305,9.46,2021-08-27 07:00:02
239.3333,2021-08-27,07:59:59,26.13,7.9492,9.46,2021-08-27 07:59:57
239.375,2021-08-27,08:59:59,26.0,7.9439,9.46,2021-08-27 09:00:00
239.4167,2021-08-27,09:59:59,25.97,7.9306,9.45,2021-08-27 10:00:02
239.625,2021-08-27,14:59:59,26.94,7.573,9.46,2021-08-27 15:00:00
239.6667,2021-08-27,15:59:59,25.58,7.869,9.45,2021-08-27 16:00:02
239.7083,2021-08-27,16:59:59,25.13,7.9617,9.44,2021-08-27 16:59:57
239.75,2021-08-27,17:59:59,25.52,7.987,9.43,2021-08-27 18:00:00
239.7917,2021-08-27,18:59:59,26.8,7.9705,9.44,2021-08-27 19:00:02
239.8333,2021-08-27,19:59:59,27.18,8.0194,9.45,2021-08-27 19:59:57
239.875,2021-08-27,20:59:59,26.97,8.0257,9.46,2021-08-27 21:00:00
239.9167,2021-08-27,21:59:59,27.02,7.9875,9.46,2021-08-27 22:00:02
239.9583,2021-08-27,22:59:59,27.02,8.0074,9.46,2021-08-27 22:59:57
240.0,2021-08-27,23:59:59,26.78,7.9841,9.46,2021-08-28 00:00:00
240.0417,2021-08-28,00:59:59,26.59,7.9121,9.45,2021-08-28 01:00:02
240.0833,2021-08-28,01:59:59,27.05,7.7198,9.45,2021-08-28 01:59:57
240.125,2021-08-28,02:59:59,27.37,7.5525,9.46,2021-08-28 03:00:00
240.1667,2021-08-28,03:59:59,26.67,7.6865,9.46,2021-08-28 04:00:02
240.2083,2021-08-28,04:59:59,26.05,7.8852,9.44,2021-08-28 04:59:57
240.25,2021-08-28,05:59:59,25.95,7.878,9.44,2021-08-28 06:00:00
240.2917,2021-08-28,06:59:59,25.68,7.8952,9.43,2021-08-28 07:00:02
240.3333,2021-08-28,07:59:59,25.55,7.9088,9.42,2021-08-28 07:59:57
240.375,2021-08-28,08:59:59,25.36,7.9077,9.42,2021-08-28 09:00:00
240.4167,2021-08-28,09:59:59,25.26,7.8898,9.41,2021-08-28 10:00:02
240.4583,2021-08-28,10:59:59,25.21,7.8896,9.4,2021-08-28 10:59:57
240.5,2021-08-28,11:59:59,25.21,7.8599,9.4,2021-08-28 12:00:00
240.5417,2021-08-28,12:59:59,25.23,7.8304,9.4,2021-08-28 13:00:02
240.5833,2021-08-28,13:59:59,25.42,7.7481,9.4,2021-08-28 13:59:57
240.625,2021-08-28,14:59:59,25.66,7.6648,9.4,2021-08-28 15:00:00
240.6667,2021-08-28,15:59:59,25.08,7.8443,9.4,2021-08-28 16:00:02
240.7083,2021-08-28,16:59:59,25.18,7.9363,9.4,2021-08-28 16:59:57
240.75,2021-08-28,17:59:59,25.44,8.0057,9.39,2021-08-28 18:00:00
240.7917,2021-08-28,18:59:59,25.52,8.0448,9.4,2021-08-28 19:00:02
240.8333,2021-08-28,19:59:59,25.5,8.0686,9.4,2021-08-28 19:59:57
240.875,2021-08-28,20:59:59,25.42,8.0699,9.39,2021-08-28 21:00:00
240.9167,2021-08-28,21:59:59,25.36,8.0647,9.39,2021-08-28 22:00:02
240.9583,2021-08-28,22:59:59,25.29,8.0436,9.39,2021-08-28 22:59:57
241.0,2021-08-28,23:59:59,25.21,8.0412,9.39,2021-08-29 00:00:00
241.0417,2021-08-29,00:59:59,25.13,7.9885,9.38,2021-08-29 01:00:02
241.0833,2021-08-29,01:59:59,25.0,7.9323,9.38,2021-08-29 01:59:57
241.125,2021-08-29,02:59:59,25.0,7.7796,9.38,2021-08-29 03:00:00
241.1667,2021-08-29,03:59:59,25.0,7.6948,9.38,2021-08-29 04:00:02
241.2083,2021-08-29,04:59:59,24.48,7.7651,9.38,2021-08-29 04:59:57
241.25,2021-08-29,05:59:59,24.04,7.9168,9.36,2021-08-29 06:00:00
241.2917,2021-08-29,06:59:59,23.99,7.9388,9.36,2021-08-29 07:00:02
241.3333,2021-08-29,07:59:59,23.88,7.98,9.35,2021-08-29 07:59:57
241.375,2021-08-29,08:59:59,23.81,7.9666,9.35,2021-08-29 09:00:00
241.4167,2021-08-29,09:59:59,23.75,7.9561,9.34,2021-08-29 10:00:02
241.4583,2021-08-29,10:59:59,23.68,7.95,9.34,2021-08-29 10:59:57
241.5,2021-08-29,11:59:59,23.68,7.9537,9.33,2021-08-29 12:00:00
241.5417,2021-08-29,12:59:59,23.65,7.9301,9.33,2021-08-29 13:00:02
241.5833,2021-08-29,13:59:59,23.68,7.9039,9.33,2021-08-29 13:59:57
241.625,2021-08-29,14:59:59,23.78,7.8159,9.33,2021-08-29 15:00:00
241.6667,2021-08-29,15:59:59,23.91,7.7536,9.33,2021-08-29 16:00:02
241.7083,2021-08-29,16:59:59,23.73,7.8863,9.33,2021-08-29 16:59:57
241.75,2021-08-29,17:59:59,23.86,7.9707,9.33,2021-08-29 18:00:00
241.7917,2021-08-29,18:59:59,24.01,7.9985,9.33,2021-08-29 19:00:02
241.8333,2021-08-29,19:59:59,24.09,8.0262,9.33,2021-08-29 19:59:57
241.875,2021-08-29,20:59:59,24.04,8.0253,9.33,2021-08-29 21:00:00
241.9167,2021-08-29,21:59:59,23.86,8.0149,9.33,2021-08-29 22:00:02
241.9583,2021-08-29,22:59:59,23.81,8.0325,9.33,2021-08-29 22:59:57
242.0,2021-08-29,23:59:59,23.78,8.0249,9.32,2021-08-30 00:00:00
242.0417,2021-08-30,00:59:59,23.86,8.0061,9.32,2021-08-30 01:00:02
242.0833,2021-08-30,01:59:59,23.86,7.9649,9.32,2021-08-30 01:59:57
242.125,2021-08-30,02:59:59,23.86,7.8429,9.32,2021-08-30 03:00:00
242.2083,2021-08-30,04:59:59,23.88,7.5872,9.32,2021-08-30 04:59:57
242.25,2021-08-30,05:59:59,23.55,7.8072,9.32,2021-08-30 06:00:00
242.2917,2021-08-30,06:59:59,23.27,7.9045,9.31,2021-08-30 07:00:02
242.3333,2021-08-30,07:59:59,23.24,7.9541,9.3,2021-08-30 07:59:57
242.375,2021-08-30,08:59:59,23.24,7.9667,9.3,2021-08-30 09:00:00
242.4167,2021-08-30,09:59:59,23.22,7.968,9.3,2021-08-30 10:00:02
242.4583,2021-08-30,10:59:59,23.22,7.9728,9.29,2021-08-30 10:59:57
242.5,2021-08-30,11:59:59,23.19,7.9494,9.29,2021-08-30 12:00:00
242.5417,2021-08-30,12:59:59,23.22,7.9531,9.29,2021-08-30 13:00:02
242.5833,2021-08-30,13:59:59,23.29,7.943,9.29,2021-08-30 13:59:57
242.625,2021-08-30,14:59:59,23.57,7.9188,9.29,2021-08-30 15:00:00
242.6667,2021-08-30,15:59:59,23.91,7.8471,9.29,2021-08-30 16:00:02
242.7083,2021-08-30,16:59:59,24.19,7.8304,9.3,2021-08-30 16:59:57
242.75,2021-08-30,17:59:59,24.37,7.9214,9.3,2021-08-30 18:00:00
242.7917,2021-08-30,18:59:59,24.5,7.9422,9.31,2021-08-30 19:00:02
242.8333,2021-08-30,19:59:59,24.61,7.957,9.31,2021-08-30 19:59:57
242.875,2021-08-30,20:59:59,24.66,7.9653,9.31,2021-08-30 21:00:00
242.9167,2021-08-30,21:59:59,24.68,7.9901,9.31,2021-08-30 22:00:02
242.9583,2021-08-30,22:59:59,24.68,7.9929,9.31,2021-08-30 22:59:57
243.0,2021-08-30,23:59:59,24.66,7.9869,9.31,2021-08-31 00:00:00
243.0417,2021-08-31,00:59:59,24.63,7.9886,9.31,2021-08-31 01:00:02
243.0833,2021-08-31,01:59:59,24.58,7.9704,9.31,2021-08-31 01:59:57
243.125,2021-08-31,02:59:59,24.58,7.9375,9.31,2021-08-31 03:00:00
243.1667,2021-08-31,03:59:59,24.53,7.8102,9.31,2021-08-31 04:00:02
243.25,2021-08-31,05:59:59,24.53,7.4249,9.3,2021-08-31 06:00:00
243.2917,2021-08-31,06:59:59,24.48,7.6091,9.31,2021-08-31 07:00:02
243.3333,2021-08-31,07:59:59,24.45,7.8116,9.3,2021-08-31 07:59:57
243.375,2021-08-31,08:59:59,24.4,7.8647,9.3,2021-08-31 09:00:00
243.4167,2021-08-31,09:59:59,24.4,7.884,9.29,2021-08-31 10:00:02
243.4583,2021-08-31,10:59:59,24.32,7.8956,9.29,2021-08-31 10:59:57
243.5,2021-08-31,11:59:59,24.3,7.9058,9.29,2021-08-31 12:00:00
243.5417,2021-08-31,12:59:59,24.37,7.8844,9.29,2021-08-31 13:00:02
243.5833,2021-08-31,13:59:59,24.5,7.9516,9.29,2021-08-31 13:59:57
243.625,2021-08-31,14:59:59,24.71,7.8919,9.29,2021-08-31 15:00:00
243.6667,2021-08-31,15:59:59,24.92,7.8584,9.29,2021-08-31 16:00:02
243.75,2021-08-31,17:59:59,25.21,7.6934,9.3,2021-08-31 18:00:00
243.7917,2021-08-31,18:59:59,25.21,7.8703,9.3,2021-08-31 19:00:02
243.8333,2021-08-31,19:59:59,25.31,7.905,9.31,2021-08-31 19:59:57
243.875,2021-08-31,20:59:59,25.34,7.9297,9.3,2021-08-31 21:00:00
243.9167,2021-08-31,21:59:59,25.26,7.9452,9.31,2021-08-31 22:00:02
243.9583,2021-08-31,22:59:59,25.23,7.9662,9.3,2021-08-31 22:59:57
244.0417,2021-09-01,00:59:59,25.05,7.9654,9.3,2021-09-01 01:00:02
244.0833,2021-09-01,01:59:59,25.0,7.959,9.29,2021-09-01 01:59:57
244.125,2021-09-01,02:59:59,25.02,7.927,9.29,2021-09-01 03:00:00
244.1667,2021-09-01,03:59:59,24.89,7.8386,9.29,2021-09-01 04:00:02
244.2083,2021-09-01,04:59:59,24.76,7.6948,9.28,2021-09-01 04:59:57
244.25,2021-09-01,05:59:59,24.76,7.506,9.28,2021-09-01 06:00:00
244.2917,2021-09-01,06:59:59,24.71,7.4552,9.28,2021-09-01 07:00:02
244.3333,2021-09-01,07:59:59,24.48,7.5752,9.28,2021-09-01 07:59:57
244.375,2021-09-01,08:59:59,24.17,7.8044,9.27,2021-09-01 09:00:00
244.4167,2021-09-01,09:59:59,24.06,7.8422,9.26,2021-09-01 10:00:02
244.4583,2021-09-01,10:59:59,24.01,7.8532,9.26,2021-09-01 10:59:57
244.5,2021-09-01,11:59:59,23.99,7.8495,9.25,2021-09-01 12:00:00
244.5417,2021-09-01,12:59:59,23.99,7.8595,9.25,2021-09-01 13:00:02
244.5833,2021-09-01,13:59:59,24.01,7.8393,9.25,2021-09-01 13:59:57
244.7917,2021-09-01,18:59:59,24.4,7.695,9.25,2021-09-01 19:00:02
244.8333,2021-09-01,19:59:59,24.17,7.8794,9.25,2021-09-01 19:59:57
244.875,2021-09-01,20:59:59,23.83,7.8966,9.24,2021-09-01 21:00:00
244.9167,2021-09-01,21:59:59,23.83,7.9174,9.24,2021-09-01 22:00:02
244.9583,2021-09-01,22:59:59,23.86,7.9361,9.24,2021-09-01 22:59:57
245.0,2021-09-01,23:59:59,23.68,7.9498,9.23,2021-09-02 00:00:00
245.0417,2021-09-02,00:59:59,23.63,7.9487,9.23,2021-09-02 01:00:02
245.0833,2021-09-02,01:59:59,23.63,7.9296,9.22,2021-09-02 01:59:57
245.125,2021-09-02,02:59:59,23.5,7.9423,9.22,2021-09-02 03:00:00
245.2083,2021-09-02,04:59:59,23.42,7.8394,9.21,2021-09-02 04:59:57
245.25,2021-09-02,05:59:59,23.32,7.7518,9.21,2021-09-02 06:00:00
245.2917,2021-09-02,06:59:59,23.34,7.6344,9.21,2021-09-02 07:00:02
245.3333,2021-09-02,07:59:59,23.37,7.5475,9.21,2021-09-02 07:59:57
245.375,2021-09-02,08:59:59,23.24,7.8252,9.21,2021-09-02 09:00:00
245.4167,2021-09-02,09:59:59,23.14,7.8625,9.2,2021-09-02 10:00:02
245.4583,2021-09-02,10:59:59,23.14,7.8461,9.2,2021-09-02 10:59:57
245.5,2021-09-02,11:59:59,22.96,7.8573,9.2,2021-09-02 12:00:00
245.5417,2021-09-02,12:59:59,22.94,7.7896,9.2,2021-09-02 13:00:02
245.5833,2021-09-02,13:59:59,22.84,7.7847,9.19,2021-09-02 13:59:57
245.625,2021-09-02,14:59:59,22.84,7.8313,9.19,2021-09-02 15:00:00
245.6667,2021-09-02,15:59:59,22.79,7.8289,9.18,2021-09-02 16:00:02
245.7083,2021-09-02,16:59:59,22.91,7.7035,9.18,2021-09-02 16:59:57
245.75,2021-09-02,17:59:59,22.99,7.5555,9.18,2021-09-02 18:00:00
245.7917,2021-09-02,18:59:59,23.07,7.4357,9.18,2021-09-02 19:00:02
245.8333,2021-09-02,19:59:59,22.94,7.7472,9.18,2021-09-02 19:59:57
245.875,2021-09-02,20:59:59,22.94,7.8556,9.18,2021-09-02 21:00:00
245.9167,2021-09-02,21:59:59,22.86,7.8785,9.18,2021-09-02 22:00:02
245.9583,2021-09-02,22:59:59,22.81,7.9168,9.18,2021-09-02 22:59:57
246.0,2021-09-02,23:59:59,22.84,7.935,9.17,2021-09-03 00:00:00
246.0417,2021-09-03,00:59:59,22.81,7.9317,9.17,2021-09-03 01:00:02
246.0833,2021-09-03,01:59:59,22.71,7.913,9.17,2021-09-03 01:59:57
246.125,2021-09-03,02:59:59,22.69,7.8792,9.17,2021-09-03 03:00:00
246.1667,2021-09-03,03:59:59,22.61,7.8941,9.17,2021-09-03 04:00:02
246.2083,2021-09-03,04:59:59,22.46,7.8491,9.16,2021-09-03 04:59:57
246.25,2021-09-03,05:59:59,22.16,7.7626,9.16,2021-09-03 06:00:00
246.2917,2021-09-03,06:59:59,21.91,7.6046,9.15,2021-09-03 07:00:02
246.3333,2021-09-03,07:59:59,21.73,7.4257,9.14,2021-09-03 07:59:57
246.375,2021-09-03,08:59:59,21.63,7.3449,9.14,2021-09-03 09:00:00
246.4167,2021-09-03,09:59:59,21.98,7.609,9.13,2021-09-03 10:00:02
246.4583,2021-09-03,10:59:59,22.06,7.7291,9.14,2021-09-03 10:59:57
246.5,2021-09-03,11:59:59,21.98,7.7777,9.14,2021-09-03 12:00:00
246.5417,2021-09-03,12:59:59,21.86,7.8167,9.14,2021-09-03 13:00:02
246.5833,2021-09-03,13:59:59,21.98,7.8452,9.13,2021-09-03 13:59:57
246.625,2021-09-03,14:59:59,22.06,7.7719,9.13,2021-09-03 15:00:00
246.6667,2021-09-03,15:59:59,22.31,7.8324,9.13,2021-09-03 16:00:02
246.7083,2021-09-03,16:59:59,22.51,7.8458,9.14,2021-09-03 16:59:57
246.75,2021-09-03,17:59:59,22.76,7.7942,9.14,2021-09-03 18:00:00
246.7917,2021-09-03,18:59:59,22.84,7.5894,9.15,2021-09-03 19:00:02
246.8333,2021-09-03,19:59:59,22.89,7.5064,9.15,2021-09-03 19:59:57
246.875,2021-09-03,20:59:59,22.99,7.8239,9.15,2021-09-03 21:00:00
246.9167,2021-09-03,21:59:59,22.91,7.909,9.15,2021-09-03 22:00:02
246.9583,2021-09-03,22:59:59,22.84,7.9645,9.15,2021-09-03 22:59:57
247.0,2021-09-03,23:59:59,22.71,8.0006,9.14,2021-09-04 00:00:00
247.0417,2021-09-04,00:59:59,22.71,7.9982,9.14,2021-09-04 01:00:02
247.0833,2021-09-04,01:59:59,22.66,8.0084,9.14,2021-09-04 01:59:57
247.1667,2021-09-04,03:59:59,22.53,7.9723,9.14,2021-09-04 04:00:02
247.2083,2021-09-04,04:59:59,22.46,7.9763,9.13,2021-09-04 04:59:57
247.25,2021-09-04,05:59:59,22.31,7.9592,9.13,2021-09-04 06:00:00
247.2917,2021-09-04,06:59:59,22.01,7.8486,9.12,2021-09-04 07:00:02
247.3333,2021-09-04,07:59:59,21.81,7.6509,9.11,2021-09-04 07:59:57
247.375,2021-09-04,08:59:59,21.66,7.4897,9.11,2021-09-04 09:00:00
247.4167,2021-09-04,09:59:59,21.66,7.5021,9.1,2021-09-04 10:00:02
247.4583,2021-09-04,10:59:59,21.73,7.803,9.1,2021-09-04 10:59:57
247.5,2021-09-04,11:59:59,21.81,7.8544,9.1,2021-09-04 12:00:00
247.5417,2021-09-04,12:59:59,21.91,7.8931,9.1,2021-09-04 13:00:02
247.5833,2021-09-04,13:59:59,21.98,7.9304,9.1,2021-09-04 13:59:57
247.625,2021-09-04,14:59:59,21.96,7.936,9.1,2021-09-04 15:00:00
247.6667,2021-09-04,15:59:59,22.16,7.9184,9.1,2021-09-04 16:00:02
247.7083,2021-09-04,16:59:59,22.48,7.9347,9.1,2021-09-04 16:59:57
247.75,2021-09-04,17:59:59,22.74,7.9564,9.11,2021-09-04 18:00:00
247.7917,2021-09-04,18:59:59,22.99,7.8912,9.11,2021-09-04 19:00:02
247.8333,2021-09-04,19:59:59,23.12,7.7814,9.12,2021-09-04 19:59:57
247.9167,2021-09-04,21:59:59,23.04,7.9415,9.12,2021-09-04 22:00:02
247.9583,2021-09-04,22:59:59,22.89,8.0029,9.12,2021-09-04 22:59:57
248.0,2021-09-04,23:59:59,22.84,7.9951,9.11,2021-09-05 00:00:00
248.0417,2021-09-05,00:59:59,22.74,7.995,9.11,2021-09-05 01:00:02
248.0833,2021-09-05,01:59:59,22.61,7.9874,9.11,2021-09-05 01:59:57
248.125,2021-09-05,02:59:59,22.51,7.9739,9.11,2021-09-05 03:00:00
248.2083,2021-09-05,04:59:59,22.43,7.9705,9.1,2021-09-05 04:59:57
248.25,2021-09-05,05:59:59,22.38,7.9701,9.09,2021-09-05 06:00:00
248.2917,2021-09-05,06:59:59,22.28,7.9177,9.09,2021-09-05 07:00:02
248.3333,2021-09-05,07:59:59,22.11,7.7969,9.09,2021-09-05 07:59:57
248.375,2021-09-05,08:59:59,22.03,7.6397,9.08,2021-09-05 09:00:00
248.4167,2021-09-05,09:59:59,22.01,7.5305,9.08,2021-09-05 10:00:02
248.4583,2021-09-05,10:59:59,22.03,7.7782,9.08,2021-09-05 10:59:57
248.5,2021-09-05,11:59:59,22.06,7.8977,9.08,2021-09-05 12:00:00
248.5417,2021-09-05,12:59:59,22.06,7.9345,9.07,2021-09-05 13:00:02
248.5833,2021-09-05,13:59:59,22.16,7.9609,9.07,2021-09-05 13:59:57
248.625,2021-09-05,14:59:59,22.26,7.9763,9.07,2021-09-05 15:00:00
248.6667,2021-09-05,15:59:59,22.31,7.9916,9.07,2021-09-05 16:00:02
248.7083,2021-09-05,16:59:59,22.38,7.9682,9.08,2021-09-05 16:59:57
248.75,2021-09-05,17:59:59,22.56,7.9976,9.07,2021-09-05 18:00:00
248.7917,2021-09-05,18:59:59,22.61,7.9715,9.08,2021-09-05 19:00:02
248.8333,2021-09-05,19:59:59,22.71,7.9503,9.08,2021-09-05 19:59:57
248.875,2021-09-05,20:59:59,22.84,7.8232,9.09,2021-09-05 21:00:00
248.9167,2021-09-05,21:59:59,22.81,7.7517,9.08,2021-09-05 22:00:02
248.9583,2021-09-05,22:59:59,22.31,7.9197,9.08,2021-09-05 22:59:57
249.0,2021-09-05,23:59:59,22.26,7.9488,9.07,2021-09-06 00:00:00
249.0417,2021-09-06,00:59:59,22.28,7.9525,9.07,2021-09-06 01:00:02
249.0833,2021-09-06,01:59:59,22.23,7.9407,9.06,2021-09-06 01:59:57
249.125,2021-09-06,02:59:59,22.26,7.9305,9.06,2021-09-06 03:00:00
249.1667,2021-09-06,03:59:59,22.26,7.9472,9.06,2021-09-06 04:00:02
249.2083,2021-09-06,04:59:59,22.13,7.9491,9.06,2021-09-06 04:59:57
249.25,2021-09-06,05:59:59,22.06,7.9308,9.05,2021-09-06 06:00:00
249.2917,2021-09-06,06:59:59,22.11,7.9283,9.05,2021-09-06 07:00:02
249.3333,2021-09-06,07:59:59,22.01,7.8564,9.05,2021-09-06 07:59:57
249.375,2021-09-06,08:59:59,21.86,7.7424,9.05,2021-09-06 09:00:00
249.4167,2021-09-06,09:59:59,21.86,7.591,9.04,2021-09-06 10:00:02
249.4583,2021-09-06,10:59:59,21.91,7.469,9.04,2021-09-06 10:59:57
249.5,2021-09-06,11:59:59,21.91,7.4676,9.04,2021-09-06 12:00:00
249.5417,2021-09-06,12:59:59,21.86,7.8006,9.04,2021-09-06 13:00:02
249.5833,2021-09-06,13:59:59,21.98,7.8407,9.04,2021-09-06 13:59:57
249.625,2021-09-06,14:59:59,22.03,7.8562,9.04,2021-09-06 15:00:00
249.6667,2021-09-06,15:59:59,22.11,7.8638,9.04,2021-09-06 16:00:02
249.7083,2021-09-06,16:59:59,22.23,7.8742,9.04,2021-09-06 16:59:57
249.75,2021-09-06,17:59:59,22.38,7.8838,9.04,2021-09-06 18:00:00
249.7917,2021-09-06,18:59:59,22.71,7.8571,9.05,2021-09-06 19:00:02
249.8333,2021-09-06,19:59:59,22.99,7.8538,9.05,2021-09-06 19:59:57
249.875,2021-09-06,20:59:59,23.63,7.7341,9.06,2021-09-06 21:00:00
249.9167,2021-09-06,21:59:59,23.86,7.6049,9.07,2021-09-06 22:00:02
249.9583,2021-09-06,22:59:59,23.83,7.5669,9.07,2021-09-06 22:59:57
250.0,2021-09-06,23:59:59,22.86,7.8101,9.07,2021-09-07 00:00:00
250.0417,2021-09-07,00:59:59,22.66,7.833,9.06,2021-09-07 01:00:02
250.0833,2021-09-07,01:59:59,22.61,7.8995,9.05,2021-09-07 01:59:57
250.125,2021-09-07,02:59:59,22.58,7.9088,9.05,2021-09-07 03:00:00
250.1667,2021-09-07,03:59:59,22.48,7.9061,9.04,2021-09-07 04:00:02
250.2083,2021-09-07,04:59:59,22.43,7.9025,9.04,2021-09-07 04:59:57
250.25,2021-09-07,05:59:59,22.41,7.8813,9.03,2021-09-07 06:00:00
250.2917,2021-09-07,06:59:59,22.31,7.8838,9.03,2021-09-07 07:00:02
250.3333,2021-09-07,07:59:59,22.16,7.8062,9.03,2021-09-07 07:59:57
250.4167,2021-09-07,09:59:59,21.71,7.5213,9.02,2021-09-07 10:00:02
250.4583,2021-09-07,10:59:59,21.73,7.389,9.01,2021-09-07 10:59:57
250.5,2021-09-07,11:59:59,21.81,7.2788,9.01,2021-09-07 12:00:00
250.5417,2021-09-07,12:59:59,22.06,7.7086,9.01,2021-09-07 13:00:02
250.5833,2021-09-07,13:59:59,22.26,7.8371,9.01,2021-09-07 13:59:57
250.625,2021-09-07,14:59:59,22.36,7.8742,9.02,2021-09-07 15:00:00
250.6667,2021-09-07,15:59:59,22.53,7.8745,9.02,2021-09-07 16:00:02
250.7083,2021-09-07,16:59:59,22.64,7.8933,9.02,2021-09-07 16:59:57
250.75,2021-09-07,17:59:59,22.81,7.9452,9.02,2021-09-07 18:00:00
250.7917,2021-09-07,18:59:59,23.07,7.9348,9.03,2021-09-07 19:00:02
250.8333,2021-09-07,19:59:59,23.19,7.9191,9.03,2021-09-07 19:59:57
250.875,2021-09-07,20:59:59,23.63,7.8612,9.04,2021-09-07 21:00:00
250.9583,2021-09-07,22:59:59,23.96,7.618,9.05,2021-09-07 22:59:57
251.0,2021-09-07,23:59:59,23.83,7.5818,9.05,2021-09-08 00:00:00
251.0417,2021-09-08,00:59:59,22.64,7.8664,9.05,2021-09-08 01:00:02
251.0833,2021-09-08,01:59:59,22.51,7.9081,9.03,2021-09-08 01:59:57
251.125,2021-09-08,02:59:59,22.38,7.8785,9.02,2021-09-08 03:00:00
251.1667,2021-09-08,03:59:59,22.33,7.9033,9.01,2021-09-08 04:00:02
251.2083,2021-09-08,04:59:59,22.33,7.9448,9.01,2021-09-08 04:59:57
251.25,2021-09-08,05:59:59,22.28,7.9626,9.0,2021-09-08 06:00:00
251.2917,2021-09-08,06:59:59,22.23,8.0048,9.0,2021-09-08 07:00:02
251.375,2021-09-08,08:59:59,21.96,7.9017,8.99,2021-09-08 09:00:00
251.4167,2021-09-08,09:59:59,21.76,7.8395,8.98,2021-09-08 10:00:02
251.4583,2021-09-08,10:59:59,21.78,7.7406,8.98,2021-09-08 10:59:57
251.5417,2021-09-08,12:59:59,21.96,7.62,8.98,2021-09-08 13:00:02
251.5833,2021-09-08,13:59:59,22.16,7.8192,8.98,2021-09-08 13:59:57
251.625,2021-09-08,14:59:59,22.38,7.911,8.98,2021-09-08 15:00:00
251.6667,2021-09-08,15:59:59,22.58,7.9581,8.99,2021-09-08 16:00:02
251.7083,2021-09-08,16:59:59,22.79,7.9632,8.99,2021-09-08 16:59:57
251.75,2021-09-08,17:59:59,22.99,7.9719,8.99,2021-09-08 18:00:00
251.7917,2021-09-08,18:59:59,23.17,7.9343,9.0,2021-09-08 19:00:02
251.8333,2021-09-08,19:59:59,23.4,7.98,9.01,2021-09-08 19:59:57
251.875,2021-09-08,20:59:59,23.63,7.9652,9.01,2021-09-08 21:00:00
251.9167,2021-09-08,21:59:59,24.35,7.9282,9.02,2021-09-08 22:00:02
252.0,2021-09-08,23:59:59,24.5,7.7061,9.04,2021-09-09 00:00:00
252.0417,2021-09-09,00:59:59,24.42,7.674,9.04,2021-09-09 01:00:02
252.0833,2021-09-09,01:59:59,23.12,7.9045,9.03,2021-09-09 01:59:57
252.125,2021-09-09,02:59:59,22.99,7.948,9.01,2021-09-09 03:00:00
252.1667,2021-09-09,03:59:59,22.94,7.9612,9.0,2021-09-09 04:00:02
252.2083,2021-09-09,04:59:59,22.96,7.9754,9.0,2021-09-09 04:59:57
252.25,2021-09-09,05:59:59,22.99,7.942,8.99,2021-09-09 06:00:00
252.2917,2021-09-09,06:59:59,22.96,7.9219,8.99,2021-09-09 07:00:02
252.3333,2021-09-09,07:59:59,22.91,7.9116,8.99,2021-09-09 07:59:57
252.4167,2021-09-09,09:59:59,22.66,7.8796,8.99,2021-09-09 10:00:02
252.4583,2021-09-09,10:59:59,22.56,7.8043,8.98,2021-09-09 10:59:57
252.5417,2021-09-09,12:59:59,22.74,7.5615,8.98,2021-09-09 13:00:02
252.5833,2021-09-09,13:59:59,22.71,7.7605,8.98,2021-09-09 13:59:57
252.625,2021-09-09,14:59:59,22.64,7.8539,8.97,2021-09-09 15:00:00
252.6667,2021-09-09,15:59:59,22.71,7.8774,8.97,2021-09-09 16:00:02
252.7083,2021-09-09,16:59:59,22.74,7.8732,8.97,2021-09-09 16:59:57
252.75,2021-09-09,17:59:59,22.74,7.8231,8.97,2021-09-09 18:00:00
252.7917,2021-09-09,18:59:59,22.71,7.7923,8.97,2021-09-09 19:00:02
252.8333,2021-09-09,19:59:59,22.71,7.7906,8.97,2021-09-09 19:59:57
252.875,2021-09-09,20:59:59,22.74,7.7809,8.96,2021-09-09 21:00:00
252.9167,2021-09-09,21:59:59,22.76,7.7587,8.96,2021-09-09 22:00:02
252.9583,2021-09-09,22:59:59,22.71,7.626,8.96,2021-09-09 22:59:57
253.0,2021-09-09,23:59:59,22.66,7.452,8.96,2021-09-10 00:00:00
253.0833,2021-09-10,01:59:59,22.56,7.1748,8.95,2021-09-10 01:59:57
253.125,2021-09-10,02:59:59,22.74,7.6542,8.95,2021-09-10 03:00:00
253.1667,2021-09-10,03:59:59,22.76,7.7471,8.95,2021-09-10 04:00:02
253.2083,2021-09-10,04:59:59,22.51,7.7587,8.95,2021-09-10 04:59:57
253.25,2021-09-10,05:59:59,22.43,7.7504,8.95,2021-09-10 06:00:00
253.2917,2021-09-10,06:59:59,22.53,7.7159,8.95,2021-09-10 07:00:02
253.3333,2021-09-10,07:59:59,22.53,7.7174,8.94,2021-09-10 07:59:57
253.375,2021-09-10,08:59:59,22.46,7.7401,8.94,2021-09-10 09:00:00
253.4167,2021-09-10,09:59:59,22.36,7.7029,8.94,2021-09-10 10:00:02
