,"Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island"
"Time (America/New_York)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat"
,V,C,%,hPa,m/s,m/s,Degree,C,,mm/h,mm,mm,W/m2,Degree,C,,uS/cm,m,ug/L,mg/L,%,,V
"07-02-2018 10:15:00",14.5,20.20,88,1020.4,3.1,5.7,68,18.80,0,0.0,64.7,0.0,708,26.0,17.67,7.89,46220,0.760,6.7,8.89,111.2,-54.0,0.1
"07-02-2018 10:30:00",14.6,20.20,87,1020.6,2.9,5.3,102,18.70,0,0.0,64.7,0.0,741,45.0,18.18,7.88,46130,0.780,6.4,8.86,111.9,-53.8,0.1
"07-02-2018 10:45:00",14.4,20.20,87,1020.5,3.1,5.6,73,18.70,0,0.0,64.7,0.0,773,20.0,17.99,7.89,46350,0.770,8.6,8.88,111.9,-54.1,0.1
"07-02-2018 11:00:00",14.6,20.30,86,1020.3,3.2,7.1,84,18.70,0,0.0,64.7,0.0,805,28.0,18.03,7.89,46410,0.810,9.0,8.86,111.7,-54.4,0.1
"07-02-2018 11:15:00",14.6,20.20,87,1020.4,3.7,6.7,89,18.80,0,0.0,64.7,0.0,829,359.0,18.08,7.89,46460,0.790,8.6,8.88,112.1,-54.5,0.1
"07-02-2018 11:30:00",14.6,20.30,87,1020.3,2.7,5.8,102,18.80,0,0.0,64.7,0.0,874,296.0,17.35,7.89,46580,0.740,9.8,8.92,111.1,-54.0,0.1
"07-02-2018 11:45:00",14.6,20.20,87,1020.5,3.0,5.2,100,18.80,0,0.0,64.7,0.0,893,299.0,17.68,7.89,46450,0.760,8.4,8.99,112.7,-54.5,0.1
"07-02-2018 12:00:00",14.4,20.10,88,1020.7,3.3,5.9,64,18.80,0,0.0,64.7,0.0,914,256.0,17.28,7.91,46490,0.800,10.7,9.12,113.4,-55.1,0.1
"07-02-2018 12:15:00",13.9,20.20,88,1020.4,3.1,5.4,72,18.90,0,0.0,64.7,0.0,918,268.0,17.22,7.90,46640,0.780,9.0,9.14,113.6,-54.9,0.1
"07-02-2018 12:30:00",13.9,20.10,89,1020.4,3.6,7.6,75,18.80,0,0.0,64.7,0.0,925,249.0,17.45,7.91,46610,0.790,9.0,9.24,115.3,-55.2,0.1
"07-02-2018 12:45:00",13.9,20.10,88,1020.4,3.6,8.1,67,18.70,0,0.0,64.7,0.0,924,251.0,17.60,7.92,46610,0.810,8.0,9.30,116.4,-55.8,0.1
"07-02-2018 13:00:00",13.9,20.00,87,1020.3,4.4,8.4,95,18.50,0,0.0,64.7,0.0,926,287.0,17.66,7.92,46770,0.760,7.4,9.29,116.5,-55.9,0.1
"07-02-2018 13:15:00",13.9,19.90,88,1020.2,5.7,8.0,56,18.50,0,0.0,64.7,0.0,916,244.0,17.52,7.92,46720,0.800,7.3,9.31,116.4,-55.9,0.1
"07-02-2018 13:30:00",13.9,19.80,88,1020.0,6.0,9.4,89,18.50,0,0.0,64.7,0.0,919,275.0,17.43,7.92,46720,0.760,6.4,9.32,116.4,-56.1,0.1
"07-02-2018 13:45:00",14.0,19.80,89,1019.9,6.0,8.2,93,18.50,0,0.0,64.7,0.0,907,278.0,17.46,7.92,46790,0.760,6.2,9.34,116.7,-55.9,0.1
"07-02-2018 14:00:00",14.0,19.80,88,1019.7,5.8,9.2,90,18.40,0,0.0,64.7,0.0,893,281.0,17.18,7.92,46800,0.760,6.2,9.36,116.4,-55.8,0.1
"07-02-2018 14:15:00",13.8,19.90,88,1019.9,4.9,7.8,85,18.50,0,0.0,64.7,0.0,873,271.0,17.10,7.92,46940,0.770,6.0,9.35,116.1,-55.8,0.1
"07-02-2018 14:30:00",14.0,20.10,87,1019.7,4.1,7.6,78,18.70,0,0.0,64.7,0.0,837,261.0,16.99,7.92,46930,0.800,5.8,9.36,115.9,-55.9,0.1
"07-02-2018 14:45:00",13.9,20.20,87,1019.5,4.4,6.6,51,18.70,0,0.0,64.7,0.0,825,253.0,16.92,7.92,46940,0.770,5.6,9.37,115.9,-55.9,0.1
"07-02-2018 15:00:00",13.8,20.10,87,1019.4,4.5,6.6,54,18.70,0,0.0,64.7,0.0,796,261.0,16.85,7.92,46960,0.770,5.4,9.35,115.6,-55.6,0.1
"07-02-2018 15:15:00",13.8,20.30,86,1019.3,4.6,7.4,58,18.80,0,0.0,64.7,0.0,765,261.0,16.80,7.92,46900,0.800,5.6,9.36,115.5,-55.6,0.1
"07-02-2018 15:30:00",14.0,20.30,87,1018.9,4.8,6.7,63,18.80,0,0.0,64.7,0.0,735,263.0,16.70,7.92,46970,0.730,5.0,9.36,115.4,-55.7,0.1
"07-02-2018 15:45:00",13.9,20.40,87,1018.9,5.1,7.3,65,18.90,0,0.0,64.7,0.0,707,257.0,16.66,7.92,47040,0.700,5.3,9.33,114.8,-55.8,0.1
"07-02-2018 16:00:00",13.8,20.70,87,1018.9,4.6,7.6,56,19.20,0,0.0,64.7,0.0,662,247.0,16.57,7.92,47030,0.750,5.3,9.29,114.2,-55.6,0.1
"07-02-2018 16:15:00",13.9,20.60,87,1018.7,4.8,6.8,59,19.10,0,0.0,64.7,0.0,616,252.0,16.39,7.91,47030,0.810,6.0,9.20,112.7,-54.9,0.1
"07-02-2018 16:30:00",13.9,20.80,86,1018.6,4.2,6.7,51,19.20,0,0.0,64.7,0.0,571,231.0,16.49,7.91,46940,0.760,5.2,9.14,112.1,-55.0,0.1
"07-02-2018 16:45:00",14.0,20.80,87,1018.3,4.4,6.5,40,19.30,0,0.0,64.7,0.0,512,206.0,17.02,7.92,46890,0.780,6.1,9.23,114.4,-55.9,0.1
"07-02-2018 17:00:00",14.0,21.10,86,1018.0,3.7,5.5,38,19.40,0,0.0,64.7,0.0,456,182.0,18.47,7.96,46760,0.790,7.0,9.85,125.4,-58.5,0.1
"07-02-2018 17:15:00",13.9,22.10,83,1017.9,3.7,6.0,70,20.00,0,0.0,64.7,0.0,421,180.0,18.95,7.98,46800,0.750,7.4,10.08,129.5,-59.9,0.1
"07-02-2018 17:30:00",14.0,21.70,84,1018.0,2.8,4.4,83,19.80,0,0.0,64.7,0.0,366,179.0,18.25,7.97,46800,0.830,7.9,10.08,127.8,-59.0,0.1
"07-02-2018 17:45:00",13.8,22.20,83,1017.8,2.3,4.0,93,20.10,0,0.0,64.7,0.0,339,178.0,18.14,7.96,46820,0.720,8.8,9.97,126.2,-58.5,0.1
"07-02-2018 18:15:00",13.8,21.20,87,1017.6,1.5,2.6,124,19.50,0,0.0,64.7,0.0,261,190.0,18.52,7.95,46880,0.790,83.1,9.71,123.8,-57.7,0.1
"07-02-2018 18:30:00",13.8,21.80,86,1017.6,1.7,2.4,109,20.10,0,0.0,64.7,0.0,216,181.0,17.93,7.96,46770,0.680,9.8,9.88,124.6,-58.2,0.1
"07-02-2018 18:45:00",13.9,21.50,86,1017.6,1.8,2.8,110,19.80,0,0.0,64.7,0.0,185,181.0,17.76,7.96,46730,0.690,11.5,9.93,124.8,-58.1,0.1
"07-02-2018 19:00:00",13.9,23.20,79,1017.7,0.9,1.8,75,20.60,0,0.0,64.7,0.0,144,182.0,17.56,7.95,46770,0.770,13.7,9.85,123.3,-58.0,0.1
"07-02-2018 19:15:00",13.9,22.40,82,1018.0,0.4,1.2,0,20.30,0,0.0,64.7,0.0,118,182.0,17.64,7.95,46830,0.760,14.0,9.88,123.9,-57.8,0.1
"07-02-2018 19:30:00",13.9,21.70,82,1018.1,1.5,2.3,112,19.60,0,0.0,64.7,0.0,92,187.0,17.52,7.95,46760,0.710,15.4,9.79,122.4,-58.0,0.1
"07-02-2018 19:45:00",13.3,24.50,77,1018.2,1.8,2.4,112,21.50,0,0.0,64.7,0.0,57,187.0,18.00,7.97,46840,0.770,16.2,10.04,126.8,-58.9,0.1
"07-02-2018 20:00:00",13.2,23.30,79,1018.4,2.0,2.7,107,20.70,0,0.0,64.7,0.0,32,186.0,18.04,7.96,46810,0.810,15.3,10.06,127.2,-58.6,0.1
"07-02-2018 20:15:00",13.0,23.80,77,1018.6,1.8,2.5,108,20.90,0,0.0,64.7,0.0,9,178.0,17.94,7.96,46730,0.730,15.5,9.98,125.8,-58.7,0.1
"07-02-2018 20:30:00",13.1,23.10,81,1018.9,0.7,2.3,181,20.80,0,0.0,64.7,0.0,1,185.0,18.41,7.96,46840,0.770,14.2,10.03,127.6,-58.6,0.1
"07-02-2018 20:45:00",13.0,22.90,84,1019.3,1.6,3.0,177,20.90,0,0.0,64.7,0.0,0,175.0,17.89,7.96,46930,0.740,17.1,9.93,125.2,-58.3,0.1
"07-02-2018 21:00:00",13.0,22.40,86,1019.4,2.4,3.3,191,20.70,0,0.0,64.7,0.0,0,155.0,17.67,7.95,46870,0.770,16.9,9.74,122.2,-57.8,0.1
"07-02-2018 21:15:00",13.0,22.80,85,1019.3,2.9,3.6,188,20.90,0,0.0,64.7,0.0,0,52.0,17.24,7.94,46860,0.760,16.1,9.65,120.1,-56.9,0.1
"07-02-2018 21:30:00",13.0,22.70,84,1019.6,2.8,3.8,191,20.70,0,0.0,64.7,0.0,0,31.0,17.84,7.95,46730,0.790,13.6,9.79,123.1,-57.7,0.1
"07-02-2018 21:45:00",13.0,22.00,87,1019.5,1.8,2.5,191,20.40,0,0.0,64.7,0.0,0,53.0,18.62,7.96,46690,0.780,11.6,9.79,124.9,-58.5,0.1
"07-02-2018 22:00:00",13.0,22.70,86,1019.7,2.9,4.3,192,21.00,0,0.0,64.7,0.0,0,49.0,18.65,7.95,46800,0.790,11.7,9.71,124.1,-58.1,0.1
"07-02-2018 22:15:00",13.0,22.60,83,1019.7,3.5,4.3,197,20.60,0,0.0,64.7,0.0,0,52.0,18.49,7.95,46790,0.760,12.2,9.63,122.7,-57.7,0.1
"07-02-2018 22:30:00",13.0,22.90,82,1019.7,3.3,4.3,186,20.70,0,0.0,64.7,0.0,0,50.0,18.57,7.94,46810,0.770,13.5,9.61,122.6,-57.3,0.1
"07-02-2018 22:45:00",13.0,22.10,85,1019.8,2.3,3.1,169,20.30,0,0.0,64.7,0.0,0,64.0,18.19,7.93,46710,0.780,61.4,9.56,121.1,-57.0,0.1
"07-02-2018 23:00:00",13.0,21.40,87,1019.8,0.5,1.1,0,19.90,0,0.0,64.7,0.0,0,90.0,18.06,7.94,46710,0.780,13.3,9.57,120.9,-57.0,0.1
"07-02-2018 23:15:00",13.0,22.50,85,1020.0,1.8,3.1,225,20.70,0,0.0,64.7,0.0,0,102.0,18.14,7.95,46910,0.770,11.4,9.56,121.1,-57.7,0.1
"07-02-2018 23:30:00",13.0,22.00,84,1019.8,2.0,3.2,197,20.10,0,0.0,64.7,0.0,0,127.0,17.95,7.95,47000,0.760,31.7,9.57,120.8,-57.9,0.1
"07-02-2018 23:45:00",12.9,21.30,87,1019.7,2.0,2.7,196,19.80,0,0.0,64.7,0.0,0,177.0,17.91,7.95,47010,0.790,12.5,9.54,120.3,-57.6,0.1
"07-03-2018 00:00:00",12.9,21.40,87,1019.9,1.9,2.6,196,19.90,0,0.0,64.7,0.0,0,231.0,18.13,7.94,46890,0.740,11.1,9.49,120.1,-57.5,0.1
"07-03-2018 00:15:00",13.0,21.30,88,1019.9,1.9,3.1,153,20.00,0,0.0,64.7,0.0,0,232.0,18.09,7.94,46840,0.790,12.4,9.53,120.5,-57.1,0.1
"07-03-2018 00:30:00",13.0,21.60,87,1020.1,1.2,3.3,203,20.10,0,0.0,64.7,0.0,0,250.0,18.13,7.94,46870,0.790,12.3,9.52,120.5,-57.3,0.1
"07-03-2018 00:45:00",13.0,21.00,88,1019.9,2.8,3.7,183,19.60,0,0.0,64.7,0.0,0,239.0,18.27,7.94,46750,0.760,12.4,9.52,120.8,-57.1,0.1
"07-03-2018 01:00:00",13.0,20.80,88,1019.7,2.0,3.4,179,19.50,0,0.0,64.7,0.0,0,235.0,18.16,7.93,46860,0.770,13.7,9.49,120.2,-57.0,0.1
"07-03-2018 01:15:00",12.9,21.40,89,1019.6,2.1,4.4,200,20.10,0,0.0,64.7,0.0,0,233.0,18.07,7.93,46860,0.770,11.6,9.42,119.2,-56.8,0.1
"07-03-2018 01:30:00",12.9,20.90,90,1019.7,2.2,2.9,188,19.70,0,0.0,64.7,0.0,0,203.0,18.14,7.93,46860,0.760,11.5,9.45,119.6,-56.8,0.1
"07-03-2018 01:45:00",12.9,20.40,90,1019.5,1.8,2.6,189,19.20,0,0.0,64.7,0.0,0,198.0,18.12,7.94,46880,0.760,11.6,9.45,119.6,-57.0,0.1
"07-03-2018 02:00:00",12.9,20.50,89,1019.8,1.7,3.1,224,19.20,0,0.0,64.7,0.0,0,202.0,17.96,7.94,46870,0.740,10.2,9.46,119.3,-57.4,0.1
"07-03-2018 02:15:00",12.9,20.50,90,1019.6,1.9,3.2,169,19.30,0,0.0,64.7,0.0,0,207.0,17.93,7.93,46810,0.810,10.6,9.41,118.6,-56.8,0.1
"07-03-2018 02:30:00",12.9,20.30,89,1020.0,2.2,3.6,195,19.00,0,0.0,64.7,0.0,0,201.0,18.04,7.93,46880,0.790,10.0,9.35,118.1,-56.5,0.1
"07-03-2018 02:45:00",12.9,20.20,90,1019.8,2.1,3.1,180,19.10,0,0.0,64.7,0.0,0,201.0,17.96,7.92,46920,0.770,11.0,9.36,118.1,-56.2,0.1
"07-03-2018 03:00:00",12.8,20.20,92,1019.9,2.1,3.0,175,19.30,0,0.0,64.7,0.0,0,195.0,17.81,7.93,46930,0.770,11.4,9.39,118.1,-56.7,0.1
"07-03-2018 03:15:00",12.9,20.00,92,1020.0,1.9,2.4,210,19.20,0,0.0,64.7,0.0,0,199.0,17.96,7.93,46910,0.780,10.2,9.38,118.3,-56.9,0.1
"07-03-2018 03:30:00",12.9,20.10,93,1020.2,1.4,1.8,213,19.30,0,0.0,64.7,0.0,0,203.0,17.63,7.93,46870,0.780,10.6,9.34,117.1,-56.4,0.1
"07-03-2018 03:45:00",12.9,20.00,93,1020.0,1.6,2.2,160,19.30,0,0.0,64.7,0.0,0,192.0,17.81,7.92,46900,0.760,10.7,9.21,115.9,-56.0,0.1
"07-03-2018 04:00:00",12.9,19.60,93,1020.3,1.2,1.7,218,18.90,0,0.0,64.7,0.0,0,180.0,18.12,7.94,46870,0.790,10.1,9.44,119.5,-57.3,0.1
"07-03-2018 04:15:00",12.9,19.70,94,1020.3,1.7,2.2,202,19.10,0,0.0,64.7,0.0,0,172.0,18.15,7.94,46820,0.770,9.6,9.39,118.9,-57.2,0.1
"07-03-2018 04:30:00",12.9,20.10,94,1020.4,2.0,2.7,205,19.40,0,0.0,64.7,0.0,0,170.0,17.87,7.93,46870,0.790,9.9,9.28,117.0,-56.6,0.1
"07-03-2018 04:45:00",12.9,19.90,95,1020.3,2.5,3.1,192,19.30,0,0.0,64.7,0.0,0,176.0,18.27,7.93,46850,0.790,10.2,9.30,118.0,-56.7,0.1
"07-03-2018 05:00:00",12.8,20.10,95,1020.3,2.6,3.4,196,19.50,0,0.0,64.7,0.0,1,170.0,18.26,7.93,46700,0.800,11.1,9.31,118.1,-56.7,0.1
"07-03-2018 05:15:00",12.9,20.10,95,1020.3,2.7,3.5,193,19.50,0,0.0,64.7,0.0,6,169.0,18.22,7.93,46690,0.780,11.1,9.29,117.7,-56.7,0.1
"07-03-2018 05:30:00",12.9,20.10,95,1020.5,2.6,3.7,196,19.50,0,0.0,64.7,0.0,19,175.0,18.21,7.93,46620,0.770,10.3,9.24,117.1,-56.5,0.1
"07-03-2018 05:45:00",12.9,20.20,95,1020.5,2.5,3.9,202,19.70,0,0.0,64.7,0.0,44,169.0,18.23,7.92,46590,0.800,10.0,9.22,116.8,-56.3,0.1
"07-03-2018 06:00:00",12.9,20.50,95,1020.6,1.8,2.9,225,20.00,0,0.0,64.7,0.0,80,174.0,18.24,7.92,46530,0.710,9.3,9.20,116.5,-56.3,0.1
"07-03-2018 06:15:00",13.0,20.40,95,1020.7,1.0,1.6,212,19.80,0,0.0,64.7,0.0,113,184.0,18.23,7.92,46580,0.740,9.1,9.20,116.6,-56.2,0.1
"07-03-2018 06:30:00",13.2,20.50,95,1020.6,1.3,2.4,204,19.90,60,0.0,64.7,0.0,167,178.0,18.31,7.92,46640,0.820,8.9,9.18,116.5,-56.2,0.1
"07-03-2018 06:45:00",13.3,20.60,94,1020.7,1.8,2.5,211,19.90,0,0.0,64.7,0.0,208,183.0,18.31,7.91,46590,0.790,8.8,9.11,115.5,-55.8,0.1
"07-03-2018 07:00:00",13.4,20.80,94,1020.9,2.8,4.1,218,20.10,0,0.0,64.7,0.0,255,189.0,18.41,7.92,46730,0.780,7.7,9.11,115.9,-55.9,0.1
"07-03-2018 07:15:00",13.6,20.90,94,1021.0,3.0,3.7,226,20.10,0,0.0,64.7,0.0,305,191.0,18.58,7.91,46820,0.820,7.2,9.03,115.2,-55.5,0.1
"07-03-2018 07:30:00",13.6,21.00,93,1020.8,3.1,4.0,215,20.20,0,0.0,64.7,0.0,344,184.0,18.63,7.90,46700,0.750,6.8,8.98,114.7,-55.3,0.1
"07-03-2018 07:45:00",13.7,21.40,92,1020.8,3.2,4.1,220,20.40,0,0.0,64.7,0.0,401,182.0,18.60,7.89,46800,0.770,6.5,8.88,113.4,-54.7,0.1
"07-03-2018 08:00:00",13.7,21.70,91,1021.1,2.3,3.1,230,20.60,0,0.0,64.7,0.0,446,177.0,18.75,7.90,46750,0.750,6.0,8.93,114.3,-55.2,0.1
"07-03-2018 08:15:00",13.7,21.90,90,1021.2,2.1,3.0,222,20.70,0,0.0,64.7,0.0,492,170.0,18.68,7.90,46740,0.820,5.8,8.95,114.4,-55.0,0.1
"07-03-2018 08:30:00",13.8,22.30,89,1021.3,2.1,2.6,218,21.00,0,0.0,64.7,0.0,528,168.0,18.62,7.90,46870,0.790,5.8,8.95,114.4,-55.0,0.1
"07-03-2018 08:45:00",13.8,22.80,87,1021.5,2.1,2.8,208,21.20,0,0.0,64.7,0.0,571,160.0,18.59,7.90,46760,0.760,5.3,8.99,114.7,-55.2,0.1
"07-03-2018 09:00:00",13.8,22.80,86,1021.4,1.8,3.4,217,21.10,0,0.0,64.7,0.0,598,175.0,18.53,7.90,46900,0.710,5.1,8.99,114.7,-55.2,0.1
"07-03-2018 09:15:00",13.9,23.40,83,1021.3,3.2,4.3,203,21.30,0,0.0,64.7,0.0,635,148.0,18.22,7.91,46900,0.780,5.4,9.00,114.2,-55.3,0.1
"07-03-2018 09:30:00",13.9,23.70,81,1021.3,2.9,4.0,221,21.40,0,0.0,64.7,0.0,675,153.0,17.84,7.91,46990,0.800,5.2,9.02,113.6,-55.3,0.1
"07-03-2018 09:45:00",14.5,23.60,82,1021.2,2.8,4.0,302,21.40,0,0.0,64.7,0.0,662,10.0,18.79,7.90,46790,0.770,4.6,9.00,115.4,-55.1,0.1
"07-03-2018 10:15:00",14.5,23.80,81,1021.3,2.1,3.2,232,21.50,0,0.0,64.7,0.0,712,41.0,19.38,7.91,46530,0.730,4.9,9.04,117.0,-56.0,0.1
"07-03-2018 10:30:00",14.5,23.60,83,1021.3,1.8,2.6,219,21.50,0,0.0,64.7,0.0,753,39.0,19.36,7.92,45940,0.800,6.0,9.29,119.9,-56.6,0.1
"07-03-2018 10:45:00",14.5,23.90,82,1021.2,2.4,3.3,201,21.70,0,0.0,64.7,0.0,831,26.0,19.71,7.92,45930,0.810,5.8,9.32,121.1,-56.7,0.1
"07-03-2018 11:00:00",14.5,24.20,81,1021.2,2.5,3.3,213,21.70,0,0.0,64.7,0.0,734,37.0,19.58,7.93,45920,0.800,6.3,9.36,121.3,-56.8,0.1
"07-03-2018 11:15:00",14.4,24.90,78,1021.2,2.5,3.1,209,22.00,0,0.0,64.7,0.0,860,23.0,19.80,7.93,45840,0.790,5.7,9.36,121.7,-57.1,0.1
"07-03-2018 11:30:00",14.4,24.80,79,1021.2,1.8,3.0,186,22.10,0,0.0,64.7,0.0,864,3.0,19.69,7.93,46000,0.780,5.7,9.39,122.0,-57.2,0.1
"07-03-2018 11:45:00",13.8,25.00,78,1021.2,2.3,3.1,181,22.20,0,0.0,64.7,0.0,891,13.0,19.29,7.94,46050,0.830,6.4,9.62,124.1,-57.7,0.1
"07-03-2018 12:00:00",13.8,25.30,76,1021.2,2.3,3.2,215,22.20,0,0.0,64.7,0.0,937,33.0,19.37,7.95,46140,0.820,5.9,9.66,124.8,-57.9,0.1
"07-03-2018 12:15:00",13.8,25.70,75,1021.3,2.3,3.2,332,22.30,0,0.0,64.7,0.0,1055,89.0,19.61,7.94,46080,0.790,5.7,9.60,124.6,-57.6,0.1
"07-03-2018 12:30:00",13.8,25.90,75,1021.2,1.7,2.7,206,22.50,0,0.0,64.7,0.0,732,56.0,19.97,7.94,45970,0.790,5.7,9.54,124.6,-57.7,0.1
"07-03-2018 12:45:00",13.8,26.20,75,1021.1,1.6,2.9,184,22.70,0,0.0,64.7,0.0,781,32.0,19.44,7.94,46060,0.750,6.4,9.48,122.6,-57.3,0.1
"07-03-2018 13:00:00",13.8,26.10,77,1020.9,1.7,3.0,143,23.00,0,0.0,64.7,0.0,971,292.0,18.86,7.94,46260,0.820,7.1,9.60,122.9,-57.7,0.1
"07-03-2018 13:15:00",13.8,26.20,76,1020.9,1.8,2.9,120,22.90,0,0.0,64.7,0.0,991,241.0,18.75,7.95,46320,0.770,6.6,9.68,123.7,-57.8,0.1
"07-03-2018 13:30:00",13.8,27.10,72,1020.9,1.6,2.6,136,23.20,0,0.0,64.7,0.0,953,229.0,18.51,7.95,46350,0.790,7.5,9.72,123.6,-58.0,0.1
"07-03-2018 13:45:00",13.9,27.30,73,1020.8,1.4,2.1,175,23.60,0,0.0,64.7,0.0,889,216.0,18.38,7.95,46510,0.750,7.6,9.71,123.4,-57.9,0.1
"07-03-2018 14:00:00",13.8,27.10,72,1020.6,2.4,3.9,178,23.20,0,0.0,64.7,0.0,618,228.0,18.46,7.96,46510,0.780,9.2,9.82,124.9,-58.3,0.1
"07-03-2018 14:15:00",13.9,26.30,73,1020.5,2.2,2.8,176,22.70,0,0.0,64.7,0.0,640,235.0,19.61,7.95,46250,0.790,6.9,9.78,127.0,-58.1,0.1
"07-03-2018 14:30:00",13.8,26.10,74,1020.6,2.7,4.1,180,22.50,0,0.0,64.7,0.0,534,204.0,19.69,7.94,46470,0.790,6.7,9.71,126.4,-57.5,0.1
"07-03-2018 14:45:00",13.7,26.20,73,1020.5,3.1,4.2,177,22.60,0,0.0,64.7,0.0,849,211.0,21.26,7.93,46120,0.830,6.1,9.60,128.4,-57.4,0.1
"07-03-2018 15:00:00",13.9,27.30,70,1020.4,3.4,5.3,198,23.10,0,0.0,64.7,0.0,601,226.0,19.21,7.95,46600,0.610,6.2,9.83,126.9,-58.0,0.1
"07-03-2018 15:15:00",13.8,26.30,72,1020.3,3.7,4.9,185,22.50,0,0.0,64.7,0.0,742,211.0,18.64,7.95,46590,0.870,5.7,9.84,125.6,-58.1,0.1
"07-03-2018 15:30:00",13.7,26.60,72,1020.4,3.5,5.1,184,22.80,0,0.0,64.7,0.0,712,206.0,20.58,7.93,46520,0.810,6.1,9.67,127.9,-57.2,0.1
"07-03-2018 15:45:00",13.9,27.10,71,1020.2,3.0,4.2,183,23.10,0,0.0,64.7,0.0,703,207.0,20.83,7.93,46480,0.780,6.1,9.66,128.4,-57.4,0.1
"07-03-2018 16:00:00",13.7,26.90,72,1020.0,2.8,4.1,187,23.00,0,0.0,64.7,0.0,652,200.0,21.99,7.93,46360,0.740,6.3,9.54,129.4,-57.5,0.2
"07-03-2018 16:15:00",13.9,26.60,72,1020.1,3.2,4.4,177,22.70,0,0.0,64.7,0.0,631,189.0,21.58,7.92,46460,0.740,6.4,9.52,128.2,-57.0,0.1
"07-03-2018 16:30:00",13.9,25.70,74,1020.2,2.8,4.2,197,22.20,0,0.0,64.7,0.0,577,203.0,20.48,7.95,46420,0.830,6.0,9.82,129.7,-58.5,0.2
"07-03-2018 16:45:00",13.9,26.40,73,1020.2,3.7,6.0,181,22.70,0,0.0,64.7,0.0,218,172.0,20.47,7.96,46420,0.810,8.0,10.12,133.6,-58.9,0.1
"07-03-2018 17:00:00",13.9,26.10,74,1020.2,3.3,4.7,183,22.50,0,0.0,64.7,0.0,400,185.0,20.11,7.97,46360,0.720,7.2,10.22,134.0,-59.6,0.1
"07-03-2018 17:15:00",13.3,25.30,77,1020.1,2.8,4.2,187,22.40,0,0.0,64.7,0.0,135,185.0,19.88,7.97,46270,0.860,11.1,10.22,133.4,-59.6,0.1
"07-03-2018 17:30:00",13.3,25.80,79,1019.9,3.7,4.9,172,22.90,0,0.0,64.7,0.0,129,181.0,19.57,7.98,46360,0.700,11.2,10.32,134.0,-60.0,0.1
"07-03-2018 17:45:00",13.3,25.40,80,1020.1,3.8,5.2,187,22.80,0,0.0,64.7,0.0,183,172.0,19.53,7.98,46160,0.760,12.0,10.30,133.5,-60.1,0.1
"07-03-2018 18:00:00",13.3,25.10,82,1020.1,4.0,6.7,178,22.90,0,0.0,64.7,0.0,178,163.0,19.65,7.99,45950,0.740,12.8,10.32,133.9,-60.3,0.1
"07-03-2018 18:15:00",13.2,24.70,83,1020.2,3.8,5.0,188,22.50,0,0.0,64.7,0.0,141,176.0,20.41,7.96,46190,0.800,11.1,10.05,132.4,-59.1,0.1
"07-03-2018 18:30:00",13.2,24.00,84,1020.7,2.9,5.0,180,22.10,0,0.0,64.7,0.0,127,178.0,19.44,7.98,46130,0.820,13.4,10.20,132.0,-59.9,0.1
"07-03-2018 18:45:00",13.2,24.30,84,1020.9,3.0,4.6,191,22.30,0,0.0,64.7,0.0,115,190.0,20.02,7.98,46180,0.650,11.6,10.10,132.0,-60.0,0.1
"07-03-2018 19:00:00",13.1,27.60,77,1021.3,2.8,6.1,86,24.40,0,0.0,64.7,0.0,114,182.0,20.01,7.97,46290,0.860,11.7,10.07,131.8,-59.3,0.1
"07-03-2018 19:15:00",13.1,27.90,74,1021.4,3.6,6.2,82,24.30,0,0.0,64.7,0.0,70,190.0,20.49,7.96,46280,0.800,11.0,10.01,132.1,-58.9,0.1
"07-03-2018 19:30:00",13.1,26.60,74,1021.4,3.6,6.2,89,23.10,0,0.0,64.7,0.0,54,181.0,19.91,7.96,46340,0.790,11.3,10.07,131.5,-59.0,0.1
"07-03-2018 19:45:00",13.0,25.80,82,1021.6,3.0,4.3,126,23.40,60,0.1,64.7,0.0,34,169.0,20.07,7.96,46380,0.770,11.6,9.99,130.8,-58.8,0.1
"07-03-2018 20:00:00",13.0,24.80,84,1021.6,3.7,5.0,149,22.80,0,0.0,64.7,0.0,23,168.0,19.79,7.96,46490,0.750,12.2,9.93,129.5,-59.0,0.1
"07-03-2018 20:15:00",13.0,26.30,81,1021.7,4.6,7.9,156,23.70,0,0.0,64.7,0.0,19,139.0,20.37,7.96,46410,0.800,12.5,9.91,130.6,-58.6,0.1
"07-03-2018 20:30:00",13.0,25.10,86,1021.8,5.9,7.7,150,23.30,0,0.0,64.7,0.0,6,123.0,20.05,7.98,46330,0.820,13.9,9.85,129.0,-59.9,0.1
"07-03-2018 20:45:00",13.0,24.80,85,1021.9,4.2,6.2,150,22.90,0,0.0,64.7,0.0,0,108.0,19.65,7.98,46330,0.840,14.2,9.90,128.7,-59.7,0.1
